time,Bx,By,Bz,Btotal
2020-09-08 22:18:26.4950,18.15,-0.8,-2.43,18.33
2020-09-08 22:18:26.5990,18.11,-0.62,-2.15,18.25
2020-09-08 22:18:26.6940,18.44,-0.88,-2.49,18.63
2020-09-08 22:18:26.7910,18.19,-0.86,-2.51,18.38
2020-09-08 22:18:26.8940,18.22,-1.04,-2.43,18.41
2020-09-08 22:18:26.9930,17.91,-0.92,-2.36,18.09
2020-09-08 22:18:27.0890,18.18,-0.85,-2.48,18.37
2020-09-08 22:18:27.1920,18.28,-0.8,-2.52,18.47
2020-09-08 22:18:27.2910,17.99,-1.11,-2.67,18.22
2020-09-08 22:18:27.3910,17.97,-1.02,-2.64,18.19
2020-09-08 22:18:27.4910,18.14,-1.05,-2.48,18.34
2020-09-08 22:18:27.5900,18.19,-0.75,-2.35,18.36
2020-09-08 22:18:27.6900,17.88,-0.84,-2.33,18.05
2020-09-08 22:18:27.7890,18.2,-0.75,-2.43,18.38
2020-09-08 22:18:27.8890,18.08,-0.79,-2.61,18.28
2020-09-08 22:18:27.9830,17.88,-0.82,-2.46,18.06
2020-09-08 22:18:28.0810,17.73,-0.9,-2.42,17.91
2020-09-08 22:18:28.1810,18.11,-0.88,-2.33,18.28
2020-09-08 22:18:28.2800,18.07,-0.94,-2.57,18.28
2020-09-08 22:18:28.3840,18.07,-0.95,-2.71,18.3
2020-09-08 22:18:28.4790,17.91,-1.15,-2.59,18.13
2020-09-08 22:18:28.5860,18.53,-0.96,-2.73,18.76
2020-09-08 22:18:28.6820,18.22,-0.85,-2.69,18.43
2020-09-08 22:18:28.7790,18.16,-0.91,-2.66,18.38
2020-09-08 22:18:28.8800,18.21,-1.09,-2.64,18.44
2020-09-08 22:18:28.9800,18.19,-1.08,-2.8,18.44
2020-09-08 22:18:29.0800,18.15,-1.09,-2.49,18.36
2020-09-08 22:18:29.1800,18.3,-1.03,-2.6,18.51
2020-09-08 22:18:29.2800,18.29,-1.03,-2.39,18.48
2020-09-08 22:18:29.3800,18.34,-1.01,-2.7,18.56
2020-09-08 22:18:29.4800,18.49,-1.22,-2.56,18.71
2020-09-08 22:18:29.5800,18.34,-1.18,-2.57,18.56
2020-09-08 22:18:29.6800,18.51,-1.24,-2.54,18.73
2020-09-08 22:18:29.7800,18.17,-0.97,-2.62,18.38
2020-09-08 22:18:29.8800,18.4,-1.24,-2.31,18.59
2020-09-08 22:18:29.9800,18.2,-0.96,-2.65,18.41
2020-09-08 22:18:30.0800,18.12,-1.23,-2.53,18.34
2020-09-08 22:18:30.1800,18.35,-0.97,-2.51,18.55
2020-09-08 22:18:30.2800,18.19,-1.22,-2.43,18.4
2020-09-08 22:18:30.3800,18.19,-1.11,-2.34,18.37
2020-09-08 22:18:30.4800,17.9,-1.28,-2.66,18.14
2020-09-08 22:18:30.5800,18.43,-1.11,-2.49,18.63
2020-09-08 22:18:30.6810,18.21,-0.94,-2.5,18.41
2020-09-08 22:18:30.7810,18.29,-0.99,-2.52,18.48
2020-09-08 22:18:30.8810,18.14,-0.86,-2.2,18.3
2020-09-08 22:18:30.9810,18.26,-1.09,-2.6,18.48
2020-09-08 22:18:31.0810,18.23,-1.27,-2.5,18.44
2020-09-08 22:18:31.1810,18.14,-0.87,-2.55,18.34
