time,Bx,By,Bz,Btotal
2020-09-07 16:9:13.0450,-20.11,6.3,143.84,145.37
2020-09-07 16:9:13.1440,-20.55,6.42,143.91,145.51
2020-09-07 16:9:13.2380,-20.33,6.37,143.91,145.48
2020-09-07 16:9:13.3390,-20.23,6.48,143.99,145.55
2020-09-07 16:9:13.4400,-20.36,6.61,143.75,145.33
2020-09-07 16:9:13.5380,-20.18,6.55,143.94,145.5
2020-09-07 16:9:13.6380,-20.65,6.63,143.93,145.55
2020-09-07 16:9:13.7380,-20.09,6.28,143.84,145.37
2020-09-07 16:9:13.8380,-20.32,6.18,143.91,145.47
2020-09-07 16:9:13.9390,-20.48,6.21,143.96,145.54
2020-09-07 16:9:14.0390,-20.36,6.21,143.99,145.56
2020-09-07 16:9:14.1390,-20.43,6.32,144.04,145.62
2020-09-07 16:9:14.2390,-20.49,6.5,144.25,145.84
2020-09-07 16:9:14.3390,-20.26,6.41,143.97,145.53
2020-09-07 16:9:14.4390,-20.37,6.55,143.99,145.57
2020-09-07 16:9:14.5390,-20.09,6.47,144.05,145.59
2020-09-07 16:9:14.6390,-20.05,6.3,144.02,145.55
2020-09-07 16:9:14.7390,-19.96,6.31,143.95,145.46
2020-09-07 16:9:14.8390,-19.96,6.32,143.91,145.43
2020-09-07 16:9:14.9390,-20.28,6.48,143.99,145.56
2020-09-07 16:9:15.0390,-20.18,6.3,143.97,145.51
2020-09-07 16:9:15.1400,-20.17,6.18,143.94,145.48
2020-09-07 16:9:15.2400,-20.36,6.2,144.1,145.66
2020-09-07 16:9:15.3400,-20.09,6.1,143.87,145.39
2020-09-07 16:9:15.4390,-20.12,6.4,144.04,145.58
2020-09-07 16:9:15.5390,-20.44,6.41,144.08,145.66
2020-09-07 16:9:15.6390,-20.27,6.35,143.91,145.47
2020-09-07 16:9:15.7400,-20.16,6.25,144.05,145.59
2020-09-07 16:9:15.8400,-19.96,6.35,143.92,145.44
2020-09-07 16:9:15.9400,-19.96,6.3,143.96,145.47
2020-09-07 16:9:16.0400,-20.53,6.36,144.11,145.71
2020-09-07 16:9:16.1400,-20.08,6.26,144.02,145.54
2020-09-07 16:9:16.2400,-20.31,6.31,144.04,145.61
2020-09-07 16:9:16.3400,-20.08,6.32,143.8,145.34
2020-09-07 16:9:16.4400,-20.29,6.37,143.9,145.46
2020-09-07 16:9:16.5400,-20.41,6.16,143.92,145.49
2020-09-07 16:9:16.6400,-20.1,6.27,143.99,145.52
2020-09-07 16:9:16.7400,-20.15,5.99,143.92,145.45
2020-09-07 16:9:16.8400,-19.94,6.24,143.92,145.43
2020-09-07 16:9:16.9410,-20.05,6.25,143.92,145.45
2020-09-07 16:9:17.0400,-20.54,6.35,144.07,145.66
2020-09-07 16:9:17.1400,-20.2,6.28,144.09,145.63
2020-09-07 16:9:17.2400,-20.01,6.24,143.96,145.48
2020-09-07 16:9:17.3410,-19.86,6.15,143.95,145.45
2020-09-07 16:9:17.4410,-20.31,5.97,143.92,145.47
2020-09-07 16:9:17.5410,-20.45,6.24,144.25,145.83
2020-09-07 16:9:17.6410,-20.19,6.37,144.19,145.74
2020-09-07 16:9:17.7410,-19.89,6.23,143.93,145.43
2020-09-07 16:9:17.8410,-19.93,6.21,144.03,145.53
2020-09-07 16:9:17.9410,-20.03,6.42,143.84,145.37
2020-09-07 16:9:18.0410,-19.84,6.23,144.05,145.54
2020-09-07 16:9:18.1580,-20.05,6.34,143.88,145.41
2020-09-07 16:9:18.2550,-20.01,5.98,144.08,145.58
2020-09-07 16:9:18.3590,-20.32,6.31,144.05,145.61
2020-09-07 16:9:18.4560,-20.35,6.33,144.24,145.81
2020-09-07 16:9:18.5560,-20.03,6.37,144.02,145.55
2020-09-07 16:9:18.6550,-20.3,6.31,144.1,145.66
2020-09-07 16:9:18.7570,-20.34,6.2,144.05,145.61
2020-09-07 16:9:18.8530,-20.2,6.38,144.18,145.73
2020-09-07 16:9:18.9520,-20.08,6.33,144.16,145.69
2020-09-07 16:9:19.0540,-20.01,6.36,143.77,145.3
2020-09-07 16:9:19.1530,-19.93,6.62,143.93,145.46
2020-09-07 16:9:19.2520,-20.25,6.31,143.99,145.55
2020-09-07 16:9:19.3530,-20.23,6.28,144.23,145.78
