time,Bx,By,Bz,Btotal
2020-09-08 22:54:13.5210,3.83,3.05,-2.76,5.62
2020-09-08 22:54:13.6200,3.8,2.69,-3.17,5.63
2020-09-08 22:54:13.7210,4.16,2.9,-3.09,5.94
2020-09-08 22:54:13.8200,4.04,2.71,-3.32,5.89
2020-09-08 22:54:13.9210,4.21,2.51,-3.35,5.94
2020-09-08 22:54:14.0210,4.34,2.64,-3.42,6.12
2020-09-08 22:54:14.1210,4.24,2.59,-3.42,6.04
2020-09-08 22:54:14.2210,4.19,2.83,-3.31,6.04
2020-09-08 22:54:14.3210,3.99,2.71,-3.34,5.86
2020-09-08 22:54:14.4210,3.92,3.04,-3.07,5.83
2020-09-08 22:54:14.5210,3.78,3.02,-3.23,5.82
2020-09-08 22:54:14.6210,4.01,2.44,-3.28,5.73
2020-09-08 22:54:14.7210,3.82,2.48,-3.09,5.5
2020-09-08 22:54:14.8210,3.83,2.59,-3.17,5.6
2020-09-08 22:54:14.9220,4.13,2.61,-3.39,5.95
2020-09-08 22:54:15.0210,4.1,2.8,-3.37,6.0
2020-09-08 22:54:15.1220,3.85,2.82,-3.42,5.87
2020-09-08 22:54:15.2220,4.53,2.58,-3.38,6.21
2020-09-08 22:54:15.3220,4.18,2.64,-3.33,5.96
2020-09-08 22:54:15.4220,3.96,2.64,-3.6,5.97
2020-09-08 22:54:15.5220,4.04,2.73,-3.42,5.95
2020-09-08 22:54:15.6220,4.06,2.67,-3.3,5.88
2020-09-08 22:54:15.7220,4.53,2.56,-3.28,6.15
2020-09-08 22:54:15.8220,3.99,2.56,-3.12,5.67
2020-09-08 22:54:15.9220,4.08,2.61,-3.18,5.79
2020-09-08 22:54:16.0220,4.27,2.75,-3.19,6.0
