time,Bx,By,Bz,Btotal
2020-09-08 21:53:14.0000,-326.34,4.64,1.45,326.38
2020-09-08 21:53:14.1000,-326.44,4.69,1.59,326.47
2020-09-08 21:53:14.2000,-326.27,4.51,1.65,326.3
2020-09-08 21:53:14.3000,-326.14,4.55,1.56,326.18
2020-09-08 21:53:14.4000,-325.88,4.35,1.69,325.91
2020-09-08 21:53:14.5010,-326.3,4.34,1.46,326.33
2020-09-08 21:53:14.6000,-325.97,4.3,1.48,326.0
2020-09-08 21:53:14.7000,-326.31,4.63,1.39,326.35
2020-09-08 21:53:14.8000,-326.09,4.54,1.77,326.13
2020-09-08 21:53:14.9000,-326.05,4.65,1.7,326.09
2020-09-08 21:53:15.0010,-326.07,4.24,1.58,326.1
2020-09-08 21:53:15.1010,-326.14,4.36,1.72,326.17
2020-09-08 21:53:15.2010,-326.19,4.25,1.81,326.22
2020-09-08 21:53:15.3010,-326.1,4.36,1.6,326.14
2020-09-08 21:53:15.4010,-326.14,4.33,1.71,326.17
2020-09-08 21:53:15.5010,-326.68,4.48,1.67,326.72
2020-09-08 21:53:15.6010,-326.2,4.45,1.7,326.23
2020-09-08 21:53:15.7010,-326.13,4.42,1.74,326.17
2020-09-08 21:53:15.8010,-326.26,4.45,1.73,326.29
2020-09-08 21:53:15.9010,-326.35,4.44,1.88,326.39
2020-09-08 21:53:16.0020,-325.92,4.52,1.55,325.95
2020-09-08 21:53:16.1010,-326.16,4.44,1.69,326.2
2020-09-08 21:53:16.2010,-326.19,4.47,1.41,326.22
2020-09-08 21:53:16.3010,-326.37,4.45,1.48,326.4
2020-09-08 21:53:16.4010,-326.37,4.64,1.61,326.41
2020-09-08 21:53:16.5020,-326.13,4.61,1.56,326.16
2020-09-08 21:53:16.6020,-326.32,4.95,1.72,326.36
2020-09-08 21:53:16.7010,-325.93,4.46,1.43,325.97
2020-09-08 21:53:16.8020,-326.06,4.43,1.59,326.1
2020-09-08 21:53:16.9020,-326.07,4.16,1.48,326.1
2020-09-08 21:53:17.0020,-325.97,4.39,1.42,326.0
2020-09-08 21:53:17.1020,-326.07,4.52,1.46,326.1
2020-09-08 21:53:17.2020,-326.21,4.51,1.26,326.24
2020-09-08 21:53:17.3220,-326.23,4.16,1.43,326.26
2020-09-08 21:53:17.4150,-326.36,4.23,1.58,326.39
2020-09-08 21:53:17.5140,-326.3,4.33,1.52,326.33
2020-09-08 21:53:17.6160,-326.12,4.22,1.65,326.15
2020-09-08 21:53:17.7120,-326.09,4.32,1.69,326.12
2020-09-08 21:53:17.8120,-326.16,4.49,1.42,326.19
2020-09-08 21:53:17.9150,-326.11,4.23,1.57,326.14
2020-09-08 21:53:18.0100,-325.98,4.19,1.37,326.01
2020-09-08 21:53:18.1160,-326.11,4.23,1.29,326.14
2020-09-08 21:53:18.2130,-326.15,4.13,1.43,326.18
2020-09-08 21:53:18.3150,-326.1,4.31,1.56,326.13
2020-09-08 21:53:18.4130,-326.59,4.38,1.72,326.62
2020-09-08 21:53:18.5120,-326.22,4.46,1.53,326.25
2020-09-08 21:53:18.6110,-326.46,4.51,1.58,326.5
2020-09-08 21:53:18.7110,-326.22,4.23,1.56,326.25
2020-09-08 21:53:18.8130,-326.45,4.43,1.58,326.48
