time,Bx,By,Bz,Btotal
2020-09-08 15:51:49.3160,9.84,10.55,-0.97,14.46
2020-09-08 15:51:49.4170,9.63,10.56,-0.9,14.32
2020-09-08 15:51:49.5170,9.78,10.89,-0.73,14.66
2020-09-08 15:51:49.6170,9.7,10.72,-0.98,14.49
2020-09-08 15:51:49.7160,9.4,10.69,-0.89,14.26
2020-09-08 15:51:49.8170,9.68,10.82,-0.9,14.55
2020-09-08 15:51:49.9170,9.91,10.69,-0.91,14.61
2020-09-08 15:51:50.0170,9.66,10.38,-0.86,14.21
2020-09-08 15:51:50.1390,9.64,10.64,-0.96,14.39
2020-09-08 15:51:50.2380,9.65,10.7,-1.0,14.44
2020-09-08 15:51:50.3310,9.86,10.67,-0.69,14.54
2020-09-08 15:51:50.4320,9.87,10.56,-0.86,14.48
2020-09-08 15:51:50.5370,9.56,10.56,-0.93,14.28
2020-09-08 15:51:50.6360,9.56,10.73,-0.64,14.38
2020-09-08 15:51:50.7390,9.5,10.49,-0.87,14.18
2020-09-08 15:51:50.8350,9.16,10.65,-0.76,14.07
2020-09-08 15:51:50.9340,9.56,10.55,-0.66,14.25
2020-09-08 15:51:51.0340,9.57,10.55,-0.92,14.27
2020-09-08 15:51:51.1330,9.55,10.56,-0.9,14.27
2020-09-08 15:51:51.2310,9.6,10.68,-0.95,14.39
2020-09-08 15:51:51.3300,9.87,10.21,-1.03,14.23
2020-09-08 15:51:51.4300,9.97,10.42,-0.88,14.44
2020-09-08 15:51:51.5240,9.7,10.51,-1.13,14.35
2020-09-08 15:51:51.6230,9.72,10.64,-1.07,14.45
2020-09-08 15:51:51.7290,9.72,10.68,-0.95,14.48
2020-09-08 15:51:51.8220,9.84,10.79,-1.12,14.64
2020-09-08 15:51:51.9280,9.81,10.38,-0.96,14.32
2020-09-08 15:51:52.0200,9.72,10.61,-0.82,14.41
2020-09-08 15:51:52.1200,9.61,10.62,-0.79,14.35
2020-09-08 15:51:52.2190,9.72,10.8,-0.82,14.55
2020-09-08 15:51:52.3230,9.71,10.72,-0.94,14.49
2020-09-08 15:51:52.4180,9.95,10.76,-1.03,14.7
2020-09-08 15:51:52.5190,9.65,10.67,-0.57,14.4
