time,Bx,By,Bz,Btotal
2020-09-08 15:53:23.6610,12.74,12.31,0.58,17.73
2020-09-08 15:53:23.7610,12.45,12.35,0.53,17.55
2020-09-08 15:53:23.8610,12.66,12.42,0.33,17.74
2020-09-08 15:53:23.9610,12.25,12.66,0.48,17.62
2020-09-08 15:53:24.0610,12.48,12.12,0.43,17.4
2020-09-08 15:53:24.1610,12.54,12.36,0.37,17.61
2020-09-08 15:53:24.2610,12.91,12.29,0.28,17.82
2020-09-08 15:53:24.3610,12.57,12.47,0.46,17.71
2020-09-08 15:53:24.4610,12.65,12.47,0.32,17.77
2020-09-08 15:53:24.5610,12.54,12.43,0.34,17.66
2020-09-08 15:53:24.6610,12.74,12.29,0.19,17.7
2020-09-08 15:53:24.7610,12.65,12.3,0.23,17.65
2020-09-08 15:53:24.8610,12.76,12.21,0.24,17.66
2020-09-08 15:53:24.9620,12.69,12.41,0.2,17.75
2020-09-08 15:53:25.0620,12.71,12.22,0.37,17.64
2020-09-08 15:53:25.1610,12.86,12.31,0.52,17.81
2020-09-08 15:53:25.2610,12.54,12.43,0.42,17.66
2020-09-08 15:53:25.3620,12.4,12.56,0.33,17.65
2020-09-08 15:53:25.4620,12.75,12.34,0.35,17.74
2020-09-08 15:53:25.5620,12.98,12.3,0.49,17.89
2020-09-08 15:53:25.6620,13.18,12.32,0.21,18.04
2020-09-08 15:53:25.7620,13.15,12.43,0.22,18.09
2020-09-08 15:53:25.8620,12.53,12.41,0.37,17.64
2020-09-08 15:53:25.9620,12.67,12.44,0.13,17.75
2020-09-08 15:53:26.0620,12.79,12.52,0.31,17.9
2020-09-08 15:53:26.1620,12.88,12.35,0.43,17.85
2020-09-08 15:53:26.2620,12.6,12.34,0.41,17.64
2020-09-08 15:53:26.3620,12.74,12.31,0.26,17.71
2020-09-08 15:53:26.4620,13.12,12.28,0.14,17.98
2020-09-08 15:53:26.5620,12.83,12.47,0.13,17.89
2020-09-08 15:53:26.6630,12.7,12.34,0.13,17.71
2020-09-08 15:53:26.7810,12.6,12.4,0.36,17.68
2020-09-08 15:53:26.8850,12.66,12.34,0.23,17.68
