time,Bx,By,Bz,Btotal
2020-09-08 20:55:32.1410,-3.87,-4.89,-163.77,163.89
2020-09-08 20:55:32.2410,-3.82,-4.89,-163.69,163.81
2020-09-08 20:55:32.3410,-3.72,-4.98,-163.96,164.08
2020-09-08 20:55:32.4410,-3.72,-5.13,-163.66,163.78
2020-09-08 20:55:32.5410,-3.31,-4.94,-163.94,164.05
2020-09-08 20:55:32.6410,-3.61,-4.93,-163.73,163.84
2020-09-08 20:55:32.7410,-4.46,-4.99,-163.72,163.85
2020-09-08 20:55:32.8410,-3.55,-5.04,-163.83,163.95
2020-09-08 20:55:32.9410,-3.91,-5.2,-163.82,163.94
2020-09-08 20:55:33.0420,-3.79,-5.02,-163.84,163.96
2020-09-08 20:55:33.1410,-3.55,-5.11,-163.84,163.96
2020-09-08 20:55:33.2420,-3.61,-4.99,-163.76,163.88
2020-09-08 20:55:33.3420,-3.78,-4.92,-163.61,163.73
2020-09-08 20:55:33.4410,-4.04,-5.2,-163.93,164.06
2020-09-08 20:55:33.5420,-3.96,-5.07,-163.63,163.76
2020-09-08 20:55:33.6420,-3.84,-5.02,-163.54,163.66
2020-09-08 20:55:33.7420,-3.77,-4.92,-163.59,163.71
2020-09-08 20:55:33.8420,-3.83,-4.92,-163.56,163.68
2020-09-08 20:55:33.9420,-3.64,-4.99,-163.82,163.93
2020-09-08 20:55:34.0420,-3.69,-5.02,-163.78,163.9
2020-09-08 20:55:34.1420,-3.41,-4.84,-163.95,164.05
2020-09-08 20:55:34.2430,-3.78,-4.99,-163.68,163.8
2020-09-08 20:55:34.3420,-3.64,-4.91,-163.79,163.91
2020-09-08 20:55:34.4420,-3.96,-4.82,-163.77,163.89
2020-09-08 20:55:34.5420,-3.48,-4.97,-163.9,164.01
2020-09-08 20:55:34.6420,-3.61,-4.98,-163.81,163.93
2020-09-08 20:55:34.7420,-3.59,-4.9,-163.77,163.88
2020-09-08 20:55:34.8420,-3.77,-4.91,-163.92,164.04
2020-09-08 20:55:34.9420,-3.66,-4.99,-163.91,164.02
2020-09-08 20:55:35.0420,-3.72,-5.12,-163.88,164.0
2020-09-08 20:55:35.1420,-3.78,-4.97,-163.67,163.79
2020-09-08 20:55:35.2420,-3.8,-5.13,-163.83,163.95
2020-09-08 20:55:35.3420,-3.61,-5.12,-163.88,164.0
2020-09-08 20:55:35.4550,-3.66,-4.96,-163.98,164.1
2020-09-08 20:55:35.5570,-3.8,-5.15,-163.88,164.01
2020-09-08 20:55:35.6530,-3.84,-5.11,-163.7,163.83
2020-09-08 20:55:35.7560,-3.62,-5.1,-163.93,164.05
2020-09-08 20:55:35.8520,-3.62,-4.94,-163.77,163.89
2020-09-08 20:55:35.9550,-3.49,-4.97,-163.91,164.03
2020-09-08 20:55:36.0550,-3.65,-5.09,-163.96,164.08
2020-09-08 20:55:36.1560,-3.46,-5.24,-163.92,164.04
2020-09-08 20:55:36.2600,-3.67,-4.91,-163.92,164.04
2020-09-08 20:55:36.3530,-3.23,-5.23,-163.72,163.83
2020-09-08 20:55:36.4480,-3.64,-5.12,-163.73,163.85
2020-09-08 20:55:36.5530,-3.65,-5.24,-163.78,163.91
2020-09-08 20:55:36.6520,-3.56,-4.97,-163.68,163.8
2020-09-08 20:55:36.7460,-3.7,-5.06,-163.65,163.77
2020-09-08 20:55:36.8510,-3.62,-5.05,-163.81,163.93
2020-09-08 20:55:36.9520,-3.49,-4.92,-163.77,163.88
2020-09-08 20:55:37.0470,-3.4,-4.97,-163.81,163.92
2020-09-08 20:55:37.1470,-3.37,-4.96,-164.03,164.13
2020-09-08 20:55:37.2460,-3.44,-5.27,-163.9,164.02
2020-09-08 20:55:37.3460,-3.45,-5.14,-163.87,163.99
2020-09-08 20:55:37.4450,-3.67,-5.15,-163.84,163.97
2020-09-08 20:55:37.5470,-3.67,-5.0,-163.7,163.81
2020-09-08 20:55:37.6470,-3.68,-5.12,-163.65,163.77
2020-09-08 20:55:37.7440,-3.62,-4.89,-163.75,163.86
