time,Bx,By,Bz,Btotal
2020-09-08 21:46:05.0520,37.5,9.74,-11.39,40.38
2020-09-08 21:46:05.1520,37.31,9.48,-11.59,40.2
2020-09-08 21:46:05.2520,37.44,9.62,-11.53,40.34
2020-09-08 21:46:05.3520,37.48,9.6,-11.62,40.4
2020-09-08 21:46:05.4530,37.36,9.36,-11.54,40.21
2020-09-08 21:46:05.5530,37.62,9.68,-11.65,40.55
2020-09-08 21:46:05.6530,37.46,9.48,-11.78,40.4
2020-09-08 21:46:05.7530,37.36,9.48,-11.58,40.24
2020-09-08 21:46:05.8530,37.34,9.47,-11.6,40.23
2020-09-08 21:46:05.9530,37.27,9.55,-11.6,40.19
2020-09-08 21:46:06.0530,37.48,9.34,-11.61,40.34
2020-09-08 21:46:06.1530,37.75,9.44,-11.63,40.62
2020-09-08 21:46:06.2700,37.63,9.52,-11.63,40.53
2020-09-08 21:46:06.3650,37.63,9.28,-11.64,40.47
2020-09-08 21:46:06.4650,37.49,9.4,-11.6,40.35
2020-09-08 21:46:06.5640,37.66,9.36,-11.78,40.56
2020-09-08 21:46:06.6640,37.82,9.41,-11.25,40.57
2020-09-08 21:46:06.7680,37.47,9.35,-11.69,40.35
2020-09-08 21:46:06.8700,37.31,9.36,-11.57,40.17
2020-09-08 21:46:06.9670,37.58,9.23,-11.64,40.41
2020-09-08 21:46:07.0670,37.57,9.33,-11.56,40.4
2020-09-08 21:46:07.1670,37.75,9.26,-11.72,40.6
2020-09-08 21:46:07.2660,37.6,9.16,-11.46,40.36
2020-09-08 21:46:07.3650,37.6,9.33,-11.59,40.43
2020-09-08 21:46:07.4650,37.9,9.24,-11.51,40.67
2020-09-08 21:46:07.5610,37.86,9.22,-11.58,40.65
2020-09-08 21:46:07.6560,37.68,9.44,-11.72,40.57
2020-09-08 21:46:07.7600,37.61,9.43,-11.78,40.52
2020-09-08 21:46:07.8550,37.54,9.54,-11.57,40.42
2020-09-08 21:46:07.9590,37.71,9.65,-11.65,40.63
2020-09-08 21:46:08.0590,37.62,9.41,-11.62,40.48
2020-09-08 21:46:08.1580,37.68,9.37,-11.59,40.52
2020-09-08 21:46:08.2570,37.66,9.4,-11.51,40.48
2020-09-08 21:46:08.3600,37.47,9.83,-11.22,40.33
2020-09-08 21:46:08.4540,37.64,9.49,-11.55,40.5
2020-09-08 21:46:08.5590,37.73,9.64,-11.37,40.57
2020-09-08 21:46:08.6560,37.76,9.41,-11.64,40.61
2020-09-08 21:46:08.7560,37.85,9.52,-11.72,40.75
2020-09-08 21:46:08.8540,37.74,9.51,-11.45,40.57
2020-09-08 21:46:08.9560,37.6,9.6,-11.5,40.47
2020-09-08 21:46:09.0540,37.32,9.38,-11.68,40.22
2020-09-08 21:46:09.1540,37.58,9.44,-11.42,40.4
2020-09-08 21:46:09.2540,37.61,9.33,-11.59,40.45
2020-09-08 21:46:09.3540,37.51,9.45,-11.57,40.38
2020-09-08 21:46:09.4540,37.48,9.5,-11.55,40.35
2020-09-08 21:46:09.5550,37.51,9.67,-11.6,40.44
2020-09-08 21:46:09.6540,37.74,9.39,-11.45,40.54
2020-09-08 21:46:09.7540,37.6,9.43,-11.59,40.46
