time,Bx,By,Bz,Btotal
2020-09-08 20:57:22.9930,-787.47,226.43,-15.72,819.52
2020-09-08 20:57:23.0930,-787.46,226.21,-15.79,819.46
2020-09-08 20:57:23.1930,-787.55,226.09,-15.84,819.51
2020-09-08 20:57:23.2930,-787.22,226.06,-15.91,819.19
2020-09-08 20:57:23.3940,-787.67,226.05,-15.76,819.62
2020-09-08 20:57:23.4930,-787.62,226.14,-15.75,819.59
2020-09-08 20:57:23.5940,-787.62,226.24,-15.73,819.62
2020-09-08 20:57:23.6930,-787.54,226.25,-16.09,819.55
2020-09-08 20:57:23.7940,-787.6,226.06,-15.82,819.56
2020-09-08 20:57:23.8940,-787.55,226.21,-15.85,819.54
2020-09-08 20:57:23.9940,-787.28,226.22,-15.63,819.29
2020-09-08 20:57:24.0940,-787.67,226.33,-15.72,819.69
2020-09-08 20:57:24.1940,-787.71,226.19,-15.67,819.69
2020-09-08 20:57:24.2940,-787.8,226.29,-15.92,819.81
2020-09-08 20:57:24.4110,-788.26,226.14,-15.72,820.21
2020-09-08 20:57:24.5100,-787.9,226.16,-15.63,819.86
2020-09-08 20:57:24.6100,-787.54,226.18,-15.69,819.53
2020-09-08 20:57:24.7100,-787.8,226.24,-15.72,819.79
2020-09-08 20:57:24.8090,-787.55,226.29,-15.71,819.57
2020-09-08 20:57:24.9090,-787.72,226.35,-15.66,819.74
2020-09-08 20:57:25.0080,-787.5,226.13,-15.72,819.48
2020-09-08 20:57:25.1080,-787.74,226.12,-15.63,819.7
2020-09-08 20:57:25.2040,-787.8,226.45,-15.77,819.85
2020-09-08 20:57:25.3040,-787.78,226.28,-15.88,819.79
2020-09-08 20:57:25.4030,-787.92,226.37,-15.7,819.94
2020-09-08 20:57:25.5030,-788.31,226.44,-15.63,820.34
2020-09-08 20:57:25.6020,-787.88,226.35,-15.5,819.89
2020-09-08 20:57:25.7020,-787.9,226.29,-15.63,819.9
2020-09-08 20:57:25.8010,-787.81,226.3,-15.46,819.81
2020-09-08 20:57:25.9010,-787.81,226.3,-15.35,819.82
2020-09-08 20:57:26.0020,-787.9,226.28,-15.47,819.89
2020-09-08 20:57:26.1050,-787.77,226.39,-15.31,819.8
2020-09-08 20:57:26.2000,-787.96,226.47,-15.34,820.0
2020-09-08 20:57:26.3010,-787.73,226.43,-15.35,819.78
2020-09-08 20:57:26.4000,-787.79,226.35,-15.42,819.81
2020-09-08 20:57:26.4990,-787.59,226.34,-15.43,819.61
2020-09-08 20:57:26.5990,-787.99,226.5,-15.57,820.05
2020-09-08 20:57:26.6980,-787.66,226.39,-15.52,819.69
2020-09-08 20:57:26.7950,-787.93,226.55,-15.29,819.99
2020-09-08 20:57:26.8950,-787.94,226.57,-15.39,820.01
2020-09-08 20:57:26.9980,-788.18,226.74,-15.22,820.29
2020-09-08 20:57:27.0950,-788.32,226.57,-15.14,820.37
2020-09-08 20:57:27.1950,-788.3,226.28,-15.43,820.28
2020-09-08 20:57:27.2950,-788.2,226.65,-15.47,820.28
2020-09-08 20:57:27.3950,-788.16,226.15,-15.35,820.11
2020-09-08 20:57:27.4950,-788.05,226.37,-15.34,820.06
2020-09-08 20:57:27.5950,-787.93,226.66,-15.47,820.03
2020-09-08 20:57:27.6950,-788.22,226.39,-15.29,820.23
2020-09-08 20:57:27.7950,-788.27,226.34,-15.3,820.26
2020-09-08 20:57:27.8950,-788.37,226.54,-15.41,820.42
2020-09-08 20:57:27.9950,-788.19,226.62,-15.37,820.27
2020-09-08 20:57:28.0950,-788.14,226.78,-15.29,820.26
2020-09-08 20:57:28.1950,-788.6,226.85,-15.06,820.71
2020-09-08 20:57:28.2950,-788.41,226.76,-14.95,820.51
2020-09-08 20:57:28.3950,-788.49,226.9,-15.14,820.63
2020-09-08 20:57:28.4960,-788.47,226.74,-15.2,820.57
2020-09-08 20:57:28.5960,-788.31,226.81,-15.06,820.43
2020-09-08 20:57:28.6960,-788.42,227.0,-15.13,820.59
2020-09-08 20:57:28.7960,-788.75,226.66,-15.05,820.81
2020-09-08 20:57:28.8960,-788.41,227.02,-15.12,820.59
2020-09-08 20:57:28.9960,-788.48,226.83,-14.74,820.59
