time,Bx,By,Bz,Btotal
2020-09-08 22:47:02.4040,29.59,-8.42,-16.15,34.75
2020-09-08 22:47:02.5060,29.72,-8.24,-16.21,34.84
2020-09-08 22:47:02.6020,29.54,-8.24,-16.42,34.79
2020-09-08 22:47:02.7050,29.76,-8.59,-16.29,34.99
2020-09-08 22:47:02.8070,29.37,-8.35,-16.17,34.55
2020-09-08 22:47:02.9030,29.4,-8.39,-16.22,34.61
2020-09-08 22:47:03.0060,29.58,-8.4,-16.47,34.88
2020-09-08 22:47:03.1070,29.49,-8.48,-16.17,34.69
2020-09-08 22:47:03.2060,29.25,-8.58,-16.18,34.51
2020-09-08 22:47:03.3060,29.51,-8.36,-16.47,34.82
2020-09-08 22:47:03.4050,29.66,-8.32,-16.42,34.91
2020-09-08 22:47:03.5050,29.32,-8.46,-16.55,34.72
2020-09-08 22:47:03.6020,29.57,-8.25,-16.03,34.63
2020-09-08 22:47:03.7040,29.7,-8.25,-16.19,34.81
2020-09-08 22:47:03.8020,29.35,-8.54,-16.39,34.69
2020-09-08 22:47:03.9020,29.33,-8.52,-16.13,34.54
2020-09-08 22:47:04.0020,29.6,-8.45,-16.38,34.87
2020-09-08 22:47:04.1020,29.49,-8.51,-16.31,34.76
2020-09-08 22:47:04.2020,29.75,-8.53,-16.16,34.91
2020-09-08 22:47:04.3020,29.63,-8.49,-16.38,34.91
2020-09-08 22:47:04.4020,29.85,-8.57,-16.51,35.17
2020-09-08 22:47:04.5020,29.61,-8.42,-16.32,34.84
2020-09-08 22:47:04.6020,29.89,-8.48,-16.31,35.09
2020-09-08 22:47:04.7020,29.76,-8.57,-16.27,34.99
2020-09-08 22:47:04.8020,29.42,-8.52,-16.31,34.7
2020-09-08 22:47:04.9020,29.7,-8.38,-16.37,34.93
2020-09-08 22:47:05.0020,29.34,-8.41,-16.47,34.68
2020-09-08 22:47:05.1020,29.64,-8.16,-16.49,34.88
2020-09-08 22:47:05.2020,29.83,-8.38,-16.36,35.04
2020-09-08 22:47:05.3020,29.8,-8.39,-16.42,35.05
2020-09-08 22:47:05.4020,29.8,-8.58,-16.35,35.05
