time,Bx,By,Bz,Btotal
2020-09-08 21:7:03.6930,34.27,10.94,-4.88,36.3
2020-09-08 21:7:03.7930,34.24,10.87,-4.92,36.26
2020-09-08 21:7:03.8930,34.15,10.65,-5.03,36.12
2020-09-08 21:7:03.9930,34.2,10.88,-5.11,36.25
2020-09-08 21:7:04.0930,34.07,10.89,-4.88,36.1
2020-09-08 21:7:04.1930,33.97,11.11,-4.97,36.09
2020-09-08 21:7:04.2930,33.96,11.16,-5.05,36.1
2020-09-08 21:7:04.3930,34.05,10.97,-4.91,36.11
2020-09-08 21:7:04.4930,34.07,10.75,-5.0,36.08
2020-09-08 21:7:04.5930,34.03,10.81,-4.92,36.04
2020-09-08 21:7:04.6930,33.89,10.77,-5.07,35.92
2020-09-08 21:7:04.7930,34.18,10.71,-5.08,36.17
2020-09-08 21:7:04.8940,34.13,10.91,-4.99,36.18
2020-09-08 21:7:04.9930,34.08,11.08,-5.07,36.19
2020-09-08 21:7:05.0940,34.09,11.06,-5.22,36.22
2020-09-08 21:7:05.1940,33.6,11.34,-4.86,35.8
2020-09-08 21:7:05.2930,33.99,11.29,-5.02,36.17
2020-09-08 21:7:05.3940,33.97,11.1,-5.06,36.09
2020-09-08 21:7:05.4940,34.1,11.18,-5.07,36.24
2020-09-08 21:7:05.5940,34.1,11.07,-5.11,36.22
2020-09-08 21:7:05.6940,34.09,11.05,-4.85,36.16
2020-09-08 21:7:05.7940,34.08,10.94,-5.18,36.17
2020-09-08 21:7:05.8940,34.23,11.1,-4.86,36.31
2020-09-08 21:7:05.9940,34.23,10.92,-5.18,36.3
2020-09-08 21:7:06.0940,33.95,10.89,-4.97,35.99
2020-09-08 21:7:06.1940,34.22,10.83,-5.04,36.24
2020-09-08 21:7:06.2940,34.11,11.21,-4.93,36.24
2020-09-08 21:7:06.3940,33.85,11.03,-5.18,35.98
2020-09-08 21:7:06.4940,34.2,10.92,-5.07,36.26
2020-09-08 21:7:06.5940,34.45,11.04,-4.97,36.51
2020-09-08 21:7:06.6940,34.31,10.95,-5.15,36.38
2020-09-08 21:7:06.7940,34.29,10.92,-5.16,36.36
2020-09-08 21:7:06.8950,34.28,10.92,-5.28,36.36
2020-09-08 21:7:06.9940,34.21,10.83,-5.35,36.28
2020-09-08 21:7:07.0940,34.16,11.0,-4.95,36.23
2020-09-08 21:7:07.1940,34.09,11.21,-4.76,36.2
2020-09-08 21:7:07.2950,34.07,10.94,-5.41,36.19
2020-09-08 21:7:07.3940,34.09,11.06,-4.94,36.18
2020-09-08 21:7:07.4950,34.05,10.95,-5.12,36.14
2020-09-08 21:7:07.5940,34.04,10.7,-4.99,36.03
2020-09-08 21:7:07.6950,34.32,10.73,-5.12,36.32
2020-09-08 21:7:07.7950,34.02,10.77,-5.08,36.04
2020-09-08 21:7:07.8950,34.11,10.96,-5.15,36.19
2020-09-08 21:7:07.9950,33.88,10.72,-5.06,35.89
2020-09-08 21:7:08.0950,34.07,10.95,-5.03,36.13
2020-09-08 21:7:08.1950,33.9,10.97,-4.87,35.96
2020-09-08 21:7:08.3080,33.95,10.75,-5.1,35.97
2020-09-08 21:7:08.4090,33.99,10.73,-5.08,36.0
2020-09-08 21:7:08.5080,34.14,10.84,-5.2,36.2
2020-09-08 21:7:08.6120,33.99,10.83,-5.01,36.02
2020-09-08 21:7:08.7120,34.14,10.88,-5.01,36.18
2020-09-08 21:7:08.8110,34.29,10.99,-5.08,36.37
2020-09-08 21:7:08.9110,34.23,10.84,-5.04,36.26
2020-09-08 21:7:09.0100,34.13,10.86,-4.72,36.13
2020-09-08 21:7:09.1070,34.03,10.75,-5.14,36.05
2020-09-08 21:7:09.2030,34.23,10.83,-5.26,36.29
2020-09-08 21:7:09.3020,33.99,10.91,-5.24,36.08
2020-09-08 21:7:09.4020,34.14,10.81,-4.96,36.15
2020-09-08 21:7:09.5010,34.06,10.83,-5.1,36.1
