time,Bx,By,Bz,Btotal
2020-09-08 16:5:27.2070,16.55,5.96,5.11,18.32
2020-09-08 16:5:27.3080,16.31,5.96,5.05,18.09
2020-09-08 16:5:27.4070,16.68,5.79,5.15,18.4
2020-09-08 16:5:27.5060,16.84,5.81,5.27,18.57
2020-09-08 16:5:27.6060,16.37,6.08,5.09,18.19
2020-09-08 16:5:27.7060,16.29,5.94,5.26,18.12
2020-09-08 16:5:27.8050,16.36,5.91,5.13,18.14
2020-09-08 16:5:27.9040,16.69,5.95,5.3,18.49
2020-09-08 16:5:28.0030,16.6,5.97,5.07,18.36
2020-09-08 16:5:28.1080,16.4,6.01,5.06,18.18
2020-09-08 16:5:28.2080,16.32,5.96,5.03,18.09
2020-09-08 16:5:28.3020,16.64,6.03,5.23,18.46
2020-09-08 16:5:28.4070,16.27,6.1,5.02,18.09
2020-09-08 16:5:28.5060,16.47,6.04,5.27,18.32
2020-09-08 16:5:28.6060,16.42,5.94,5.07,18.18
2020-09-08 16:5:28.7060,16.57,5.96,5.13,18.34
2020-09-08 16:5:28.8020,16.35,6.02,4.95,18.12
2020-09-08 16:5:28.9020,16.53,6.13,5.07,18.34
2020-09-08 16:5:29.0020,16.53,5.94,5.16,18.3
2020-09-08 16:5:29.1020,16.55,5.95,5.23,18.35
2020-09-08 16:5:29.2020,16.48,6.0,5.12,18.27
2020-09-08 16:5:29.3020,16.26,6.02,4.94,18.03
2020-09-08 16:5:29.4020,16.67,6.14,4.88,18.43
2020-09-08 16:5:29.5020,16.52,6.09,4.82,18.25
2020-09-08 16:5:29.6030,16.32,5.99,4.95,18.08
2020-09-08 16:5:29.7030,16.43,5.86,5.0,18.15
2020-09-08 16:5:29.8030,16.42,5.66,4.84,18.03
2020-09-08 16:5:29.9030,16.37,5.98,4.91,18.11
2020-09-08 16:5:30.0030,16.57,5.69,5.16,18.26
2020-09-08 16:5:30.1030,16.3,5.67,4.96,17.96
2020-09-08 16:5:30.2030,16.43,6.03,5.05,18.21
2020-09-08 16:5:30.3030,16.24,5.81,5.12,18.0
2020-09-08 16:5:30.4030,16.35,5.93,5.22,18.16
2020-09-08 16:5:30.5030,16.59,5.87,4.99,18.3
2020-09-08 16:5:30.6030,16.87,5.84,5.13,18.57
