time,Bx,By,Bz,Btotal
2020-09-08 16:6:11.8240,16.56,6.49,4.82,18.43
2020-09-08 16:6:11.9240,16.32,6.38,4.81,18.17
2020-09-08 16:6:12.0240,16.65,6.28,4.78,18.43
2020-09-08 16:6:12.1240,16.52,6.46,4.85,18.39
2020-09-08 16:6:12.2240,16.42,6.34,5.01,18.3
2020-09-08 16:6:12.3240,16.69,6.19,4.8,18.44
2020-09-08 16:6:12.4240,16.5,6.11,4.85,18.25
2020-09-08 16:6:12.5240,16.51,6.3,5.24,18.43
2020-09-08 16:6:12.6240,16.46,6.35,4.87,18.3
2020-09-08 16:6:12.7240,16.44,6.14,4.62,18.15
2020-09-08 16:6:12.8240,16.64,6.16,4.85,18.4
2020-09-08 16:6:12.9250,16.57,6.15,4.97,18.36
2020-09-08 16:6:13.0240,16.15,6.02,4.82,17.89
2020-09-08 16:6:13.1240,16.31,5.96,4.88,18.04
2020-09-08 16:6:13.2240,16.66,6.34,4.96,18.51
2020-09-08 16:6:13.3240,16.62,6.15,4.87,18.38
2020-09-08 16:6:13.4250,16.7,6.29,4.84,18.49
2020-09-08 16:6:13.5250,16.55,6.23,5.06,18.39
2020-09-08 16:6:13.6250,16.42,6.28,4.91,18.25
2020-09-08 16:6:13.7250,16.68,6.31,4.69,18.44
2020-09-08 16:6:13.8250,16.67,6.23,4.94,18.47
2020-09-08 16:6:13.9250,16.49,6.38,4.86,18.34
2020-09-08 16:6:14.0250,16.64,6.24,4.61,18.36
2020-09-08 16:6:14.1250,16.54,6.12,4.9,18.31
2020-09-08 16:6:14.2250,16.42,6.22,4.9,18.23
2020-09-08 16:6:14.3250,16.65,6.2,4.71,18.38
2020-09-08 16:6:14.4250,16.32,6.24,4.79,18.12
2020-09-08 16:6:14.5260,16.89,6.29,4.67,18.61
2020-09-08 16:6:14.6250,16.39,6.38,4.9,18.26
2020-09-08 16:6:14.7250,16.24,6.11,4.73,17.99
2020-09-08 16:6:14.8260,16.28,6.08,4.64,17.98
2020-09-08 16:6:14.9460,16.56,6.18,4.75,18.3
2020-09-08 16:6:15.0420,16.63,6.33,5.01,18.49
2020-09-08 16:6:15.1390,16.69,6.23,4.74,18.44
2020-09-08 16:6:15.2450,16.71,6.44,4.72,18.52
2020-09-08 16:6:15.3420,16.71,6.33,4.79,18.5
2020-09-08 16:6:15.4390,16.73,6.43,4.95,18.59
