time,Bx,By,Bz,Btotal
2020-09-07 16:12:36.0640,-16.78,16.72,49.18,54.59
2020-09-07 16:12:36.1640,-16.94,16.7,49.54,54.95
2020-09-07 16:12:36.2640,-17.0,16.84,49.43,54.92
2020-09-07 16:12:36.3650,-16.74,16.3,49.42,54.66
2020-09-07 16:12:36.4650,-16.61,16.6,49.64,54.91
2020-09-07 16:12:36.5650,-16.72,16.38,49.5,54.75
2020-09-07 16:12:36.6640,-16.48,16.34,49.45,54.62
2020-09-07 16:12:36.7650,-17.01,16.41,49.39,54.75
2020-09-07 16:12:36.8650,-17.03,16.43,49.7,55.05
2020-09-07 16:12:36.9650,-16.85,16.37,49.72,55.0
2020-09-07 16:12:37.0650,-16.81,16.44,49.41,54.72
2020-09-07 16:12:37.1650,-16.77,16.24,49.48,54.71
2020-09-07 16:12:37.2650,-16.83,16.47,49.28,54.61
2020-09-07 16:12:37.3650,-16.8,16.29,49.4,54.67
2020-09-07 16:12:37.4650,-16.76,16.71,49.54,54.91
2020-09-07 16:12:37.5650,-16.66,16.41,49.6,54.83
2020-09-07 16:12:37.6650,-16.88,16.53,49.43,54.79
2020-09-07 16:12:37.7650,-17.1,16.52,49.12,54.57
2020-09-07 16:12:37.8650,-16.79,16.46,49.35,54.67
2020-09-07 16:12:37.9650,-16.64,16.84,49.57,54.94
2020-09-07 16:12:38.0850,-16.92,16.45,49.09,54.47
2020-09-07 16:12:38.1850,-16.94,16.28,49.45,54.75
2020-09-07 16:12:38.2840,-17.09,16.37,49.39,54.77
2020-09-07 16:12:38.3800,-16.83,16.53,49.5,54.84
2020-09-07 16:12:38.4770,-16.7,16.57,49.19,54.53
2020-09-07 16:12:38.5770,-16.66,16.43,49.33,54.6
2020-09-07 16:12:38.6790,-16.59,16.45,49.28,54.54
2020-09-07 16:12:38.7750,-16.86,16.35,49.32,54.63
2020-09-07 16:12:38.8780,-16.61,16.3,49.31,54.53
2020-09-07 16:12:38.9730,-16.79,16.34,49.15,54.45
2020-09-07 16:12:39.0730,-16.59,16.59,49.36,54.66
2020-09-07 16:12:39.1720,-17.09,16.32,49.01,54.41
2020-09-07 16:12:39.2760,-16.75,16.75,49.42,54.8
2020-09-07 16:12:39.3720,-16.75,16.47,49.35,54.66
2020-09-07 16:12:39.4700,-17.0,16.55,49.41,54.81
2020-09-07 16:12:39.5690,-16.98,16.54,49.33,54.73
2020-09-07 16:12:39.6740,-16.71,16.4,49.33,54.61
2020-09-07 16:12:39.7750,-16.58,16.57,49.55,54.82
2020-09-07 16:12:39.8700,-16.6,16.66,49.24,54.57
