time,Bx,By,Bz,Btotal
2020-09-08 21:44:51.6330,31.06,10.07,-10.67,34.36
2020-09-08 21:44:51.7330,31.63,9.96,-10.54,34.8
2020-09-08 21:44:51.8330,31.42,9.98,-10.68,34.66
2020-09-08 21:44:51.9330,31.38,10.16,-10.52,34.62
2020-09-08 21:44:52.0410,31.12,9.84,-10.66,34.34
2020-09-08 21:44:52.1400,31.42,9.79,-10.66,34.6
2020-09-08 21:44:52.2410,31.38,9.93,-10.65,34.59
2020-09-08 21:44:52.3400,31.47,10.0,-10.49,34.65
2020-09-08 21:44:52.4420,31.56,9.8,-10.66,34.72
2020-09-08 21:44:52.5420,31.19,9.91,-10.74,34.45
2020-09-08 21:44:52.6430,31.31,9.91,-10.84,34.58
2020-09-08 21:44:52.7500,31.49,9.7,-10.52,34.58
2020-09-08 21:44:52.8500,31.29,9.96,-10.64,34.52
2020-09-08 21:44:52.9470,30.96,9.77,-10.79,34.21
2020-09-08 21:44:53.0470,31.2,9.75,-10.52,34.34
2020-09-08 21:44:53.1430,31.06,9.84,-10.73,34.3
2020-09-08 21:44:53.2400,31.32,9.87,-10.71,34.54
2020-09-08 21:44:53.3420,31.17,9.63,-10.7,34.33
2020-09-08 21:44:53.4380,31.17,9.79,-10.54,34.33
2020-09-08 21:44:53.5410,31.24,9.93,-10.56,34.44
2020-09-08 21:44:53.6410,31.28,9.69,-10.68,34.44
2020-09-08 21:44:53.7410,31.03,9.68,-10.62,34.2
2020-09-08 21:44:53.8390,31.5,9.97,-10.56,34.69
2020-09-08 21:44:53.9380,31.2,9.89,-10.61,34.41
2020-09-08 21:44:54.0410,31.39,9.77,-10.66,34.56
2020-09-08 21:44:54.1380,31.28,9.77,-10.77,34.5
2020-09-08 21:44:54.2340,31.67,9.92,-10.47,34.8
2020-09-08 21:44:54.3380,31.22,9.74,-10.77,34.43
2020-09-08 21:44:54.4380,31.28,9.79,-10.74,34.49
2020-09-08 21:44:54.5370,31.49,9.98,-10.87,34.78
2020-09-08 21:44:54.6340,31.45,9.84,-10.72,34.65
2020-09-08 21:44:54.7340,31.54,9.9,-10.86,34.8
2020-09-08 21:44:54.8340,31.4,9.73,-10.72,34.58
2020-09-08 21:44:54.9340,31.55,9.81,-10.74,34.74
2020-09-08 21:44:55.0340,31.41,9.75,-10.67,34.58
2020-09-08 21:44:55.1350,31.23,9.94,-10.64,34.46
2020-09-08 21:44:55.2340,31.47,9.82,-10.77,34.68
2020-09-08 21:44:55.3340,31.36,9.95,-10.75,34.61
2020-09-08 21:44:55.4340,31.45,9.79,-10.67,34.63
2020-09-08 21:44:55.5340,31.26,10.17,-10.49,34.5
2020-09-08 21:44:55.6340,31.58,9.94,-10.86,34.84
2020-09-08 21:44:55.7340,31.24,9.93,-10.69,34.48
2020-09-08 21:44:55.8350,31.3,10.09,-10.57,34.54
2020-09-08 21:44:55.9350,31.32,10.1,-10.64,34.59
2020-09-08 21:44:56.0350,31.19,9.97,-10.62,34.42
