time,Bx,By,Bz,Btotal
2020-09-08 22:0:15.8590,9.36,4.21,-2.91,10.67
2020-09-08 22:0:15.9580,9.65,4.35,-3.12,11.03
2020-09-08 22:0:16.0570,9.16,4.08,-3.13,10.5
2020-09-08 22:0:16.1610,9.52,4.23,-3.09,10.86
2020-09-08 22:0:16.2560,9.6,4.45,-3.19,11.05
2020-09-08 22:0:16.3600,9.91,4.31,-3.19,11.27
2020-09-08 22:0:16.4550,9.56,4.45,-3.1,10.99
2020-09-08 22:0:16.5590,9.65,4.13,-3.14,10.96
2020-09-08 22:0:16.6550,10.05,4.43,-3.33,11.48
2020-09-08 22:0:16.7580,9.6,4.29,-3.08,10.96
2020-09-08 22:0:16.8570,9.77,4.32,-3.03,11.11
2020-09-08 22:0:16.9590,9.81,4.25,-2.79,11.05
2020-09-08 22:0:17.0570,9.57,4.2,-3.05,10.89
2020-09-08 22:0:17.1550,9.45,4.27,-3.05,10.81
2020-09-08 22:0:17.2570,9.86,4.35,-3.2,11.24
2020-09-08 22:0:17.3550,9.78,4.2,-3.07,11.07
2020-09-08 22:0:17.4550,9.62,4.32,-3.03,10.97
2020-09-08 22:0:17.5550,9.78,4.15,-3.08,11.06
2020-09-08 22:0:17.6550,9.82,4.31,-3.18,11.19
2020-09-08 22:0:17.7550,9.48,4.35,-2.58,10.75
2020-09-08 22:0:17.8560,9.77,4.23,-3.24,11.13
2020-09-08 22:0:17.9560,9.63,4.23,-2.65,10.85
2020-09-08 22:0:18.0560,9.53,4.34,-3.1,10.92
2020-09-08 22:0:18.1560,9.71,4.18,-3.01,10.99
2020-09-08 22:0:18.2560,9.39,4.17,-3.19,10.76
2020-09-08 22:0:18.3560,9.48,4.24,-3.16,10.86
2020-09-08 22:0:18.4560,9.68,4.02,-3.15,10.94
2020-09-08 22:0:18.5560,9.64,4.07,-3.07,10.91
2020-09-08 22:0:18.6560,9.73,4.11,-3.11,11.01
2020-09-08 22:0:18.7560,9.76,4.03,-3.03,10.99
2020-09-08 22:0:18.8560,9.64,4.19,-2.97,10.92
2020-09-08 22:0:18.9560,9.81,3.88,-3.15,11.01
2020-09-08 22:0:19.0560,9.35,3.99,-3.18,10.65
2020-09-08 22:0:19.1560,9.69,4.06,-3.22,10.99
2020-09-08 22:0:19.2560,9.87,4.26,-3.13,11.2
2020-09-08 22:0:19.3560,9.54,4.26,-3.23,10.94
2020-09-08 22:0:19.4560,9.77,4.29,-2.92,11.07
2020-09-08 22:0:19.5570,9.82,4.43,-3.3,11.26
2020-09-08 22:0:19.6560,9.76,4.16,-3.36,11.13
2020-09-08 22:0:19.7560,9.79,4.19,-2.87,11.04
2020-09-08 22:0:19.8570,9.87,4.13,-3.0,11.12
2020-09-08 22:0:19.9570,9.8,4.18,-3.18,11.12
2020-09-08 22:0:20.0570,9.97,4.04,-3.08,11.19
2020-09-08 22:0:20.1570,9.62,4.04,-2.99,10.86
2020-09-08 22:0:20.2570,9.93,4.22,-2.9,11.17
2020-09-08 22:0:20.3570,9.83,4.03,-3.0,11.04
2020-09-08 22:0:20.4570,9.92,4.33,-3.29,11.31
2020-09-08 22:0:20.5570,9.34,4.53,-2.85,10.77
2020-09-08 22:0:20.6570,9.61,3.76,-3.18,10.8
2020-09-08 22:0:20.7570,9.88,4.24,-3.06,11.18
