time,Bx,By,Bz,Btotal
2020-09-08 22:46:26.6820,20.63,8.52,-23.49,32.41
2020-09-08 22:46:26.8010,20.67,8.73,-23.43,32.44
2020-09-08 22:46:26.8950,20.71,8.54,-23.64,32.57
2020-09-08 22:46:26.9940,21.0,8.76,-23.62,32.8
2020-09-08 22:46:27.0940,20.73,8.6,-23.66,32.61
2020-09-08 22:46:27.2010,20.73,8.6,-23.57,32.55
2020-09-08 22:46:27.2970,20.8,8.62,-23.76,32.73
2020-09-08 22:46:27.3970,20.74,8.78,-23.46,32.52
2020-09-08 22:46:27.4970,20.81,8.56,-23.64,32.63
2020-09-08 22:46:27.5960,20.85,8.67,-23.37,32.5
2020-09-08 22:46:27.6960,20.79,8.64,-23.8,32.77
2020-09-08 22:46:27.7950,20.76,8.4,-23.66,32.58
2020-09-08 22:46:27.8920,20.81,8.67,-23.58,32.62
2020-09-08 22:46:27.9910,20.79,8.56,-23.59,32.59
2020-09-08 22:46:28.0860,20.88,8.86,-23.62,32.75
2020-09-08 22:46:28.1860,20.84,8.54,-23.66,32.66
2020-09-08 22:46:28.2860,20.95,8.52,-23.67,32.74
2020-09-08 22:46:28.3850,20.84,8.58,-23.83,32.8
2020-09-08 22:46:28.4950,20.81,8.63,-23.76,32.74
2020-09-08 22:46:28.5880,20.83,8.97,-23.63,32.75
2020-09-08 22:46:28.6860,20.67,8.58,-23.87,32.72
2020-09-08 22:46:28.7880,20.81,8.71,-23.76,32.76
2020-09-08 22:46:28.8850,20.71,8.63,-23.53,32.51
2020-09-08 22:46:28.9870,20.86,8.48,-23.42,32.49
2020-09-08 22:46:29.0860,20.7,8.49,-23.53,32.47
2020-09-08 22:46:29.1860,20.96,8.65,-23.63,32.75
2020-09-08 22:46:29.2840,21.02,8.5,-23.77,32.85
2020-09-08 22:46:29.3840,20.99,8.53,-23.55,32.68
2020-09-08 22:46:29.4870,20.79,8.54,-23.8,32.73
