time,Bx,By,Bz,Btotal
2020-09-08 16:53:49.7690,68.67,182.33,25.61,196.51
2020-09-08 16:53:49.8740,68.42,182.0,25.63,196.12
2020-09-08 16:53:49.9720,68.53,181.73,25.57,195.9
2020-09-08 16:53:50.0710,68.28,182.02,25.45,196.06
2020-09-08 16:53:50.1710,68.62,181.85,25.57,196.04
2020-09-08 16:53:50.2700,68.35,182.07,26.15,196.23
2020-09-08 16:53:50.3680,68.19,182.03,25.87,196.09
2020-09-08 16:53:50.4680,68.33,182.14,25.69,196.22
2020-09-08 16:53:50.5680,68.42,181.86,25.77,196.0
2020-09-08 16:53:50.6680,67.87,181.99,25.45,195.9
2020-09-08 16:53:50.7680,68.14,182.11,25.43,196.09
2020-09-08 16:53:50.8680,68.57,182.14,25.46,196.28
2020-09-08 16:53:50.9680,68.58,181.98,25.8,196.18
2020-09-08 16:53:51.0680,68.46,181.73,25.44,195.86
2020-09-08 16:53:51.1680,68.36,181.95,25.59,196.04
2020-09-08 16:53:51.2680,68.42,182.06,25.44,196.15
2020-09-08 16:53:51.3680,68.57,182.24,25.76,196.41
2020-09-08 16:53:51.4690,68.37,182.18,25.68,196.28
2020-09-08 16:53:51.5690,68.59,181.95,25.63,196.13
2020-09-08 16:53:51.6680,68.56,182.14,25.59,196.29
2020-09-08 16:53:51.7680,68.42,181.95,25.42,196.05
2020-09-08 16:53:51.8690,68.28,182.14,25.55,196.19
2020-09-08 16:53:51.9690,68.65,182.0,25.35,196.17
2020-09-08 16:53:52.0690,68.57,181.72,25.36,195.88
2020-09-08 16:53:52.1690,68.82,182.02,25.53,196.27
2020-09-08 16:53:52.2690,68.26,181.87,25.56,195.93
2020-09-08 16:53:52.3690,68.7,182.1,25.55,196.3
2020-09-08 16:53:52.4690,68.8,181.94,25.53,196.18
2020-09-08 16:53:52.5690,68.62,182.06,25.54,196.24
2020-09-08 16:53:52.6690,68.63,182.06,25.68,196.26
2020-09-08 16:53:52.7690,68.45,181.92,25.56,196.04
2020-09-08 16:53:52.8690,68.51,182.15,25.57,196.28
2020-09-08 16:53:52.9690,68.34,182.17,25.53,196.24
2020-09-08 16:53:53.0690,68.3,182.02,25.45,196.07
2020-09-08 16:53:53.1690,68.44,182.15,25.4,196.23
2020-09-08 16:53:53.2700,68.56,181.88,25.5,196.03
2020-09-08 16:53:53.3700,68.55,182.33,25.57,196.46
