time,Bx,By,Bz,Btotal
2020-09-07 16:10:32.2800,-19.75,11.49,103.44,105.93
2020-09-07 16:10:32.3800,-20.34,11.57,103.36,105.97
2020-09-07 16:10:32.4800,-19.95,11.56,103.31,105.85
2020-09-07 16:10:32.5800,-19.96,11.49,103.37,105.91
2020-09-07 16:10:32.6800,-20.3,11.71,103.4,106.02
2020-09-07 16:10:32.7810,-20.13,11.67,103.58,106.16
2020-09-07 16:10:32.8810,-19.9,11.66,103.32,105.86
2020-09-07 16:10:32.9810,-20.19,11.5,103.43,106.01
2020-09-07 16:10:33.0810,-19.77,11.9,103.49,106.04
2020-09-07 16:10:33.1810,-20.27,11.55,103.33,105.93
2020-09-07 16:10:33.2810,-20.14,11.56,103.31,105.88
2020-09-07 16:10:33.3810,-20.25,11.76,103.46,106.08
2020-09-07 16:10:33.4810,-19.91,11.52,103.41,105.94
2020-09-07 16:10:33.5810,-19.64,11.84,103.28,105.8
2020-09-07 16:10:33.6810,-20.13,11.91,103.23,105.85
2020-09-07 16:10:33.7810,-19.92,11.75,103.68,106.23
2020-09-07 16:10:33.8810,-19.99,11.47,103.56,106.09
2020-09-07 16:10:33.9810,-19.98,11.6,103.39,105.94
2020-09-07 16:10:34.0810,-20.26,11.52,103.34,105.94
2020-09-07 16:10:34.1820,-19.88,11.73,103.4,105.94
2020-09-07 16:10:34.2810,-20.0,11.63,103.24,105.8
2020-09-07 16:10:34.3810,-19.84,11.56,103.21,105.74
2020-09-07 16:10:34.4820,-20.13,11.53,103.28,105.86
2020-09-07 16:10:34.5820,-20.17,11.67,103.49,106.08
2020-09-07 16:10:34.6820,-20.0,11.58,103.3,105.85
2020-09-07 16:10:34.7820,-19.95,11.48,103.39,105.92
2020-09-07 16:10:34.8820,-19.88,11.17,103.3,105.79
2020-09-07 16:10:34.9820,-20.33,11.19,103.21,105.78
2020-09-07 16:10:35.0820,-20.13,11.5,103.29,105.86
2020-09-07 16:10:35.1820,-19.72,11.53,103.38,105.87
2020-09-07 16:10:35.2820,-20.08,11.64,103.44,106.01
2020-09-07 16:10:35.3820,-20.38,11.67,103.61,106.24
2020-09-07 16:10:35.4820,-20.31,11.63,103.48,106.09
2020-09-07 16:10:35.5820,-20.26,11.59,103.26,105.87
2020-09-07 16:10:35.6820,-20.25,11.5,103.26,105.86
2020-09-07 16:10:35.7820,-19.95,11.92,103.36,105.94
2020-09-07 16:10:35.8820,-20.0,11.72,103.26,105.82
2020-09-07 16:10:35.9820,-20.03,11.75,103.36,105.94
2020-09-07 16:10:36.1000,-20.16,11.76,103.27,105.87
2020-09-07 16:10:36.1990,-20.14,11.55,103.39,105.96
2020-09-07 16:10:36.2990,-20.05,11.53,103.38,105.94
2020-09-07 16:10:36.3990,-20.54,11.8,103.45,106.13
2020-09-07 16:10:36.4950,-20.17,11.54,103.42,106.0
2020-09-07 16:10:36.5910,-19.82,11.74,103.39,105.93
2020-09-07 16:10:36.6940,-20.24,11.71,103.5,106.11
2020-09-07 16:10:36.7930,-19.87,11.55,103.34,105.86
2020-09-07 16:10:36.8930,-20.11,11.72,103.3,105.89
2020-09-07 16:10:36.9920,-20.01,11.54,103.36,105.91
2020-09-07 16:10:37.0920,-19.97,11.69,103.23,105.79
2020-09-07 16:10:37.1910,-20.03,11.78,103.29,105.87
2020-09-07 16:10:37.2910,-19.76,11.68,103.34,105.86
2020-09-07 16:10:37.3920,-20.0,11.76,103.2,105.78
2020-09-07 16:10:37.4910,-19.84,11.63,103.09,105.63
2020-09-07 16:10:37.5910,-19.72,11.56,103.23,105.73
2020-09-07 16:10:37.6900,-20.04,11.72,103.56,106.13
2020-09-07 16:10:37.7880,-20.16,11.58,103.53,106.1
2020-09-07 16:10:37.8880,-20.22,11.82,103.44,106.05
2020-09-07 16:10:37.9840,-19.99,11.7,103.13,105.7
2020-09-07 16:10:38.0840,-19.89,11.66,103.53,106.06
2020-09-07 16:10:38.1830,-19.82,11.67,103.46,105.98
2020-09-07 16:10:38.2860,-19.62,11.6,103.41,105.89
2020-09-07 16:10:38.3830,-19.95,11.69,103.51,106.06
2020-09-07 16:10:38.4840,-20.1,11.77,103.43,106.02
2020-09-07 16:10:38.5840,-19.9,11.46,103.41,105.93
2020-09-07 16:10:38.6830,-20.07,11.66,103.26,105.84
2020-09-07 16:10:38.7830,-19.9,11.65,103.53,106.07
2020-09-07 16:10:38.8840,-20.2,11.6,103.5,106.09
2020-09-07 16:10:38.9840,-19.72,11.64,103.47,105.97
2020-09-07 16:10:39.0840,-19.78,11.49,103.33,105.83
2020-09-07 16:10:39.1840,-19.76,11.7,103.63,106.15
2020-09-07 16:10:39.2840,-20.09,11.57,103.6,106.16
2020-09-07 16:10:39.3840,-20.09,11.71,103.35,105.93
2020-09-07 16:10:39.4840,-20.33,11.69,103.55,106.18
2020-09-07 16:10:39.5840,-19.91,11.73,103.44,105.99
2020-09-07 16:10:39.6840,-20.2,11.76,103.16,105.77
2020-09-07 16:10:39.7840,-19.93,11.55,103.28,105.81
2020-09-07 16:10:39.8840,-20.07,11.46,103.55,106.1
2020-09-07 16:10:39.9840,-20.1,11.59,103.41,105.99
2020-09-07 16:10:40.0840,-19.97,11.64,103.47,106.02
