time,Bx,By,Bz,Btotal
2020-09-08 16:37:27.1700,19.44,7.72,3.51,21.21
2020-09-08 16:37:27.2680,19.24,7.73,3.39,21.01
2020-09-08 16:37:27.3660,19.42,7.61,3.19,21.1
2020-09-08 16:37:27.4660,19.52,7.63,3.14,21.19
2020-09-08 16:37:27.5660,19.31,7.84,2.94,21.05
2020-09-08 16:37:27.6650,19.33,7.62,2.96,20.99
2020-09-08 16:37:27.7650,19.61,7.62,3.06,21.26
2020-09-08 16:37:27.8690,19.16,7.91,3.07,20.96
2020-09-08 16:37:27.9690,19.24,7.76,3.15,20.98
2020-09-08 16:37:28.0680,19.41,7.63,2.94,21.06
2020-09-08 16:37:28.1690,19.01,7.68,3.41,20.78
2020-09-08 16:37:28.2610,19.14,7.65,2.98,20.82
2020-09-08 16:37:28.3640,19.17,7.69,3.19,20.9
2020-09-08 16:37:28.4580,19.09,7.63,3.03,20.78
2020-09-08 16:37:28.5590,19.23,7.83,2.95,20.97
2020-09-08 16:37:28.6580,19.25,7.76,3.14,20.99
2020-09-08 16:37:28.7610,19.22,7.61,3.11,20.91
2020-09-08 16:37:28.8560,19.47,7.81,3.19,21.22
2020-09-08 16:37:28.9560,19.28,8.07,3.18,21.14
2020-09-08 16:37:29.0550,19.24,7.69,3.18,20.97
2020-09-08 16:37:29.1550,19.19,7.8,2.93,20.92
2020-09-08 16:37:29.2550,19.15,7.93,3.0,20.94
2020-09-08 16:37:29.3550,19.28,7.87,3.02,21.05
2020-09-08 16:37:29.4580,19.26,7.87,3.27,21.07
2020-09-08 16:37:29.5550,19.29,7.88,3.08,21.07
2020-09-08 16:37:29.6550,19.29,7.65,3.22,21.0
2020-09-08 16:37:29.7570,19.18,7.53,3.07,20.83
2020-09-08 16:37:29.8550,19.12,7.75,2.78,20.81
2020-09-08 16:37:29.9550,19.46,7.67,3.08,21.15
2020-09-08 16:37:30.0550,19.3,8.02,3.0,21.11
2020-09-08 16:37:30.1550,19.41,7.84,2.93,21.14
2020-09-08 16:37:30.2550,19.33,7.75,3.08,21.05
2020-09-08 16:37:30.3560,19.12,8.08,3.35,21.03
2020-09-08 16:37:30.4560,18.99,7.8,3.38,20.8
