time,Bx,By,Bz,Btotal
2020-09-08 15:48:24.5200,14.36,2.83,-0.33,14.64
2020-09-08 15:48:24.6210,14.41,2.76,-0.66,14.68
2020-09-08 15:48:24.7210,14.54,2.78,-0.4,14.81
2020-09-08 15:48:24.8210,14.51,2.82,-0.57,14.79
2020-09-08 15:48:24.9390,14.53,2.92,-0.48,14.83
2020-09-08 15:48:25.0350,14.35,2.71,-0.49,14.61
2020-09-08 15:48:25.1340,14.2,2.81,-0.56,14.48
2020-09-08 15:48:25.2360,14.21,2.78,-0.69,14.5
2020-09-08 15:48:25.3370,14.18,2.54,-0.55,14.41
2020-09-08 15:48:25.4330,14.37,2.67,-0.6,14.62
2020-09-08 15:48:25.5390,14.28,2.75,-0.61,14.56
2020-09-08 15:48:25.6390,14.3,2.72,-0.52,14.56
2020-09-08 15:48:25.7380,14.05,2.66,-0.7,14.31
2020-09-08 15:48:25.8310,14.38,2.68,-0.53,14.64
2020-09-08 15:48:25.9350,14.37,2.79,-0.69,14.65
2020-09-08 15:48:26.0290,14.43,2.96,-0.67,14.75
2020-09-08 15:48:26.1330,14.52,2.84,-0.55,14.8
2020-09-08 15:48:26.2330,14.22,2.82,-0.4,14.5
2020-09-08 15:48:26.3330,14.3,2.98,-0.33,14.61
2020-09-08 15:48:26.4320,14.18,2.73,-0.57,14.45
2020-09-08 15:48:26.5320,14.23,2.96,-0.45,14.54
2020-09-08 15:48:26.6290,14.39,2.91,-0.58,14.69
2020-09-08 15:48:26.7250,14.16,2.89,-0.58,14.47
2020-09-08 15:48:26.8240,14.27,2.83,-0.72,14.57
2020-09-08 15:48:26.9240,14.26,2.76,-0.83,14.55
2020-09-08 15:48:27.0270,14.1,2.66,-0.7,14.36
2020-09-08 15:48:27.1220,14.3,2.8,-0.69,14.59
2020-09-08 15:48:27.2220,14.56,2.8,-0.49,14.84
2020-09-08 15:48:27.3220,14.18,2.98,-0.62,14.5
2020-09-08 15:48:27.4220,14.24,2.92,-0.52,14.54
2020-09-08 15:48:27.5220,14.1,2.71,-0.4,14.36
2020-09-08 15:48:27.6220,14.3,2.99,-0.45,14.61
2020-09-08 15:48:27.7220,14.31,2.9,-0.63,14.62
2020-09-08 15:48:27.8220,14.12,3.18,-0.41,14.48
2020-09-08 15:48:27.9220,13.73,3.15,-0.37,14.09
2020-09-08 15:48:28.0230,13.92,2.64,-0.79,14.18
2020-09-08 15:48:28.1220,13.85,2.84,-0.6,14.15
