time,Bx,By,Bz,Btotal
2020-09-08 16:9:47.2310,19.05,9.09,3.31,21.37
2020-09-08 16:9:47.3320,19.07,9.12,3.17,21.38
2020-09-08 16:9:47.4320,19.02,9.17,3.18,21.35
2020-09-08 16:9:47.5310,18.77,9.22,3.2,21.16
2020-09-08 16:9:47.6320,19.06,9.27,3.06,21.41
2020-09-08 16:9:47.7310,18.8,9.35,3.25,21.25
2020-09-08 16:9:47.8320,19.08,9.42,3.18,21.52
2020-09-08 16:9:47.9320,18.75,9.55,3.37,21.31
2020-09-08 16:9:48.0320,18.8,9.34,3.19,21.23
2020-09-08 16:9:48.1320,18.72,9.23,3.2,21.12
2020-09-08 16:9:48.2320,18.92,9.27,3.18,21.3
2020-09-08 16:9:48.3320,19.1,9.34,3.19,21.51
2020-09-08 16:9:48.4320,18.75,9.42,3.3,21.24
2020-09-08 16:9:48.5320,18.9,9.23,3.15,21.27
2020-09-08 16:9:48.6320,19.14,9.15,3.21,21.45
2020-09-08 16:9:48.7320,18.94,9.48,3.19,21.42
2020-09-08 16:9:48.8320,18.97,9.32,3.31,21.39
2020-09-08 16:9:48.9320,19.36,9.15,3.08,21.63
2020-09-08 16:9:49.0320,18.91,9.2,3.09,21.26
2020-09-08 16:9:49.1320,19.09,9.25,3.63,21.52
2020-09-08 16:9:49.2320,18.68,9.12,2.95,21.0
2020-09-08 16:9:49.3320,19.11,9.19,3.19,21.45
2020-09-08 16:9:49.4320,19.19,9.19,3.04,21.49
2020-09-08 16:9:49.5320,19.21,9.27,3.15,21.55
2020-09-08 16:9:49.6330,18.67,9.23,3.09,21.05
2020-09-08 16:9:49.7330,19.1,9.08,3.11,21.38
2020-09-08 16:9:49.8330,18.79,9.49,3.26,21.3
2020-09-08 16:9:49.9330,19.05,9.14,3.17,21.37
2020-09-08 16:9:50.0330,19.05,9.28,3.05,21.41
2020-09-08 16:9:50.1470,19.26,9.3,2.94,21.59
2020-09-08 16:9:50.2470,19.2,8.92,2.98,21.38
2020-09-08 16:9:50.3460,18.99,9.12,3.04,21.29
2020-09-08 16:9:50.4470,19.18,9.15,3.0,21.46
2020-09-08 16:9:50.5450,18.96,9.0,3.11,21.22
