time,Bx,By,Bz,Btotal
2020-09-08 15:54:26.7910,15.12,12.3,1.67,19.56
2020-09-08 15:54:26.8920,15.24,12.32,1.48,19.66
2020-09-08 15:54:26.9910,15.43,12.16,1.42,19.7
2020-09-08 15:54:27.0940,15.08,12.2,1.52,19.46
2020-09-08 15:54:27.1950,15.31,12.1,1.51,19.57
2020-09-08 15:54:27.2910,15.14,12.05,1.68,19.42
2020-09-08 15:54:27.3910,15.41,12.24,1.81,19.76
2020-09-08 15:54:27.4960,15.2,12.2,1.68,19.56
2020-09-08 15:54:27.5940,15.17,12.03,1.51,19.42
2020-09-08 15:54:27.6930,15.35,12.35,1.7,19.78
2020-09-08 15:54:27.7930,15.22,11.98,1.82,19.46
2020-09-08 15:54:27.8920,15.22,12.13,1.76,19.54
2020-09-08 15:54:27.9920,15.39,12.18,1.5,19.68
2020-09-08 15:54:28.0920,15.07,12.02,1.39,19.33
2020-09-08 15:54:28.1920,15.32,12.35,1.6,19.74
2020-09-08 15:54:28.2910,15.52,12.27,1.43,19.83
2020-09-08 15:54:28.3920,15.55,12.28,1.53,19.87
2020-09-08 15:54:28.4920,15.17,12.53,1.62,19.74
2020-09-08 15:54:28.5920,15.4,12.27,1.54,19.75
2020-09-08 15:54:28.6920,15.61,12.34,1.67,19.97
2020-09-08 15:54:28.7920,15.62,12.55,1.64,20.11
2020-09-08 15:54:28.8920,15.55,12.13,1.57,19.79
2020-09-08 15:54:28.9920,15.47,12.16,1.4,19.73
2020-09-08 15:54:29.0920,15.47,12.3,1.5,19.82
2020-09-08 15:54:29.1920,15.39,12.27,1.59,19.75
2020-09-08 15:54:29.2920,15.29,12.4,1.33,19.74
2020-09-08 15:54:29.3920,15.61,12.17,1.32,19.84
2020-09-08 15:54:29.4920,15.4,12.12,1.58,19.66
2020-09-08 15:54:29.5920,15.71,12.21,1.59,19.96
2020-09-08 15:54:29.6920,15.46,12.15,1.44,19.72
2020-09-08 15:54:29.7930,15.5,12.1,1.51,19.72
2020-09-08 15:54:29.8920,15.47,12.15,1.38,19.72
2020-09-08 15:54:29.9920,15.39,12.17,1.18,19.66
2020-09-08 15:54:30.0920,15.45,12.04,1.18,19.63
2020-09-08 15:54:30.1920,15.42,12.17,1.72,19.73
