time,Bx,By,Bz,Btotal
2020-09-08 16:21:11.1220,17.68,2.21,0.52,17.82
2020-09-08 16:21:11.2220,17.72,2.27,0.55,17.88
2020-09-08 16:21:11.3220,17.47,2.26,0.18,17.61
2020-09-08 16:21:11.4220,17.64,2.18,0.36,17.78
2020-09-08 16:21:11.5220,17.62,2.53,0.6,17.81
2020-09-08 16:21:11.6220,17.87,2.48,0.44,18.05
2020-09-08 16:21:11.7220,17.8,2.32,0.36,17.95
2020-09-08 16:21:11.8220,17.85,2.32,0.32,18.01
2020-09-08 16:21:11.9220,17.74,2.31,0.45,17.9
2020-09-08 16:21:12.0220,17.95,2.17,0.45,18.09
2020-09-08 16:21:12.1220,17.68,1.95,0.38,17.79
2020-09-08 16:21:12.2220,17.65,2.39,0.41,17.82
2020-09-08 16:21:12.3220,17.65,2.27,0.38,17.8
2020-09-08 16:21:12.4230,17.78,2.2,0.15,17.92
2020-09-08 16:21:12.5220,17.83,2.09,0.54,17.96
2020-09-08 16:21:12.6220,17.74,2.37,0.46,17.9
2020-09-08 16:21:12.7230,17.87,2.52,0.51,18.05
2020-09-08 16:21:12.8230,17.95,2.37,0.24,18.11
2020-09-08 16:21:12.9230,17.79,2.13,0.4,17.92
2020-09-08 16:21:13.0230,17.65,2.15,0.34,17.79
2020-09-08 16:21:13.1230,17.75,1.98,0.32,17.86
2020-09-08 16:21:13.2230,17.59,2.13,0.4,17.72
2020-09-08 16:21:13.3230,17.81,2.22,0.29,17.95
2020-09-08 16:21:13.4230,18.04,2.14,0.26,18.17
2020-09-08 16:21:13.5230,17.75,2.29,0.29,17.9
2020-09-08 16:21:13.6230,17.65,2.29,0.45,17.8
2020-09-08 16:21:13.7230,17.75,2.3,0.4,17.9
2020-09-08 16:21:13.8230,17.97,1.97,0.32,18.08
2020-09-08 16:21:13.9230,17.69,2.09,0.35,17.82
2020-09-08 16:21:14.0230,17.77,2.27,0.3,17.92
2020-09-08 16:21:14.1230,17.69,2.13,0.38,17.83
2020-09-08 16:21:14.2230,17.92,2.0,0.42,18.03
2020-09-08 16:21:14.3230,17.89,1.95,0.59,18.0
2020-09-08 16:21:14.4230,17.7,1.95,0.53,17.82
2020-09-08 16:21:14.5240,17.68,2.3,0.67,17.84
