time,Bx,By,Bz,Btotal
2020-09-08 21:15:25.1090,23.91,8.82,-0.68,25.49
2020-09-08 21:15:25.2060,23.8,8.81,-0.78,25.39
2020-09-08 21:15:25.3070,24.03,9.09,-0.52,25.7
2020-09-08 21:15:25.4090,23.81,8.82,-0.58,25.4
2020-09-08 21:15:25.5070,23.98,8.93,-0.46,25.6
2020-09-08 21:15:25.6070,24.11,9.17,-0.62,25.8
2020-09-08 21:15:25.7070,23.58,8.89,-0.7,25.21
2020-09-08 21:15:25.8070,23.85,9.01,-0.77,25.51
2020-09-08 21:15:25.9070,23.99,8.82,-0.56,25.57
2020-09-08 21:15:26.0070,23.77,8.86,-0.68,25.37
2020-09-08 21:15:26.1070,23.94,9.06,-0.85,25.62
2020-09-08 21:15:26.2070,23.94,8.92,-0.71,25.56
2020-09-08 21:15:26.3070,23.87,8.94,-0.5,25.49
2020-09-08 21:15:26.4070,24.1,9.05,-0.46,25.74
2020-09-08 21:15:26.5070,23.91,9.08,-0.55,25.58
2020-09-08 21:15:26.6080,23.85,9.01,-0.59,25.5
2020-09-08 21:15:26.7080,23.78,8.9,-0.63,25.39
2020-09-08 21:15:26.8070,23.74,8.96,-0.71,25.39
2020-09-08 21:15:26.9070,23.82,8.75,-0.82,25.39
2020-09-08 21:15:27.0070,23.61,9.01,-0.67,25.28
2020-09-08 21:15:27.1070,23.67,8.96,-0.74,25.32
2020-09-08 21:15:27.2070,23.84,8.98,-0.67,25.48
2020-09-08 21:15:27.3080,23.73,9.19,-0.61,25.45
2020-09-08 21:15:27.4070,24.19,9.08,-1.0,25.85
2020-09-08 21:15:27.5080,23.72,9.12,-0.68,25.42
2020-09-08 21:15:27.6080,23.93,8.99,-0.45,25.56
2020-09-08 21:15:27.7080,24.15,9.2,-0.56,25.85
2020-09-08 21:15:27.8080,23.84,9.03,-0.67,25.5
2020-09-08 21:15:27.9080,23.64,9.02,-0.85,25.32
2020-09-08 21:15:28.0080,23.89,8.74,-0.54,25.44
2020-09-08 21:15:28.1080,23.84,9.21,-0.74,25.57
2020-09-08 21:15:28.2080,23.42,8.88,-0.6,25.06
2020-09-08 21:15:28.3080,23.6,9.11,-0.73,25.31
2020-09-08 21:15:28.4080,23.93,9.06,-0.59,25.6
2020-09-08 21:15:28.5090,24.13,8.85,-0.71,25.71
2020-09-08 21:15:28.6080,24.1,8.79,-0.83,25.66
2020-09-08 21:15:28.7080,23.74,8.68,-0.89,25.3
2020-09-08 21:15:28.8090,23.67,8.8,-0.44,25.26
2020-09-08 21:15:28.9080,23.46,9.0,-0.71,25.14
2020-09-08 21:15:29.0080,23.48,9.2,-0.67,25.23
2020-09-08 21:15:29.1080,23.69,8.95,-0.7,25.34
2020-09-08 21:15:29.2080,23.78,9.16,-0.89,25.49
2020-09-08 21:15:29.3090,23.82,9.01,-0.76,25.48
2020-09-08 21:15:29.4090,23.84,8.87,-0.69,25.45
2020-09-08 21:15:29.5080,24.01,8.92,-0.71,25.62
2020-09-08 21:15:29.6090,24.17,8.86,-0.76,25.76
2020-09-08 21:15:29.7090,23.91,9.02,-0.79,25.57
2020-09-08 21:15:29.8090,23.96,9.06,-0.76,25.63
2020-09-08 21:15:29.9090,23.95,9.04,-0.86,25.62
2020-09-08 21:15:30.0290,23.9,8.84,-0.84,25.49
2020-09-08 21:15:30.1230,23.42,9.34,-0.56,25.22
2020-09-08 21:15:30.2230,23.59,8.87,-0.72,25.22
