time,Bx,By,Bz,Btotal
2020-09-08 17:1:31.7330,23.81,2.11,-4.82,24.38
2020-09-08 17:1:31.8350,24.23,2.14,-4.87,24.81
2020-09-08 17:1:31.9320,23.99,2.13,-4.87,24.57
2020-09-08 17:1:32.0360,23.96,2.16,-4.99,24.57
2020-09-08 17:1:32.1350,24.13,2.15,-5.08,24.75
2020-09-08 17:1:32.2320,24.23,2.27,-4.93,24.83
2020-09-08 17:1:32.3320,24.09,2.28,-4.92,24.7
2020-09-08 17:1:32.4330,24.16,2.54,-4.76,24.75
2020-09-08 17:1:32.5330,23.93,2.44,-4.83,24.53
2020-09-08 17:1:32.6330,24.12,2.09,-4.87,24.69
2020-09-08 17:1:32.7330,23.98,2.39,-4.86,24.58
2020-09-08 17:1:32.8330,24.07,2.13,-4.99,24.67
2020-09-08 17:1:32.9330,23.93,2.47,-4.74,24.52
2020-09-08 17:1:33.0330,24.01,2.22,-5.02,24.63
2020-09-08 17:1:33.1330,24.12,1.96,-4.79,24.67
2020-09-08 17:1:33.2340,23.95,2.17,-4.69,24.5
2020-09-08 17:1:33.3330,24.19,2.31,-4.88,24.79
2020-09-08 17:1:33.4330,24.02,2.3,-4.93,24.63
2020-09-08 17:1:33.5340,23.88,2.13,-4.75,24.44
2020-09-08 17:1:33.6330,24.15,2.21,-4.88,24.73
2020-09-08 17:1:33.7330,23.99,1.96,-5.09,24.6
2020-09-08 17:1:33.8330,24.07,1.84,-4.9,24.63
2020-09-08 17:1:33.9330,24.1,2.18,-4.88,24.69
2020-09-08 17:1:34.0340,23.65,2.26,-4.79,24.24
2020-09-08 17:1:34.1340,23.99,1.84,-5.03,24.59
2020-09-08 17:1:34.2340,23.98,2.16,-4.98,24.59
2020-09-08 17:1:34.3340,24.03,2.1,-5.06,24.64
2020-09-08 17:1:34.4340,24.17,1.91,-4.99,24.75
2020-09-08 17:1:34.5340,23.96,2.13,-5.06,24.59
2020-09-08 17:1:34.6340,23.98,2.0,-5.08,24.59
2020-09-08 17:1:34.7340,24.03,1.93,-5.18,24.66
2020-09-08 17:1:34.8340,24.01,2.01,-4.97,24.6
2020-09-08 17:1:34.9340,24.12,1.81,-5.0,24.7
2020-09-08 17:1:35.0340,24.09,1.96,-4.76,24.63
2020-09-08 17:1:35.1340,24.15,2.06,-4.96,24.74
2020-09-08 17:1:35.2340,23.91,2.06,-4.98,24.51
