time,Bx,By,Bz,Btotal
2020-09-08 21:8:20.7290,28.74,9.98,-3.59,30.64
2020-09-08 21:8:20.8290,28.7,9.76,-3.82,30.55
2020-09-08 21:8:20.9300,28.98,9.91,-3.59,30.83
2020-09-08 21:8:21.0300,28.62,9.73,-3.68,30.46
2020-09-08 21:8:21.1300,29.09,9.91,-3.79,30.96
2020-09-08 21:8:21.2310,29.07,9.74,-3.81,30.89
2020-09-08 21:8:21.3320,28.77,9.92,-3.95,30.69
2020-09-08 21:8:21.4330,28.84,9.97,-3.79,30.75
2020-09-08 21:8:21.5300,28.92,10.1,-3.7,30.86
2020-09-08 21:8:21.6300,28.69,10.05,-3.72,30.63
2020-09-08 21:8:21.7300,29.02,10.03,-3.74,30.93
2020-09-08 21:8:21.8300,28.71,10.2,-3.78,30.7
2020-09-08 21:8:21.9300,28.89,10.06,-3.61,30.8
2020-09-08 21:8:22.0300,29.29,9.98,-3.67,31.17
2020-09-08 21:8:22.1300,29.06,9.94,-3.99,30.97
2020-09-08 21:8:22.2310,28.84,10.01,-3.98,30.78
2020-09-08 21:8:22.3300,28.71,10.08,-3.9,30.68
2020-09-08 21:8:22.4310,29.19,10.04,-3.95,31.12
2020-09-08 21:8:22.5300,29.14,10.11,-3.68,31.07
2020-09-08 21:8:22.6310,28.89,10.16,-3.9,30.88
2020-09-08 21:8:22.7310,28.82,9.76,-3.78,30.66
2020-09-08 21:8:22.8300,28.75,10.06,-4.0,30.72
2020-09-08 21:8:22.9310,29.03,10.07,-4.04,30.99
2020-09-08 21:8:23.0310,28.86,10.06,-3.73,30.79
2020-09-08 21:8:23.1310,28.93,9.92,-3.85,30.83
2020-09-08 21:8:23.2310,28.72,9.96,-3.81,30.63
2020-09-08 21:8:23.3310,28.99,10.0,-3.99,30.92
2020-09-08 21:8:23.4310,29.1,9.64,-3.76,30.88
2020-09-08 21:8:23.5310,29.0,9.96,-3.69,30.89
2020-09-08 21:8:23.6310,29.3,9.77,-3.7,31.11
2020-09-08 21:8:23.7310,28.97,9.98,-3.99,30.9
2020-09-08 21:8:23.8310,28.93,10.19,-3.71,30.89
2020-09-08 21:8:23.9310,28.66,9.96,-3.65,30.56
2020-09-08 21:8:24.0310,28.76,9.87,-3.8,30.65
2020-09-08 21:8:24.1320,29.08,9.84,-3.9,30.95
2020-09-08 21:8:24.2310,28.77,9.65,-3.88,30.59
2020-09-08 21:8:24.3320,29.14,10.13,-3.92,31.1
2020-09-08 21:8:24.4320,28.74,10.22,-3.78,30.73
2020-09-08 21:8:24.5320,28.95,10.02,-3.72,30.86
2020-09-08 21:8:24.6320,28.81,9.89,-3.73,30.69
2020-09-08 21:8:24.7320,28.82,9.9,-3.69,30.7
2020-09-08 21:8:24.8320,29.21,9.96,-4.0,31.12
2020-09-08 21:8:24.9320,28.82,10.11,-3.84,30.79
2020-09-08 21:8:25.0320,28.86,10.1,-3.62,30.79
2020-09-08 21:8:25.1320,28.91,9.95,-3.59,30.79
2020-09-08 21:8:25.2320,29.41,10.11,-4.08,31.36
2020-09-08 21:8:25.3320,29.02,10.06,-3.8,30.95
2020-09-08 21:8:25.4330,28.97,9.94,-3.97,30.88
2020-09-08 21:8:25.5320,29.35,9.89,-3.96,31.23
2020-09-08 21:8:25.6320,29.14,10.0,-4.11,31.08
2020-09-08 21:8:25.7320,29.04,10.21,-4.0,31.04
2020-09-08 21:8:25.8320,28.96,10.27,-3.75,30.96
2020-09-08 21:8:25.9320,28.95,10.15,-3.82,30.92
2020-09-08 21:8:26.0330,28.95,10.18,-3.95,30.94
2020-09-08 21:8:26.1320,29.11,10.16,-3.84,31.07
