time,Bx,By,Bz,Btotal
2020-09-08 22:12:52.7380,32.48,9.26,-22.89,40.8
2020-09-08 22:12:52.8400,32.63,8.98,-22.9,40.87
2020-09-08 22:12:52.9410,32.68,8.73,-23.14,40.98
2020-09-08 22:12:53.0460,32.69,8.68,-23.09,40.95
2020-09-08 22:12:53.1450,32.55,8.59,-23.27,40.93
2020-09-08 22:12:53.2450,32.39,8.66,-23.16,40.75
2020-09-08 22:12:53.3410,32.54,8.69,-23.13,40.86
2020-09-08 22:12:53.4390,32.26,8.94,-23.01,40.63
2020-09-08 22:12:53.5390,31.65,9.09,-22.97,40.15
2020-09-08 22:12:53.6390,32.46,8.81,-22.75,40.61
2020-09-08 22:12:53.7390,32.23,8.69,-22.87,40.47
2020-09-08 22:12:53.8390,32.29,8.73,-23.09,40.64
2020-09-08 22:12:53.9400,32.34,8.77,-22.93,40.6
2020-09-08 22:12:54.0400,32.05,8.86,-22.99,40.43
2020-09-08 22:12:54.1400,32.27,8.67,-22.99,40.56
2020-09-08 22:12:54.2400,32.49,8.58,-23.08,40.77
2020-09-08 22:12:54.3400,32.44,8.79,-23.05,40.76
2020-09-08 22:12:54.4400,32.5,8.5,-23.2,40.83
2020-09-08 22:12:54.5410,32.51,8.85,-23.04,40.82
2020-09-08 22:12:54.6410,32.35,8.8,-22.88,40.59
2020-09-08 22:12:54.7410,32.45,8.63,-23.08,40.74
2020-09-08 22:12:54.8410,32.44,8.51,-23.08,40.71
2020-09-08 22:12:54.9420,32.29,8.63,-23.05,40.6
2020-09-08 22:12:55.0420,32.43,8.7,-23.04,40.72
2020-09-08 22:12:55.1420,32.47,8.53,-23.26,40.84
2020-09-08 22:12:55.2420,32.41,8.6,-23.07,40.7
2020-09-08 22:12:55.3420,32.55,8.74,-22.93,40.76
2020-09-08 22:12:55.4420,32.43,8.72,-23.02,40.71
2020-09-08 22:12:55.5430,32.57,8.95,-22.94,40.83
2020-09-08 22:12:55.6430,32.49,8.71,-23.04,40.77
2020-09-08 22:12:55.7430,32.63,8.59,-23.11,40.89
2020-09-08 22:12:55.8430,32.22,8.61,-22.76,40.38
2020-09-08 22:12:55.9430,32.37,8.51,-23.08,40.66
2020-09-08 22:12:56.0430,32.35,8.53,-23.17,40.69
2020-09-08 22:12:56.1440,32.12,8.6,-23.1,40.48
2020-09-08 22:12:56.2440,32.5,8.62,-22.88,40.67
2020-09-08 22:12:56.3440,32.25,8.44,-22.96,40.47
2020-09-08 22:12:56.4440,32.19,8.64,-23.01,40.5
2020-09-08 22:12:56.5440,32.41,8.72,-23.09,40.74
2020-09-08 22:12:56.6440,32.38,8.5,-23.01,40.63
2020-09-08 22:12:56.7440,32.47,8.63,-23.08,40.76
2020-09-08 22:12:56.8450,32.58,8.6,-23.26,40.94
2020-09-08 22:12:56.9450,32.74,8.65,-23.07,40.98
2020-09-08 22:12:57.0450,32.35,8.71,-23.09,40.69
2020-09-08 22:12:57.1450,32.56,8.6,-22.9,40.72
2020-09-08 22:12:57.2450,32.34,8.72,-22.85,40.55
2020-09-08 22:12:57.3460,32.43,8.56,-23.01,40.67
2020-09-08 22:12:57.4460,32.47,8.64,-23.07,40.76
2020-09-08 22:12:57.5460,32.55,8.22,-23.24,40.83
2020-09-08 22:12:57.6460,32.44,8.65,-22.9,40.64
2020-09-08 22:12:57.7460,32.66,8.36,-22.99,40.8
