time,Bx,By,Bz,Btotal
2020-09-08 16:15:10.1280,8.34,21.84,-3.92,23.71
2020-09-08 16:15:10.2280,8.12,21.75,-3.67,23.51
2020-09-08 16:15:10.3290,8.06,21.7,-3.9,23.48
2020-09-08 16:15:10.4290,8.0,21.4,-3.89,23.17
2020-09-08 16:15:10.5290,8.21,21.55,-3.96,23.4
2020-09-08 16:15:10.6290,7.94,21.33,-3.76,23.07
2020-09-08 16:15:10.7290,8.26,21.63,-3.84,23.47
2020-09-08 16:15:10.8290,8.34,21.68,-3.95,23.56
2020-09-08 16:15:10.9290,8.47,21.58,-3.81,23.49
2020-09-08 16:15:11.0290,8.17,21.7,-3.84,23.51
2020-09-08 16:15:11.1290,8.15,21.61,-4.14,23.47
2020-09-08 16:15:11.2290,8.49,21.83,-3.91,23.75
2020-09-08 16:15:11.3290,8.15,21.78,-3.8,23.56
2020-09-08 16:15:11.4290,8.27,21.67,-3.86,23.52
2020-09-08 16:15:11.5290,8.42,21.89,-4.16,23.82
2020-09-08 16:15:11.6290,8.32,21.84,-3.9,23.7
2020-09-08 16:15:11.7290,8.58,21.92,-3.74,23.83
2020-09-08 16:15:11.8290,8.58,22.13,-3.67,24.02
2020-09-08 16:15:11.9290,8.44,21.53,-3.8,23.43
2020-09-08 16:15:12.0290,8.56,21.87,-3.87,23.81
2020-09-08 16:15:12.1300,8.42,21.4,-3.96,23.33
2020-09-08 16:15:12.2300,8.26,21.53,-3.91,23.39
2020-09-08 16:15:12.3300,8.48,21.79,-3.76,23.68
2020-09-08 16:15:12.4300,8.55,21.6,-4.06,23.58
2020-09-08 16:15:12.5300,8.29,21.59,-3.84,23.44
2020-09-08 16:15:12.6300,8.52,21.79,-3.75,23.69
2020-09-08 16:15:12.7300,8.46,21.69,-3.83,23.6
2020-09-08 16:15:12.8300,8.64,21.72,-3.74,23.67
2020-09-08 16:15:12.9300,8.56,21.57,-3.83,23.52
2020-09-08 16:15:13.0300,8.44,21.8,-4.04,23.73
2020-09-08 16:15:13.1300,8.49,21.72,-3.83,23.63
2020-09-08 16:15:13.2300,8.49,21.83,-3.77,23.72
2020-09-08 16:15:13.3300,8.54,21.63,-3.87,23.57
2020-09-08 16:15:13.4300,8.3,21.92,-3.79,23.74
2020-09-08 16:15:13.5300,8.24,21.91,-3.82,23.72
2020-09-08 16:15:13.6300,8.36,21.89,-3.89,23.75
