time,Bx,By,Bz,Btotal
2020-09-08 16:31:00.4480,-21.6,37.54,-21.89,48.53
2020-09-08 16:31:00.5540,-21.3,37.42,-22.23,48.45
2020-09-08 16:31:00.6480,-21.39,37.23,-22.17,48.33
2020-09-08 16:31:00.7440,-21.45,37.36,-22.13,48.43
2020-09-08 16:31:00.8470,-21.38,37.03,-22.0,48.09
2020-09-08 16:31:00.9430,-21.13,37.13,-22.06,48.08
2020-09-08 16:31:01.0460,-21.56,37.37,-22.28,48.55
2020-09-08 16:31:01.1460,-21.26,37.09,-22.27,48.2
2020-09-08 16:31:01.2450,-21.44,37.42,-22.14,48.48
2020-09-08 16:31:01.3450,-21.35,37.22,-22.15,48.29
2020-09-08 16:31:01.4470,-21.4,37.42,-22.11,48.45
2020-09-08 16:31:01.5440,-21.32,37.33,-22.24,48.4
2020-09-08 16:31:01.6460,-21.55,37.23,-22.12,48.37
2020-09-08 16:31:01.7430,-21.41,37.17,-22.04,48.22
2020-09-08 16:31:01.8420,-21.61,37.24,-22.0,48.36
2020-09-08 16:31:01.9410,-21.43,37.22,-21.98,48.25
2020-09-08 16:31:02.0410,-21.43,37.14,-22.13,48.25
2020-09-08 16:31:02.1410,-21.43,37.12,-22.2,48.27
2020-09-08 16:31:02.2410,-21.82,37.21,-22.2,48.51
2020-09-08 16:31:02.3420,-21.63,37.44,-22.14,48.58
2020-09-08 16:31:02.4420,-21.74,37.45,-22.32,48.71
2020-09-08 16:31:02.5420,-21.77,37.34,-22.26,48.62
2020-09-08 16:31:02.6420,-21.64,37.29,-22.13,48.46
2020-09-08 16:31:02.7420,-21.64,37.41,-22.16,48.56
2020-09-08 16:31:02.8420,-21.43,37.31,-22.24,48.44
2020-09-08 16:31:02.9420,-21.51,37.35,-22.3,48.53
2020-09-08 16:31:03.0420,-21.4,37.39,-22.18,48.46
2020-09-08 16:31:03.1420,-21.38,37.32,-22.24,48.42
2020-09-08 16:31:03.2420,-21.57,37.43,-22.26,48.6
2020-09-08 16:31:03.3420,-21.43,37.4,-22.26,48.52
2020-09-08 16:31:03.4430,-21.58,37.29,-22.17,48.45
2020-09-08 16:31:03.5420,-21.59,37.36,-22.18,48.52
2020-09-08 16:31:03.6420,-21.3,37.37,-22.04,48.33
2020-09-08 16:31:03.7430,-21.66,37.38,-22.2,48.57
