time,Bx,By,Bz,Btotal
2020-09-08 22:7:38.7200,-55.56,-247.34,87.47,268.17
2020-09-08 22:7:38.8200,-55.54,-247.58,87.43,268.37
2020-09-08 22:7:38.9200,-55.25,-247.23,87.47,268.01
2020-09-08 22:7:39.0200,-55.39,-247.65,87.19,268.33
2020-09-08 22:7:39.1200,-55.42,-247.58,87.43,268.35
2020-09-08 22:7:39.2200,-55.2,-247.32,87.49,268.09
2020-09-08 22:7:39.3200,-55.25,-247.41,87.66,268.23
2020-09-08 22:7:39.4210,-55.37,-247.47,87.47,268.25
2020-09-08 22:7:39.5200,-55.45,-247.39,87.6,268.24
2020-09-08 22:7:39.6200,-55.43,-247.39,87.7,268.27
2020-09-08 22:7:39.7200,-55.34,-247.51,87.41,268.26
2020-09-08 22:7:39.8200,-55.43,-247.54,87.56,268.36
2020-09-08 22:7:39.9200,-55.33,-247.63,87.39,268.36
2020-09-08 22:7:40.0210,-55.41,-247.55,87.45,268.33
2020-09-08 22:7:40.1200,-55.38,-247.43,87.41,268.19
2020-09-08 22:7:40.2210,-55.56,-247.46,87.7,268.35
2020-09-08 22:7:40.3210,-55.32,-247.31,87.6,268.14
2020-09-08 22:7:40.4360,-55.55,-247.43,87.73,268.34
2020-09-08 22:7:40.5360,-55.78,-247.7,87.57,268.58
2020-09-08 22:7:40.6370,-55.27,-247.58,87.47,268.33
2020-09-08 22:7:40.7370,-55.51,-247.48,87.71,268.36
2020-09-08 22:7:40.8370,-55.42,-247.52,87.61,268.35
2020-09-08 22:7:40.9360,-55.26,-247.61,87.45,268.35
2020-09-08 22:7:41.0360,-55.67,-247.69,87.43,268.51
2020-09-08 22:7:41.1350,-55.45,-247.63,87.6,268.46
2020-09-08 22:7:41.2340,-55.35,-247.66,87.42,268.4
2020-09-08 22:7:41.3420,-55.41,-247.52,87.49,268.31
2020-09-08 22:7:41.4330,-55.36,-247.84,87.5,268.6
2020-09-08 22:7:41.5320,-56.2,-247.44,87.43,268.38
2020-09-08 22:7:41.6390,-55.46,-247.48,87.4,268.26
2020-09-08 22:7:41.7310,-55.42,-247.55,87.49,268.34
2020-09-08 22:7:41.8390,-55.62,-247.67,87.34,268.44
2020-09-08 22:7:41.9310,-55.73,-247.55,87.4,268.38
2020-09-08 22:7:42.0300,-55.59,-247.74,87.49,268.55
2020-09-08 22:7:42.1270,-55.35,-247.92,87.65,268.72
2020-09-08 22:7:42.2280,-55.68,-247.6,87.42,268.42
2020-09-08 22:7:42.3270,-55.6,-247.62,87.47,268.43
2020-09-08 22:7:42.4210,-55.35,-247.57,87.55,268.36
2020-09-08 22:7:42.5220,-55.22,-247.75,87.63,268.53
2020-09-08 22:7:42.6210,-55.95,-247.76,87.51,268.66
2020-09-08 22:7:42.7220,-55.69,-247.55,87.39,268.36
2020-09-08 22:7:42.8210,-55.29,-247.66,87.5,268.42
2020-09-08 22:7:42.9220,-55.36,-247.65,87.72,268.49
2020-09-08 22:7:43.0220,-55.32,-247.72,87.65,268.53
2020-09-08 22:7:43.1220,-55.3,-247.6,87.47,268.36
2020-09-08 22:7:43.2220,-55.4,-247.72,87.68,268.56
2020-09-08 22:7:43.3220,-55.45,-247.87,87.41,268.62
2020-09-08 22:7:43.4220,-55.08,-247.53,87.6,268.28
2020-09-08 22:7:43.5220,-55.19,-247.86,87.43,268.56
2020-09-08 22:7:43.6220,-55.3,-247.54,87.51,268.32
2020-09-08 22:7:43.7220,-55.53,-247.65,87.51,268.47
2020-09-08 22:7:43.8220,-55.54,-247.61,87.5,268.42
2020-09-08 22:7:43.9220,-55.25,-247.62,87.55,268.39
2020-09-08 22:7:44.0220,-55.22,-247.54,87.6,268.33
2020-09-08 22:7:44.1220,-55.32,-247.47,87.41,268.22
