time,Bx,By,Bz,Btotal
2020-09-07 16:3:47.2800,-8.59,7.1,103.06,103.66
2020-09-07 16:3:47.3810,-8.83,6.93,102.84,103.45
2020-09-07 16:3:47.4810,-8.67,7.28,102.92,103.54
2020-09-07 16:3:47.5760,-8.76,6.93,102.95,103.55
2020-09-07 16:3:47.6710,-8.61,6.87,102.68,103.27
2020-09-07 16:3:47.7690,-8.68,6.92,103.03,103.62
2020-09-07 16:3:47.8700,-9.07,6.93,102.98,103.61
2020-09-07 16:3:47.9690,-8.92,6.8,102.98,103.59
2020-09-07 16:3:48.0680,-8.8,6.84,103.04,103.64
2020-09-07 16:3:48.1680,-9.1,6.99,102.97,103.61
2020-09-07 16:3:48.2680,-8.99,6.95,102.89,103.52
2020-09-07 16:3:48.3680,-8.6,6.75,102.89,103.47
2020-09-07 16:3:48.4680,-8.93,6.9,102.77,103.39
2020-09-07 16:3:48.5710,-8.55,6.95,102.83,103.42
2020-09-07 16:3:48.6700,-8.69,6.8,102.96,103.55
2020-09-07 16:3:48.7710,-8.95,6.93,102.89,103.51
2020-09-07 16:3:48.8690,-8.52,6.73,102.84,103.41
2020-09-07 16:3:48.9690,-8.75,6.84,102.85,103.45
2020-09-07 16:3:49.0690,-8.64,6.9,102.76,103.35
2020-09-07 16:3:49.1690,-8.88,6.97,102.87,103.49
2020-09-07 16:3:49.2690,-8.88,6.88,102.83,103.45
2020-09-07 16:3:49.3690,-8.7,6.99,103.06,103.66
2020-09-07 16:3:49.4690,-8.95,6.91,103.18,103.8
2020-09-07 16:3:49.5690,-8.7,7.05,102.84,103.45
2020-09-07 16:3:49.6700,-8.69,6.89,102.92,103.52
2020-09-07 16:3:49.7690,-8.88,7.1,102.94,103.56
2020-09-07 16:3:49.8690,-8.53,6.93,102.98,103.56
2020-09-07 16:3:49.9690,-8.43,7.08,102.99,103.58
2020-09-07 16:3:50.0690,-8.7,6.98,102.84,103.44
2020-09-07 16:3:50.1690,-8.49,6.99,103.04,103.63
2020-09-07 16:3:50.2690,-8.73,6.97,103.16,103.77
2020-09-07 16:3:50.3690,-8.5,7.07,102.82,103.41
2020-09-07 16:3:50.4690,-8.31,7.01,102.87,103.44
2020-09-07 16:3:50.5700,-8.36,7.2,103.19,103.78
2020-09-07 16:3:50.6700,-8.45,7.17,102.96,103.55
2020-09-07 16:3:50.7700,-8.64,6.98,102.96,103.56
2020-09-07 16:3:50.8700,-8.63,7.12,102.88,103.49
2020-09-07 16:3:50.9700,-8.65,7.06,102.9,103.5
2020-09-07 16:3:51.0700,-8.61,7.28,103.15,103.77
2020-09-07 16:3:51.1700,-8.62,7.05,102.89,103.49
2020-09-07 16:3:51.2700,-8.53,7.06,103.15,103.74
2020-09-07 16:3:51.3710,-8.37,7.21,102.96,103.55
2020-09-07 16:3:51.4700,-8.58,6.98,102.86,103.45
2020-09-07 16:3:51.5710,-8.62,7.07,102.9,103.5
2020-09-07 16:3:51.6700,-8.72,7.18,102.85,103.46
2020-09-07 16:3:51.7710,-8.48,7.28,102.99,103.59
2020-09-07 16:3:51.8700,-8.44,7.11,103.02,103.61
2020-09-07 16:3:51.9700,-8.41,7.01,102.86,103.44
2020-09-07 16:3:52.0700,-8.47,7.02,102.96,103.55
2020-09-07 16:3:52.1700,-8.77,7.29,103.02,103.65
2020-09-07 16:3:52.2700,-8.61,6.92,102.85,103.44
2020-09-07 16:3:52.3700,-8.52,6.82,102.99,103.57
2020-09-07 16:3:52.4700,-8.6,6.96,102.87,103.47
2020-09-07 16:3:52.5710,-8.78,7.09,103.01,103.62
2020-09-07 16:3:52.6710,-8.62,6.85,102.85,103.44
2020-09-07 16:3:52.7710,-8.73,6.88,102.91,103.51
2020-09-07 16:3:52.8710,-8.8,7.01,102.95,103.56
2020-09-07 16:3:52.9710,-8.63,6.93,102.9,103.49
2020-09-07 16:3:53.0710,-9.18,7.25,102.98,103.64
2020-09-07 16:3:53.1960,-8.88,6.87,102.94,103.55
2020-09-07 16:3:53.2890,-8.6,6.98,102.85,103.44
2020-09-07 16:3:53.3890,-8.59,6.9,103.04,103.63
2020-09-07 16:3:53.4850,-9.1,7.03,102.77,103.41
2020-09-07 16:3:53.5810,-8.66,6.82,102.98,103.57
2020-09-07 16:3:53.6810,-8.66,6.87,102.79,103.38
2020-09-07 16:3:53.7800,-8.79,7.22,102.8,103.43
2020-09-07 16:3:53.8830,-8.69,7.09,102.79,103.4
2020-09-07 16:3:53.9820,-8.48,7.0,102.99,103.58
2020-09-07 16:3:54.0820,-8.55,7.15,102.91,103.51
2020-09-07 16:3:54.1820,-9.15,7.26,102.96,103.62
2020-09-07 16:3:54.2810,-8.67,7.29,102.97,103.59
2020-09-07 16:3:54.3810,-8.51,7.15,102.98,103.58
2020-09-07 16:3:54.4820,-8.45,7.05,102.88,103.47
2020-09-07 16:3:54.5800,-8.66,6.94,103.03,103.62
2020-09-07 16:3:54.6790,-8.8,7.12,103.03,103.65
2020-09-07 16:3:54.7800,-8.73,7.12,103.01,103.62
2020-09-07 16:3:54.8780,-8.71,6.97,103.05,103.65
2020-09-07 16:3:54.9750,-8.51,7.14,103.0,103.59
