time,Bx,By,Bz,Btotal
2020-09-08 20:53:14.3650,32.97,5.98,-26.68,42.83
2020-09-08 20:53:14.4640,32.94,6.22,-26.33,42.63
2020-09-08 20:53:14.5640,32.98,6.22,-26.75,42.92
2020-09-08 20:53:14.6640,33.18,5.86,-26.64,42.95
2020-09-08 20:53:14.7640,33.21,6.21,-26.78,43.11
2020-09-08 20:53:14.8640,33.13,6.06,-26.6,42.92
2020-09-08 20:53:14.9640,33.05,5.93,-26.51,42.78
2020-09-08 20:53:15.0640,33.11,6.06,-26.69,42.96
2020-09-08 20:53:15.1640,32.88,6.22,-26.98,42.99
2020-09-08 20:53:15.2640,33.12,6.02,-26.6,42.9
2020-09-08 20:53:15.3640,33.32,6.21,-26.52,43.04
2020-09-08 20:53:15.4640,33.14,6.4,-26.52,42.93
2020-09-08 20:53:15.5640,33.51,5.94,-26.6,43.2
2020-09-08 20:53:15.6650,33.17,6.1,-26.55,42.92
2020-09-08 20:53:15.7640,33.28,5.97,-26.82,43.16
2020-09-08 20:53:15.8640,33.17,5.98,-26.53,42.89
2020-09-08 20:53:15.9650,33.17,6.04,-26.79,43.06
2020-09-08 20:53:16.0650,33.26,6.13,-26.63,43.05
2020-09-08 20:53:16.1800,32.24,6.29,-26.71,42.33
2020-09-08 20:53:16.2830,33.17,5.99,-26.62,42.95
2020-09-08 20:53:16.3790,33.04,6.14,-26.68,42.91
2020-09-08 20:53:16.4820,33.23,6.13,-26.68,43.05
2020-09-08 20:53:16.5810,32.89,6.2,-26.85,42.9
2020-09-08 20:53:16.6770,33.23,6.03,-26.92,43.18
2020-09-08 20:53:16.7810,33.13,6.09,-26.76,43.02
2020-09-08 20:53:16.8750,32.91,6.14,-26.81,42.89
2020-09-08 20:53:16.9810,33.31,5.96,-26.68,43.09
2020-09-08 20:53:17.0800,33.07,6.06,-26.77,42.98
2020-09-08 20:53:17.1800,33.16,6.04,-26.58,42.93
2020-09-08 20:53:17.2730,33.11,6.15,-26.86,43.07
2020-09-08 20:53:17.3730,32.97,6.08,-26.61,42.81
2020-09-08 20:53:17.4780,33.21,6.03,-26.65,43.0
2020-09-08 20:53:17.5780,32.96,5.93,-26.78,42.88
2020-09-08 20:53:17.6750,33.07,5.92,-26.61,42.86
2020-09-08 20:53:17.7710,32.95,5.89,-26.75,42.85
2020-09-08 20:53:17.8700,33.17,5.74,-26.68,42.95
2020-09-08 20:53:17.9730,33.27,5.94,-26.66,43.04
2020-09-08 20:53:18.0730,33.18,6.22,-26.59,42.97
2020-09-08 20:53:18.1670,33.2,6.15,-26.78,43.09
2020-09-08 20:53:18.2720,33.11,6.16,-26.69,42.97
2020-09-08 20:53:18.3720,33.41,6.13,-26.82,43.28
2020-09-08 20:53:18.4660,33.15,6.16,-26.67,42.99
2020-09-08 20:53:18.5730,33.02,6.13,-26.81,42.97
2020-09-08 20:53:18.6700,33.42,5.99,-26.78,43.24
2020-09-08 20:53:18.7700,32.79,6.11,-26.8,42.79
2020-09-08 20:53:18.8700,33.1,6.07,-26.52,42.85
