time,Bx,By,Bz,Btotal
2020-09-08 16:29:19.0880,-3.17,-4.97,-25.1,25.78
2020-09-08 16:29:19.1880,-3.18,-5.06,-25.04,25.74
2020-09-08 16:29:19.2880,-3.34,-5.0,-25.04,25.75
2020-09-08 16:29:19.3890,-3.15,-5.06,-25.29,25.98
2020-09-08 16:29:19.4880,-3.13,-4.76,-25.03,25.67
2020-09-08 16:29:19.5890,-2.83,-5.08,-25.07,25.74
2020-09-08 16:29:19.7090,-3.24,-4.97,-25.19,25.87
2020-09-08 16:29:19.8050,-2.55,-4.88,-25.21,25.81
2020-09-08 16:29:19.9000,-2.96,-5.08,-25.12,25.79
2020-09-08 16:29:20.0000,-3.67,-5.02,-25.1,25.86
2020-09-08 16:29:20.1040,-2.8,-5.03,-25.08,25.74
2020-09-08 16:29:20.1990,-3.31,-4.96,-24.95,25.65
2020-09-08 16:29:20.3020,-2.93,-5.1,-25.15,25.83
2020-09-08 16:29:20.4020,-3.16,-4.9,-25.06,25.73
2020-09-08 16:29:20.5020,-3.1,-4.84,-25.1,25.75
2020-09-08 16:29:20.6010,-3.08,-4.75,-25.26,25.88
2020-09-08 16:29:20.6980,-3.11,-4.92,-25.28,25.94
2020-09-08 16:29:20.8000,-2.8,-4.93,-25.42,26.05
2020-09-08 16:29:20.9000,-3.28,-4.91,-25.05,25.73
2020-09-08 16:29:20.9990,-2.92,-4.74,-25.15,25.76
2020-09-08 16:29:21.0960,-2.78,-4.81,-25.4,26.0
2020-09-08 16:29:21.1920,-2.63,-5.08,-25.18,25.82
2020-09-08 16:29:21.2910,-2.9,-4.88,-25.16,25.8
2020-09-08 16:29:21.3910,-2.81,-4.96,-25.1,25.74
2020-09-08 16:29:21.4930,-2.88,-5.18,-25.12,25.81
2020-09-08 16:29:21.5920,-2.92,-4.92,-25.17,25.82
2020-09-08 16:29:21.6930,-2.85,-5.24,-25.13,25.83
2020-09-08 16:29:21.7910,-2.73,-5.3,-25.19,25.89
2020-09-08 16:29:21.8920,-2.91,-5.01,-25.12,25.78
2020-09-08 16:29:21.9910,-2.73,-5.24,-25.09,25.78
2020-09-08 16:29:22.0910,-2.63,-5.1,-24.98,25.64
2020-09-08 16:29:22.1900,-2.63,-4.9,-25.12,25.73
2020-09-08 16:29:22.2900,-2.58,-4.98,-24.92,25.54
