time,Bx,By,Bz,Btotal
2020-09-08 17:0:03.0010,22.42,-5.4,-28.59,36.73
2020-09-08 17:0:03.1020,22.12,-5.14,-28.52,36.45
2020-09-08 17:0:03.1990,21.85,-4.97,-28.3,36.1
2020-09-08 17:0:03.3030,22.16,-5.43,-28.45,36.47
2020-09-08 17:0:03.4030,22.1,-5.41,-28.47,36.44
2020-09-08 17:0:03.5030,22.17,-5.33,-28.56,36.54
2020-09-08 17:0:03.5960,22.02,-5.31,-28.45,36.37
2020-09-08 17:0:03.6950,22.15,-5.29,-28.38,36.39
2020-09-08 17:0:03.7950,22.01,-5.1,-28.38,36.28
2020-09-08 17:0:03.9010,22.25,-5.36,-28.72,36.72
2020-09-08 17:0:03.9970,21.96,-5.36,-28.67,36.51
2020-09-08 17:0:04.0930,22.08,-5.25,-28.61,36.52
2020-09-08 17:0:04.1990,22.16,-5.23,-28.52,36.5
2020-09-08 17:0:04.2960,22.13,-5.13,-28.69,36.59
2020-09-08 17:0:04.3900,22.12,-5.24,-28.48,36.45
2020-09-08 17:0:04.4930,21.8,-5.23,-28.7,36.42
2020-09-08 17:0:04.5940,21.84,-5.05,-28.61,36.34
2020-09-08 17:0:04.6940,21.9,-5.07,-28.28,36.12
2020-09-08 17:0:04.7930,22.17,-5.09,-28.47,36.44
2020-09-08 17:0:04.8930,22.21,-5.29,-28.72,36.69
2020-09-08 17:0:04.9920,22.32,-5.09,-28.61,36.64
2020-09-08 17:0:05.0920,22.12,-5.25,-28.52,36.47
2020-09-08 17:0:05.1890,21.9,-5.36,-28.69,36.49
2020-09-08 17:0:05.2880,22.28,-5.29,-28.64,36.67
2020-09-08 17:0:05.3880,22.15,-5.37,-28.69,36.64
2020-09-08 17:0:05.4880,22.18,-5.27,-28.68,36.63
2020-09-08 17:0:05.5880,21.97,-5.29,-28.61,36.46
2020-09-08 17:0:05.6880,22.27,-5.24,-28.49,36.54
2020-09-08 17:0:05.7880,22.51,-5.43,-28.63,36.82
2020-09-08 17:0:05.8880,22.3,-5.29,-28.68,36.71
2020-09-08 17:0:05.9880,21.93,-5.02,-28.36,36.21
