time,Bx,By,Bz,Btotal
2020-09-08 20:58:46.3980,-508.53,784.52,1202.63,1523.29
2020-09-08 20:58:46.4980,-508.42,784.41,1202.49,1523.08
2020-09-08 20:58:46.5980,-508.29,784.32,1202.5,1523.0
2020-09-08 20:58:46.6980,-508.51,784.39,1202.54,1523.13
2020-09-08 20:58:46.7980,-508.65,784.13,1202.48,1523.0
2020-09-08 20:58:46.8980,-508.44,784.34,1202.61,1523.14
2020-09-08 20:58:46.9980,-508.39,784.09,1202.42,1522.85
2020-09-08 20:58:47.0980,-508.53,784.4,1202.5,1523.12
2020-09-08 20:58:47.1980,-508.56,784.31,1202.67,1523.22
2020-09-08 20:58:47.2980,-508.34,784.29,1202.57,1523.06
2020-09-08 20:58:47.3980,-508.62,784.12,1202.69,1523.15
2020-09-08 20:58:47.4980,-508.42,784.36,1202.74,1523.25
2020-09-08 20:58:47.5980,-508.39,784.39,1202.42,1523.0
2020-09-08 20:58:47.6980,-508.36,784.36,1202.78,1523.27
2020-09-08 20:58:47.7980,-508.24,784.21,1202.7,1523.08
2020-09-08 20:58:47.8980,-508.53,784.35,1202.64,1523.21
2020-09-08 20:58:47.9980,-508.28,784.4,1202.71,1523.2
2020-09-08 20:58:48.0990,-508.38,784.4,1202.57,1523.13
2020-09-08 20:58:48.2160,-508.43,784.53,1202.46,1523.12
2020-09-08 20:58:48.3160,-508.16,784.28,1202.83,1523.19
2020-09-08 20:58:48.4150,-508.47,784.34,1202.55,1523.11
2020-09-08 20:58:48.5150,-508.46,784.38,1202.74,1523.28
2020-09-08 20:58:48.6140,-508.29,784.43,1202.64,1523.17
2020-09-08 20:58:48.7140,-508.06,784.36,1202.95,1523.3
2020-09-08 20:58:48.8100,-508.17,784.49,1202.67,1523.18
2020-09-08 20:58:48.9130,-508.57,784.45,1202.78,1523.38
2020-09-08 20:58:49.0090,-508.4,784.65,1202.68,1523.35
2020-09-08 20:58:49.1120,-508.44,784.41,1202.7,1523.25
2020-09-08 20:58:49.2090,-508.23,784.35,1202.76,1523.2
2020-09-08 20:58:49.3080,-508.2,784.45,1202.9,1523.35
2020-09-08 20:58:49.4090,-507.97,784.35,1202.86,1523.19
2020-09-08 20:58:49.5090,-508.12,784.45,1202.81,1523.25
2020-09-08 20:58:49.6050,-508.2,784.52,1203.03,1523.49
2020-09-08 20:58:49.7080,-507.97,784.34,1202.55,1522.94
2020-09-08 20:58:49.8040,-508.73,784.47,1202.97,1523.59
2020-09-08 20:58:49.9060,-508.43,784.45,1202.87,1523.41
2020-09-08 20:58:50.0050,-508.3,784.72,1202.95,1523.56
2020-09-08 20:58:50.1050,-508.19,784.59,1202.97,1523.47
2020-09-08 20:58:50.2040,-508.29,784.6,1203.06,1523.58
2020-09-08 20:58:50.3000,-508.28,784.7,1203.14,1523.69
2020-09-08 20:58:50.3990,-508.51,784.53,1203.11,1523.66
2020-09-08 20:58:50.5050,-507.78,784.86,1203.09,1523.57
2020-09-08 20:58:50.6020,-508.04,784.43,1202.87,1523.26
2020-09-08 20:58:50.7010,-508.25,784.28,1202.98,1523.34
2020-09-08 20:58:50.8000,-508.26,784.47,1203.02,1523.48
2020-09-08 20:58:50.8990,-508.23,785.33,1203.86,1524.58
2020-09-08 20:58:51.0000,-508.34,785.41,1204.25,1524.95
2020-09-08 20:58:51.1000,-508.71,785.75,1204.74,1525.64
2020-09-08 20:58:51.2000,-508.49,786.15,1204.96,1525.95
2020-09-08 20:58:51.3000,-508.81,786.15,1205.26,1526.29
2020-09-08 20:58:51.4000,-508.38,786.36,1205.29,1526.28
2020-09-08 20:58:51.5000,-508.8,786.46,1205.44,1526.59
2020-09-08 20:58:51.6010,-508.37,786.39,1205.41,1526.39
2020-09-08 20:58:51.7000,-508.77,786.49,1205.51,1526.65
2020-09-08 20:58:51.8000,-508.74,786.47,1205.64,1526.74
