time,Bx,By,Bz,Btotal
2020-09-07 16:16:07.1650,-15.87,17.33,36.03,43.01
2020-09-07 16:16:07.2650,-15.6,17.29,35.93,42.81
2020-09-07 16:16:07.3650,-15.72,17.3,35.77,42.73
2020-09-07 16:16:07.4650,-15.63,16.9,35.89,42.64
2020-09-07 16:16:07.5650,-15.78,17.22,35.75,42.7
2020-09-07 16:16:07.6650,-15.89,17.17,35.81,42.78
2020-09-07 16:16:07.7660,-15.73,17.37,35.98,42.94
2020-09-07 16:16:07.8660,-15.86,17.0,35.95,42.81
2020-09-07 16:16:07.9660,-15.95,17.31,35.76,42.81
2020-09-07 16:16:08.0660,-15.83,17.33,35.7,42.73
2020-09-07 16:16:08.1660,-16.13,17.14,35.84,42.88
2020-09-07 16:16:08.2660,-15.84,17.22,35.84,42.8
2020-09-07 16:16:08.3660,-15.94,17.38,35.92,42.97
2020-09-07 16:16:08.4660,-16.04,17.28,35.94,42.99
2020-09-07 16:16:08.5660,-15.72,17.15,35.71,42.62
2020-09-07 16:16:08.6660,-16.02,17.23,35.7,42.76
2020-09-07 16:16:08.7660,-15.93,17.21,35.72,42.73
2020-09-07 16:16:08.8660,-15.87,17.57,35.88,42.99
2020-09-07 16:16:08.9660,-16.05,17.16,35.74,42.77
2020-09-07 16:16:09.0660,-15.8,17.17,35.77,42.7
2020-09-07 16:16:09.1670,-15.55,17.13,35.75,42.58
2020-09-07 16:16:09.2660,-15.6,17.05,35.62,42.46
2020-09-07 16:16:09.3670,-15.59,17.11,35.84,42.67
2020-09-07 16:16:09.4860,-15.64,17.11,35.78,42.63
2020-09-07 16:16:09.5860,-15.86,17.22,35.75,42.73
2020-09-07 16:16:09.6820,-15.99,17.4,35.73,42.84
2020-09-07 16:16:09.7780,-15.75,17.25,35.89,42.82
2020-09-07 16:16:09.8770,-15.89,17.26,35.57,42.61
2020-09-07 16:16:09.9770,-15.94,17.24,35.61,42.65
2020-09-07 16:16:10.0810,-15.89,17.17,35.73,42.71
2020-09-07 16:16:10.1800,-15.58,17.15,35.52,42.41
2020-09-07 16:16:10.2790,-15.44,17.2,35.63,42.47
2020-09-07 16:16:10.3790,-15.53,17.27,35.85,42.72
2020-09-07 16:16:10.4790,-15.78,17.22,35.56,42.55
2020-09-07 16:16:10.5780,-15.68,17.09,35.59,42.48
2020-09-07 16:16:10.6770,-15.65,17.25,35.88,42.77
2020-09-07 16:16:10.7770,-15.92,17.3,35.77,42.81
2020-09-07 16:16:10.8760,-15.74,17.41,35.72,42.74
2020-09-07 16:16:10.9730,-15.64,17.22,35.59,42.52
2020-09-07 16:16:11.0690,-15.6,17.1,35.71,42.56
2020-09-07 16:16:11.1720,-15.64,17.04,35.72,42.56
2020-09-07 16:16:11.2670,-15.66,17.16,35.59,42.5
2020-09-07 16:16:11.3740,-15.68,17.06,35.77,42.62
2020-09-07 16:16:11.4700,-15.36,17.11,35.63,42.41
2020-09-07 16:16:11.5690,-15.45,17.3,36.08,42.89
2020-09-07 16:16:11.6690,-15.58,17.28,35.77,42.67
2020-09-07 16:16:11.7710,-15.92,17.34,35.73,42.79
2020-09-07 16:16:11.8680,-15.77,17.08,35.87,42.75
2020-09-07 16:16:11.9680,-15.92,17.18,35.88,42.84
2020-09-07 16:16:12.0690,-15.87,17.1,35.89,42.81
2020-09-07 16:16:12.1680,-15.57,17.12,35.85,42.67
2020-09-07 16:16:12.2680,-15.95,17.17,35.81,42.79
2020-09-07 16:16:12.3680,-15.94,17.1,35.96,42.89
2020-09-07 16:16:12.4680,-15.66,17.1,35.71,42.58
2020-09-07 16:16:12.5680,-15.61,17.27,35.42,42.38
2020-09-07 16:16:12.6680,-15.61,17.25,35.78,42.68
2020-09-07 16:16:12.7680,-15.75,16.97,35.86,42.69
2020-09-07 16:16:12.8680,-15.77,16.99,35.87,42.71
2020-09-07 16:16:12.9690,-15.63,17.36,36.0,42.91
2020-09-07 16:16:13.0690,-15.5,17.27,35.82,42.68
2020-09-07 16:16:13.1690,-15.63,17.22,35.77,42.66
2020-09-07 16:16:13.2690,-15.49,17.44,35.77,42.7
2020-09-07 16:16:13.3690,-15.53,17.19,35.81,42.64
2020-09-07 16:16:13.4690,-15.65,17.35,35.65,42.62
2020-09-07 16:16:13.5690,-15.5,17.19,35.48,42.36
2020-09-07 16:16:13.6690,-15.34,17.17,35.75,42.52
2020-09-07 16:16:13.7690,-15.54,17.17,35.73,42.57
2020-09-07 16:16:13.8690,-15.77,17.14,35.78,42.69
2020-09-07 16:16:13.9690,-15.75,17.01,35.84,42.68
2020-09-07 16:16:14.0690,-15.74,17.15,35.76,42.67
2020-09-07 16:16:14.1690,-15.73,16.92,35.82,42.63
2020-09-07 16:16:14.2690,-16.18,16.88,35.75,42.72
2020-09-07 16:16:14.3690,-15.94,17.0,35.8,42.72
2020-09-07 16:16:14.4690,-15.59,17.03,35.66,42.48
2020-09-07 16:16:14.5690,-15.67,17.04,35.74,42.58
2020-09-07 16:16:14.6690,-15.57,17.04,35.8,42.6
2020-09-07 16:16:14.7690,-15.8,17.2,35.61,42.58
2020-09-07 16:16:14.8690,-15.79,17.12,35.73,42.65
2020-09-07 16:16:14.9690,-15.81,16.97,35.82,42.68
2020-09-07 16:16:15.0700,-15.59,16.85,35.91,42.62
2020-09-07 16:16:15.1700,-15.82,17.32,35.85,42.84
2020-09-07 16:16:15.2700,-15.86,16.68,35.81,42.57
2020-09-07 16:16:15.3700,-15.54,17.12,35.98,42.77
2020-09-07 16:16:15.4700,-15.35,17.18,35.58,42.39
2020-09-07 16:16:15.5700,-15.69,16.98,35.62,42.47
2020-09-07 16:16:15.6700,-15.61,17.09,35.68,42.53
2020-09-07 16:16:15.7710,-15.65,17.13,35.7,42.58
2020-09-07 16:16:15.8880,-15.98,17.06,35.75,42.71
2020-09-07 16:16:15.9860,-15.79,17.2,35.46,42.46
2020-09-07 16:16:16.0860,-15.79,17.0,35.87,42.72
2020-09-07 16:16:16.1870,-15.53,17.25,35.62,42.51
2020-09-07 16:16:16.2840,-15.78,16.93,35.87,42.69
2020-09-07 16:16:16.3800,-15.79,17.03,35.69,42.58
2020-09-07 16:16:16.4860,-15.73,17.28,35.57,42.56
2020-09-07 16:16:16.5790,-15.76,17.0,35.68,42.55
2020-09-07 16:16:16.6820,-15.82,17.12,35.83,42.75
2020-09-07 16:16:16.7810,-15.67,17.18,35.6,42.52
2020-09-07 16:16:16.8760,-16.61,17.12,35.59,42.85
2020-09-07 16:16:16.9770,-15.95,17.01,35.52,42.49
2020-09-07 16:16:17.0730,-16.15,17.24,35.85,42.93
2020-09-07 16:16:17.1750,-15.81,17.11,35.67,42.6
2020-09-07 16:16:17.2750,-16.01,17.11,36.0,42.96
