time,Bx,By,Bz,Btotal
2020-09-07 16:24:30.8690,-15.8,17.96,15.58,28.55
2020-09-07 16:24:30.9690,-15.82,17.78,15.66,28.49
2020-09-07 16:24:31.0690,-15.72,17.79,15.5,28.35
2020-09-07 16:24:31.1690,-15.88,17.76,15.46,28.4
2020-09-07 16:24:31.2690,-15.88,17.75,15.56,28.45
2020-09-07 16:24:31.3690,-15.85,17.7,15.44,28.34
2020-09-07 16:24:31.4700,-15.89,17.78,15.89,28.66
2020-09-07 16:24:31.5700,-15.82,17.7,15.65,28.44
2020-09-07 16:24:31.6700,-15.97,17.73,15.52,28.46
2020-09-07 16:24:31.7700,-16.01,17.69,15.47,28.44
2020-09-07 16:24:31.8700,-15.82,18.05,15.56,28.61
2020-09-07 16:24:31.9700,-15.98,18.09,15.65,28.77
2020-09-07 16:24:32.0700,-15.79,17.77,15.44,28.34
2020-09-07 16:24:32.1700,-15.89,17.7,15.6,28.45
2020-09-07 16:24:32.2700,-15.48,17.58,15.25,27.95
2020-09-07 16:24:32.3700,-15.76,17.53,15.39,28.15
2020-09-07 16:24:32.4700,-15.86,18.03,15.65,28.67
2020-09-07 16:24:32.5700,-15.55,17.67,15.69,28.29
2020-09-07 16:24:32.6700,-15.95,17.72,15.48,28.43
2020-09-07 16:24:32.7700,-15.71,17.69,15.58,28.33
2020-09-07 16:24:32.8850,-15.56,17.53,15.5,28.1
2020-09-07 16:24:32.9880,-16.13,18.12,15.67,28.88
2020-09-07 16:24:33.0870,-16.14,17.76,15.49,28.56
2020-09-07 16:24:33.1870,-15.98,17.66,15.43,28.38
2020-09-07 16:24:33.2850,-15.83,17.62,15.39,28.25
2020-09-07 16:24:33.3860,-15.32,17.71,15.48,28.07
2020-09-07 16:24:33.4850,-15.66,17.93,15.41,28.36
2020-09-07 16:24:33.5820,-15.42,17.78,15.23,28.03
2020-09-07 16:24:33.6820,-15.5,17.7,15.29,28.05
2020-09-07 16:24:33.7780,-15.59,17.66,15.26,28.07
2020-09-07 16:24:33.8840,-15.69,17.54,15.43,28.14
2020-09-07 16:24:33.9790,-15.96,17.51,15.3,28.2
2020-09-07 16:24:34.0760,-15.6,17.62,15.29,28.07
2020-09-07 16:24:34.1760,-15.8,17.71,15.44,28.31
2020-09-07 16:24:34.2790,-15.8,17.99,15.25,28.38
2020-09-07 16:24:34.3780,-15.49,17.6,15.48,28.1
2020-09-07 16:24:34.4790,-15.67,17.72,15.65,28.36
2020-09-07 16:24:34.5770,-15.35,17.64,15.54,28.08
2020-09-07 16:24:34.6760,-15.58,17.6,15.38,28.09
2020-09-07 16:24:34.7740,-15.61,17.89,15.54,28.37
2020-09-07 16:24:34.8750,-15.74,17.53,15.53,28.22
2020-09-07 16:24:34.9750,-15.71,17.69,15.48,28.28
2020-09-07 16:24:35.0710,-15.92,17.78,15.46,28.43
2020-09-07 16:24:35.1710,-15.63,17.74,15.31,28.17
2020-09-07 16:24:35.2720,-15.57,17.51,15.55,28.12
2020-09-07 16:24:35.3720,-15.83,17.64,15.4,28.27
2020-09-07 16:24:35.4720,-15.84,17.58,15.48,28.27
2020-09-07 16:24:35.5720,-16.01,17.84,15.47,28.53
2020-09-07 16:24:35.6720,-15.8,17.81,15.58,28.45
2020-09-07 16:24:35.7720,-15.69,17.88,15.49,28.39
2020-09-07 16:24:35.8720,-15.75,17.67,15.31,28.19
2020-09-07 16:24:35.9720,-15.7,17.81,15.35,28.28
2020-09-07 16:24:36.0720,-15.94,17.56,15.48,28.32
2020-09-07 16:24:36.1720,-15.72,17.8,15.33,28.27
2020-09-07 16:24:36.2720,-15.68,17.77,15.52,28.33
2020-09-07 16:24:36.3720,-15.91,17.72,15.38,28.35
2020-09-07 16:24:36.4720,-15.81,17.64,15.65,28.39
2020-09-07 16:24:36.5720,-15.88,17.64,15.38,28.29
2020-09-07 16:24:36.6730,-15.65,17.6,15.35,28.12
2020-09-07 16:24:36.7730,-16.01,17.68,15.28,28.33
2020-09-07 16:24:36.8730,-15.69,17.68,15.32,28.17
2020-09-07 16:24:36.9730,-16.28,17.86,15.26,28.58
2020-09-07 16:24:37.0730,-15.74,17.73,15.44,28.29
2020-09-07 16:24:37.1730,-15.63,17.76,15.35,28.2
2020-09-07 16:24:37.2730,-15.88,17.88,15.51,28.5
2020-09-07 16:24:37.3740,-15.7,17.65,15.48,28.24
2020-09-07 16:24:37.4730,-15.74,17.78,15.47,28.33
2020-09-07 16:24:37.5730,-15.89,17.73,15.28,28.29
2020-09-07 16:24:37.6740,-15.9,17.74,15.37,28.35
2020-09-07 16:24:37.7730,-16.02,17.7,15.14,28.27
2020-09-07 16:24:37.8730,-15.97,17.95,15.33,28.5
2020-09-07 16:24:37.9730,-15.79,17.95,15.39,28.43
2020-09-07 16:24:38.0740,-16.11,17.63,15.45,28.44
2020-09-07 16:24:38.1740,-16.01,17.55,15.48,28.35
2020-09-07 16:24:38.2730,-15.85,17.67,15.33,28.26
2020-09-07 16:24:38.3730,-16.02,17.38,15.35,28.18
2020-09-07 16:24:38.4740,-16.03,17.59,15.27,28.28
2020-09-07 16:24:38.5730,-15.82,17.51,15.41,28.19
2020-09-07 16:24:38.6740,-15.79,17.79,15.32,28.29
2020-09-07 16:24:38.7730,-15.76,17.54,15.49,28.21
2020-09-07 16:24:38.8740,-15.73,17.57,15.72,28.34
2020-09-07 16:24:38.9740,-15.85,17.54,15.38,28.2
2020-09-07 16:24:39.0740,-16.09,17.78,15.17,28.37
2020-09-07 16:24:39.1740,-16.67,17.67,15.42,28.77
2020-09-07 16:24:39.2910,-16.16,17.74,15.47,28.55
2020-09-07 16:24:39.3860,-15.62,17.5,15.37,28.04
2020-09-07 16:24:39.4860,-15.89,17.61,15.29,28.22
