time,Bx,By,Bz,Btotal
2020-09-08 16:51:07.9840,45.43,26.49,-0.0,52.59
2020-09-08 16:51:08.0840,45.64,26.56,0.11,52.81
2020-09-08 16:51:08.1840,45.8,26.39,0.07,52.86
2020-09-08 16:51:08.2840,45.79,26.4,-0.04,52.86
2020-09-08 16:51:08.3850,45.71,26.4,-0.19,52.79
2020-09-08 16:51:08.4850,45.78,26.27,-0.04,52.78
2020-09-08 16:51:08.5850,45.76,26.36,-0.1,52.81
2020-09-08 16:51:08.6850,45.6,26.17,-0.06,52.58
2020-09-08 16:51:08.7850,45.57,26.23,-0.15,52.58
2020-09-08 16:51:08.8850,45.7,26.18,-0.08,52.67
2020-09-08 16:51:08.9850,45.67,26.2,-0.35,52.66
2020-09-08 16:51:09.0850,45.78,26.19,-0.15,52.74
2020-09-08 16:51:09.2000,45.68,26.28,-0.16,52.7
2020-09-08 16:51:09.2990,45.09,26.39,-0.32,52.24
2020-09-08 16:51:09.3980,45.61,26.45,-0.34,52.72
2020-09-08 16:51:09.5020,45.72,26.2,-0.15,52.7
2020-09-08 16:51:09.5970,45.35,26.28,-0.24,52.42
2020-09-08 16:51:09.7000,45.39,26.45,-0.13,52.54
2020-09-08 16:51:09.7990,45.52,26.46,-0.38,52.65
2020-09-08 16:51:09.8980,45.61,26.19,-0.23,52.6
2020-09-08 16:51:10.0010,45.61,26.13,-0.31,52.56
2020-09-08 16:51:10.1010,45.51,26.07,-0.19,52.45
2020-09-08 16:51:10.2010,45.9,26.16,-0.37,52.83
2020-09-08 16:51:10.2970,45.69,26.08,-0.22,52.61
2020-09-08 16:51:10.3980,45.46,26.28,-0.26,52.51
2020-09-08 16:51:10.4960,45.85,26.2,-0.31,52.81
2020-09-08 16:51:10.5930,45.79,26.14,-0.38,52.73
2020-09-08 16:51:10.6920,45.87,26.21,-0.34,52.83
2020-09-08 16:51:10.7920,45.45,26.25,-0.03,52.49
2020-09-08 16:51:10.8880,45.38,26.27,-0.32,52.44
2020-09-08 16:51:10.9910,45.46,26.28,-0.16,52.51
2020-09-08 16:51:11.0860,45.41,26.51,-0.2,52.58
2020-09-08 16:51:11.1880,45.22,25.99,-0.03,52.16
