time,Bx,By,Bz,Btotal
2020-09-08 22:37:54.8800,25.96,11.63,-19.51,34.49
2020-09-08 22:37:54.9800,25.56,11.53,-19.6,34.21
2020-09-08 22:37:55.0800,26.0,11.81,-19.64,34.66
2020-09-08 22:37:55.1800,26.04,11.65,-19.55,34.59
2020-09-08 22:37:55.2800,25.73,11.68,-19.65,34.42
2020-09-08 22:37:55.3800,25.99,11.53,-19.7,34.59
2020-09-08 22:37:55.4800,25.97,11.98,-19.3,34.5
2020-09-08 22:37:55.5800,25.95,11.83,-19.46,34.53
2020-09-08 22:37:55.6800,25.71,11.67,-19.76,34.46
2020-09-08 22:37:55.7800,25.73,11.7,-19.59,34.39
2020-09-08 22:37:55.8800,25.79,11.75,-19.54,34.42
2020-09-08 22:37:55.9810,25.99,11.59,-19.66,34.59
2020-09-08 22:37:56.0810,25.93,11.69,-19.64,34.56
2020-09-08 22:37:56.1810,25.86,11.8,-19.57,34.51
2020-09-08 22:37:56.2810,25.86,11.51,-19.76,34.52
2020-09-08 22:37:56.3810,25.73,11.58,-19.76,34.44
2020-09-08 22:37:56.4810,25.86,11.58,-19.44,34.36
2020-09-08 22:37:56.5810,25.74,11.65,-19.58,34.38
2020-09-08 22:37:56.6810,26.02,11.64,-19.62,34.6
2020-09-08 22:37:56.7810,25.92,11.7,-19.55,34.51
2020-09-08 22:37:56.8810,25.96,11.46,-19.75,34.58
2020-09-08 22:37:56.9810,25.92,11.64,-19.76,34.61
2020-09-08 22:37:57.0810,25.84,11.63,-19.67,34.49
2020-09-08 22:37:57.1810,25.71,11.93,-19.45,34.38
2020-09-08 22:37:57.2810,25.91,11.83,-19.75,34.66
2020-09-08 22:37:57.3810,25.51,11.59,-19.72,34.26
2020-09-08 22:37:57.4810,25.65,11.68,-19.69,34.38
2020-09-08 22:37:57.5810,25.95,11.56,-19.91,34.69
2020-09-08 22:37:57.6810,25.72,11.55,-19.79,34.45
2020-09-08 22:37:57.7820,25.71,11.79,-19.61,34.41
2020-09-08 22:37:57.8810,25.91,11.52,-19.72,34.53
2020-09-08 22:37:57.9820,25.55,11.97,-19.61,34.36
2020-09-08 22:37:58.0820,25.67,11.6,-19.66,34.35
2020-09-08 22:37:58.2030,25.5,11.75,-19.48,34.17
2020-09-08 22:37:58.2940,26.03,11.66,-19.39,34.49
