time,Bx,By,Bz,Btotal
2020-09-08 16:7:28.1620,17.32,6.83,4.39,19.13
2020-09-08 16:7:28.2610,17.03,6.81,4.27,18.83
2020-09-08 16:7:28.3620,17.44,6.78,4.34,19.21
2020-09-08 16:7:28.4620,17.28,6.81,4.5,19.11
2020-09-08 16:7:28.5620,17.28,6.79,4.7,19.15
2020-09-08 16:7:28.6620,17.42,6.89,4.39,19.24
2020-09-08 16:7:28.7620,17.0,6.85,4.36,18.85
2020-09-08 16:7:28.8620,17.09,6.6,4.31,18.82
2020-09-08 16:7:28.9620,16.88,6.87,4.5,18.77
2020-09-08 16:7:29.0620,17.39,6.7,4.38,19.14
2020-09-08 16:7:29.1620,17.12,6.75,4.32,18.9
2020-09-08 16:7:29.2620,17.29,6.69,4.38,19.05
2020-09-08 16:7:29.3620,17.27,6.65,4.35,19.01
2020-09-08 16:7:29.4630,17.24,6.86,4.28,19.05
2020-09-08 16:7:29.5620,17.13,6.83,4.25,18.93
2020-09-08 16:7:29.6620,17.19,6.84,4.31,19.0
2020-09-08 16:7:29.7620,17.14,6.65,4.35,18.89
2020-09-08 16:7:29.8630,17.19,6.75,4.53,19.02
2020-09-08 16:7:29.9630,17.04,6.64,4.44,18.82
2020-09-08 16:7:30.0630,17.23,6.67,4.4,18.99
2020-09-08 16:7:30.1630,17.17,6.45,4.36,18.85
2020-09-08 16:7:30.2630,16.67,6.72,4.25,18.47
2020-09-08 16:7:30.3640,17.41,6.75,4.28,19.15
2020-09-08 16:7:30.4630,17.26,6.87,4.28,19.06
2020-09-08 16:7:30.5630,17.25,6.7,4.46,19.04
2020-09-08 16:7:30.6630,17.0,6.82,4.33,18.82
2020-09-08 16:7:30.7630,17.14,6.85,4.23,18.93
2020-09-08 16:7:30.8630,17.08,6.9,4.25,18.91
2020-09-08 16:7:30.9630,17.16,6.98,4.56,19.08
2020-09-08 16:7:31.0630,17.22,6.86,4.3,19.03
2020-09-08 16:7:31.1630,17.34,6.77,4.18,19.08
2020-09-08 16:7:31.2630,17.21,6.78,4.29,18.99
2020-09-08 16:7:31.3630,17.18,6.84,4.25,18.97
2020-09-08 16:7:31.4640,17.34,6.82,4.35,19.13
2020-09-08 16:7:31.5640,17.4,6.5,4.15,19.03
2020-09-08 16:7:31.6650,17.47,6.49,4.43,19.16
