time,Bx,By,Bz,Btotal
2020-09-08 16:57:58.5040,-63.55,-5.69,-96.38,115.58
2020-09-08 16:57:58.6080,-63.45,-5.83,-96.41,115.56
2020-09-08 16:57:58.7060,-63.14,-5.74,-96.51,115.48
2020-09-08 16:57:58.8050,-63.17,-5.6,-96.27,115.28
2020-09-08 16:57:58.9050,-63.56,-5.74,-96.2,115.45
2020-09-08 16:57:59.0050,-63.28,-5.9,-96.6,115.63
2020-09-08 16:57:59.1050,-63.27,-5.87,-96.47,115.52
2020-09-08 16:57:59.2050,-63.39,-6.03,-96.33,115.47
2020-09-08 16:57:59.3050,-63.36,-5.75,-96.4,115.51
2020-09-08 16:57:59.4050,-63.43,-5.49,-96.13,115.3
2020-09-08 16:57:59.5050,-63.4,-5.31,-96.29,115.41
2020-09-08 16:57:59.6050,-63.33,-5.87,-96.24,115.36
2020-09-08 16:57:59.7050,-63.23,-5.66,-96.59,115.58
2020-09-08 16:57:59.8050,-63.08,-5.64,-96.11,115.1
2020-09-08 16:57:59.9050,-63.24,-5.68,-96.22,115.28
2020-09-08 16:58:00.0050,-63.37,-5.72,-96.07,115.23
2020-09-08 16:58:00.1050,-63.4,-5.6,-96.3,115.43
2020-09-08 16:58:00.2050,-63.15,-5.89,-96.19,115.22
2020-09-08 16:58:00.3060,-63.27,-5.74,-96.44,115.49
2020-09-08 16:58:00.4060,-63.28,-5.85,-96.34,115.42
2020-09-08 16:58:00.5050,-63.14,-5.85,-96.31,115.31
2020-09-08 16:58:00.6060,-63.39,-5.89,-96.16,115.32
2020-09-08 16:58:00.7060,-63.47,-5.86,-96.15,115.36
2020-09-08 16:58:00.8060,-63.42,-5.92,-96.2,115.37
2020-09-08 16:58:00.9060,-63.18,-5.73,-96.43,115.43
2020-09-08 16:58:01.0060,-64.14,-5.82,-96.52,116.04
2020-09-08 16:58:01.1060,-63.05,-5.9,-96.46,115.38
2020-09-08 16:58:01.2060,-63.38,-5.95,-96.4,115.52
2020-09-08 16:58:01.3060,-63.33,-6.0,-96.34,115.45
2020-09-08 16:58:01.4060,-63.32,-6.14,-96.52,115.6
2020-09-08 16:58:01.5060,-63.13,-6.11,-96.39,115.38
2020-09-08 16:58:01.6060,-63.68,-5.92,-96.27,115.58
2020-09-08 16:58:01.7070,-63.37,-5.88,-96.44,115.55
