time,Bx,By,Bz,Btotal
2020-09-08 22:3:12.7880,-0.42,5.55,-7.95,9.71
2020-09-08 22:3:12.8870,-0.16,5.62,-8.25,9.98
2020-09-08 22:3:12.9870,0.18,5.63,-8.31,10.04
2020-09-08 22:3:13.0870,0.15,5.47,-8.06,9.75
2020-09-08 22:3:13.1870,0.03,5.45,-8.29,9.93
2020-09-08 22:3:13.2870,0.15,5.77,-8.09,9.94
2020-09-08 22:3:13.3870,0.03,5.8,-8.05,9.92
2020-09-08 22:3:13.4870,-0.05,5.79,-8.09,9.95
2020-09-08 22:3:13.5880,0.14,5.82,-8.04,9.92
2020-09-08 22:3:13.6880,0.08,5.6,-8.1,9.85
2020-09-08 22:3:13.7880,0.09,5.63,-8.03,9.81
2020-09-08 22:3:13.8880,0.09,5.87,-7.99,9.92
2020-09-08 22:3:13.9880,-0.07,5.58,-8.1,9.84
2020-09-08 22:3:14.0880,-0.21,5.49,-8.21,9.88
2020-09-08 22:3:14.1880,-0.06,5.5,-8.21,9.88
2020-09-08 22:3:14.2880,-0.14,5.39,-8.04,9.69
2020-09-08 22:3:14.3880,-0.01,5.39,-8.09,9.72
2020-09-08 22:3:14.4880,-0.11,5.47,-8.24,9.89
2020-09-08 22:3:14.5880,-0.24,5.41,-8.02,9.67
2020-09-08 22:3:14.6880,0.02,5.58,-8.17,9.9
2020-09-08 22:3:14.7880,-0.03,5.43,-8.31,9.92
2020-09-08 22:3:14.8880,0.03,5.53,-8.32,9.99
2020-09-08 22:3:14.9880,0.08,5.61,-8.43,10.12
2020-09-08 22:3:15.0890,0.25,5.58,-8.1,9.84
2020-09-08 22:3:15.1890,0.04,5.62,-8.21,9.95
2020-09-08 22:3:15.2890,-0.09,5.47,-8.13,9.8
2020-09-08 22:3:15.3890,0.16,5.41,-8.29,9.9
2020-09-08 22:3:15.4890,0.32,5.5,-8.05,9.76
2020-09-08 22:3:15.5890,0.01,5.53,-8.17,9.86
2020-09-08 22:3:15.6890,0.34,5.68,-8.19,9.97
2020-09-08 22:3:15.7890,0.11,5.75,-8.33,10.13
2020-09-08 22:3:15.8890,-0.28,5.78,-8.25,10.08
2020-09-08 22:3:15.9890,0.16,5.87,-8.06,9.98
2020-09-08 22:3:16.0890,0.12,5.58,-8.14,9.87
2020-09-08 22:3:16.1890,0.07,5.78,-8.21,10.04
2020-09-08 22:3:16.2890,0.49,5.55,-8.38,10.06
2020-09-08 22:3:16.3890,-0.3,5.67,-8.31,10.06
2020-09-08 22:3:16.4900,-0.19,5.53,-8.32,9.99
2020-09-08 22:3:16.5890,0.17,5.6,-7.92,9.71
2020-09-08 22:3:16.6890,0.29,5.58,-8.18,9.9
2020-09-08 22:3:16.8080,0.03,5.45,-8.23,9.87
2020-09-08 22:3:16.9070,-0.03,5.53,-8.37,10.04
2020-09-08 22:3:17.0090,-0.12,5.5,-8.2,9.88
2020-09-08 22:3:17.1070,0.09,5.68,-8.25,10.01
2020-09-08 22:3:17.2070,0.16,5.57,-8.12,9.85
2020-09-08 22:3:17.3050,0.15,5.78,-8.32,10.13
2020-09-08 22:3:17.4020,-0.09,5.65,-7.94,9.74
