time,Bx,By,Bz,Btotal
2020-09-07 18:1:09.6220,-12.88,19.07,8.53,24.54
2020-09-07 18:1:09.7220,-12.92,18.96,8.51,24.47
2020-09-07 18:1:09.8220,-12.81,18.82,8.48,24.29
2020-09-07 18:1:09.9220,-12.8,18.94,8.39,24.35
2020-09-07 18:1:10.0220,-12.9,19.02,8.52,24.51
2020-09-07 18:1:10.1220,-12.98,19.0,8.54,24.54
2020-09-07 18:1:10.2220,-13.28,19.07,8.23,24.65
2020-09-07 18:1:10.3220,-12.8,19.21,8.6,24.64
2020-09-07 18:1:10.4220,-13.35,19.23,8.55,24.92
2020-09-07 18:1:10.5420,-13.0,18.84,8.57,24.45
2020-09-07 18:1:10.6410,-13.28,19.1,8.56,24.79
2020-09-07 18:1:10.7400,-13.03,18.87,8.37,24.41
2020-09-07 18:1:10.8370,-13.09,18.86,8.55,24.5
2020-09-07 18:1:10.9330,-13.01,18.77,8.45,24.35
2020-09-07 18:1:11.0360,-13.17,18.9,8.47,24.54
2020-09-07 18:1:11.1360,-12.72,18.94,8.44,24.33
2020-09-07 18:1:11.2390,-12.95,18.83,8.58,24.41
2020-09-07 18:1:11.3350,-12.85,18.82,8.54,24.34
2020-09-07 18:1:11.4340,-13.03,18.81,8.8,24.51
2020-09-07 18:1:11.5340,-12.99,18.75,8.62,24.38
2020-09-07 18:1:11.6330,-13.18,18.68,8.6,24.42
2020-09-07 18:1:11.7330,-12.85,18.62,8.62,24.21
2020-09-07 18:1:11.8330,-12.99,19.07,8.48,24.58
2020-09-07 18:1:11.9320,-13.21,18.89,8.51,24.57
2020-09-07 18:1:12.0320,-13.02,18.98,8.73,24.61
2020-09-07 18:1:12.1330,-13.05,18.9,8.42,24.46
2020-09-07 18:1:12.2310,-13.41,18.82,8.41,24.59
2020-09-07 18:1:12.3310,-13.36,18.97,8.61,24.75
2020-09-07 18:1:12.4300,-13.09,18.91,8.57,24.54
2020-09-07 18:1:12.5270,-13.05,19.19,8.5,24.71
2020-09-07 18:1:12.6230,-13.15,18.98,8.58,24.63
2020-09-07 18:1:12.7230,-13.0,18.91,8.74,24.56
2020-09-07 18:1:12.8250,-13.37,18.75,8.68,24.61
2020-09-07 18:1:12.9250,-13.17,19.04,8.71,24.74
2020-09-07 18:1:13.0240,-13.15,19.04,8.59,24.69
2020-09-07 18:1:13.1240,-13.07,19.07,8.61,24.68
2020-09-07 18:1:13.2230,-13.04,18.94,8.47,24.5
2020-09-07 18:1:13.3230,-12.9,18.81,8.54,24.35
2020-09-07 18:1:13.4230,-13.05,18.78,8.71,24.47
2020-09-07 18:1:13.5230,-12.75,19.07,8.87,24.59
2020-09-07 18:1:13.6210,-13.05,19.03,8.56,24.61
2020-09-07 18:1:13.7210,-12.88,18.88,8.64,24.43
2020-09-07 18:1:13.8250,-12.84,18.8,8.74,24.39
2020-09-07 18:1:13.9210,-12.73,18.86,8.41,24.26
2020-09-07 18:1:14.0210,-13.01,18.95,8.72,24.58
2020-09-07 18:1:14.1210,-12.98,18.78,8.75,24.45
