time,Bx,By,Bz,Btotal
2020-09-08 16:42:28.9060,16.62,6.44,4.73,18.44
2020-09-08 16:42:29.0060,16.67,6.34,4.74,18.46
2020-09-08 16:42:29.1060,16.84,6.1,4.52,18.48
2020-09-08 16:42:29.2070,16.8,6.1,4.67,18.47
2020-09-08 16:42:29.3070,16.1,6.23,4.64,17.88
2020-09-08 16:42:29.4070,16.73,6.3,4.73,18.49
2020-09-08 16:42:29.5070,16.72,6.18,4.67,18.43
2020-09-08 16:42:29.6250,16.56,6.19,4.67,18.28
2020-09-08 16:42:29.7240,16.56,6.14,4.73,18.28
2020-09-08 16:42:29.8230,16.62,6.31,4.74,18.4
2020-09-08 16:42:29.9200,16.55,6.34,4.72,18.35
2020-09-08 16:42:30.0190,16.54,5.84,4.57,18.12
2020-09-08 16:42:30.1190,16.68,6.12,4.39,18.3
2020-09-08 16:42:30.2170,16.53,6.07,4.59,18.2
2020-09-08 16:42:30.3170,16.6,6.27,4.5,18.31
2020-09-08 16:42:30.4160,16.45,6.19,4.68,18.19
2020-09-08 16:42:30.5160,16.62,6.15,4.7,18.34
2020-09-08 16:42:30.6150,16.52,6.06,4.61,18.19
2020-09-08 16:42:30.7190,16.54,6.06,4.46,18.17
2020-09-08 16:42:30.8190,16.48,6.12,4.48,18.15
2020-09-08 16:42:30.9130,16.3,6.02,4.41,17.93
2020-09-08 16:42:31.0120,16.71,5.88,4.43,18.26
2020-09-08 16:42:31.1170,16.33,5.91,4.64,17.98
2020-09-08 16:42:31.2140,16.31,6.11,4.45,17.98
2020-09-08 16:42:31.3100,16.8,6.1,4.64,18.46
2020-09-08 16:42:31.4130,16.49,6.06,4.5,18.13
2020-09-08 16:42:31.5090,16.65,6.16,4.49,18.32
2020-09-08 16:42:31.6080,16.63,6.3,4.52,18.35
2020-09-08 16:42:31.7080,16.59,6.18,4.51,18.27
2020-09-08 16:42:31.8080,16.6,6.26,4.63,18.33
2020-09-08 16:42:31.9080,16.43,6.18,4.46,18.11
2020-09-08 16:42:32.0080,16.47,5.93,4.58,18.09
2020-09-08 16:42:32.1100,16.65,6.08,4.55,18.3
