time,Bx,By,Bz,Btotal
2020-09-07 15:46:48.5810,-0.78,18.34,56.79,59.68
2020-09-07 15:46:48.6780,-0.81,18.55,57.06,60.01
2020-09-07 15:46:48.7770,-0.77,18.43,57.18,60.08
2020-09-07 15:46:48.8770,-1.17,18.38,57.01,59.91
2020-09-07 15:46:48.9760,-1.02,18.29,57.03,59.9
2020-09-07 15:46:49.0760,-0.88,18.24,56.88,59.74
2020-09-07 15:46:49.1790,-1.17,18.31,57.04,59.92
2020-09-07 15:46:49.2760,-1.17,18.06,56.99,59.79
2020-09-07 15:46:49.3760,-0.92,18.23,56.93,59.78
2020-09-07 15:46:49.4780,-1.09,18.26,56.8,59.67
2020-09-07 15:46:49.5770,-1.11,18.34,56.84,59.73
2020-09-07 15:46:49.6770,-1.13,18.28,56.91,59.78
2020-09-07 15:46:49.7770,-0.95,18.22,57.06,59.91
2020-09-07 15:46:49.8770,-0.88,18.23,57.09,59.93
2020-09-07 15:46:49.9770,-0.79,18.35,56.95,59.84
2020-09-07 15:46:50.0770,-1.27,18.29,57.01,59.89
2020-09-07 15:46:50.1770,-1.1,18.61,57.24,60.2
2020-09-07 15:46:50.2770,-1.19,18.38,56.97,59.88
2020-09-07 15:46:50.3770,-1.23,18.21,57.15,59.99
2020-09-07 15:46:50.4770,-1.06,18.43,56.85,59.77
2020-09-07 15:46:50.5770,-0.88,17.93,56.85,59.62
2020-09-07 15:46:50.6770,-1.05,18.19,56.8,59.65
2020-09-07 15:46:50.7770,-0.97,18.32,56.87,59.75
2020-09-07 15:46:50.8770,-0.99,18.21,56.67,59.53
2020-09-07 15:46:50.9770,-1.03,18.19,56.62,59.48
2020-09-07 15:46:51.0770,-1.13,18.1,56.56,59.4
2020-09-07 15:46:51.1780,-1.01,18.28,56.85,59.73
2020-09-07 15:46:51.2780,-1.42,18.31,56.85,59.75
2020-09-07 15:46:51.3780,-1.06,18.12,56.82,59.65
2020-09-07 15:46:51.4780,-1.03,18.34,56.94,59.83
2020-09-07 15:46:51.5780,-1.12,18.46,56.92,59.85
2020-09-07 15:46:51.6780,-1.03,18.25,56.83,59.7
2020-09-07 15:46:51.7780,-1.15,18.41,56.78,59.7
2020-09-07 15:46:51.8780,-1.0,18.3,56.86,59.74
2020-09-07 15:46:51.9780,-0.74,18.41,56.58,59.5
2020-09-07 15:46:52.0780,-0.98,18.28,56.66,59.55
2020-09-07 15:46:52.1790,-1.1,18.16,56.65,59.5
2020-09-07 15:46:52.2780,-1.42,18.1,56.76,59.59
2020-09-07 15:46:52.3790,-0.85,18.16,56.67,59.52
2020-09-07 15:46:52.4790,-1.3,18.08,56.63,59.46
2020-09-07 15:46:52.5790,-1.35,18.18,56.7,59.56
2020-09-07 15:46:52.6790,-1.38,18.02,56.96,59.75
2020-09-07 15:46:52.7780,-1.15,18.01,56.68,59.48
2020-09-07 15:46:52.8790,-1.2,18.08,56.78,59.61
2020-09-07 15:46:52.9780,-0.79,18.07,56.76,59.57
2020-09-07 15:46:53.0790,-0.86,18.21,56.77,59.62
2020-09-07 15:46:53.1790,-0.91,18.35,56.65,59.56
