time,Bx,By,Bz,Btotal
2020-09-08 16:11:59.3980,19.68,15.74,0.86,25.21
2020-09-08 16:11:59.4970,19.78,15.81,1.14,25.35
2020-09-08 16:11:59.5980,19.59,15.89,0.92,25.24
2020-09-08 16:11:59.6980,19.62,15.82,1.1,25.23
2020-09-08 16:11:59.7980,19.68,15.86,1.13,25.3
2020-09-08 16:11:59.8980,20.1,15.88,1.02,25.64
2020-09-08 16:11:59.9980,19.96,15.77,0.89,25.45
2020-09-08 16:12:00.0980,19.86,15.87,0.94,25.44
2020-09-08 16:12:00.1980,19.87,15.84,1.21,25.44
2020-09-08 16:12:00.2980,19.87,15.93,1.03,25.49
2020-09-08 16:12:00.3980,19.64,15.71,1.27,25.19
2020-09-08 16:12:00.4980,19.77,16.14,1.09,25.55
2020-09-08 16:12:00.5980,19.74,15.95,1.07,25.4
2020-09-08 16:12:00.7170,19.8,16.06,0.88,25.51
2020-09-08 16:12:00.8210,19.97,15.64,0.95,25.38
2020-09-08 16:12:00.9170,19.61,15.7,1.31,25.15
2020-09-08 16:12:01.0170,19.83,15.78,0.98,25.36
2020-09-08 16:12:01.1160,19.72,15.91,0.99,25.36
2020-09-08 16:12:01.2160,20.03,16.03,0.89,25.67
2020-09-08 16:12:01.3180,19.88,15.86,1.14,25.45
2020-09-08 16:12:01.4170,20.04,15.85,0.97,25.57
2020-09-08 16:12:01.5120,19.92,15.8,0.91,25.44
2020-09-08 16:12:01.6110,19.9,15.85,0.96,25.46
2020-09-08 16:12:01.7070,19.62,15.83,0.92,25.23
2020-09-08 16:12:01.8100,19.7,15.84,0.92,25.3
2020-09-08 16:12:01.9060,20.21,15.74,0.93,25.64
2020-09-08 16:12:02.0100,19.99,15.98,1.11,25.61
2020-09-08 16:12:02.1040,19.54,15.71,1.03,25.1
2020-09-08 16:12:02.2080,20.02,15.83,1.03,25.54
2020-09-08 16:12:02.3080,19.84,16.03,1.25,25.54
2020-09-08 16:12:02.4080,19.82,15.85,0.95,25.4
2020-09-08 16:12:02.5070,19.75,15.77,0.9,25.29
2020-09-08 16:12:02.6040,19.89,16.0,0.99,25.55
2020-09-08 16:12:02.7020,19.71,16.07,0.89,25.44
2020-09-08 16:12:02.8000,19.95,16.16,0.95,25.69
2020-09-08 16:12:02.9050,19.85,15.8,0.97,25.39
2020-09-08 16:12:03.0010,19.95,15.89,1.14,25.54
2020-09-08 16:12:03.1000,19.6,16.19,1.16,25.45
