time,Bx,By,Bz,Btotal
2020-09-08 22:3:43.3020,-11.51,4.54,-11.54,16.92
2020-09-08 22:3:43.4030,-11.4,4.38,-11.82,17.0
2020-09-08 22:3:43.5030,-11.27,4.51,-11.53,16.74
2020-09-08 22:3:43.6030,-11.39,4.37,-11.75,16.94
2020-09-08 22:3:43.7030,-11.33,4.14,-11.55,16.7
2020-09-08 22:3:43.8030,-11.32,4.34,-11.61,16.79
2020-09-08 22:3:43.9030,-11.46,4.49,-11.8,17.05
2020-09-08 22:3:44.0030,-11.46,4.63,-11.72,17.03
2020-09-08 22:3:44.1030,-11.39,4.36,-11.76,16.94
2020-09-08 22:3:44.2030,-11.41,4.5,-11.69,16.94
2020-09-08 22:3:44.3030,-11.17,4.29,-11.71,16.74
2020-09-08 22:3:44.4160,-11.4,4.36,-11.64,16.86
2020-09-08 22:3:44.5220,-11.37,4.54,-11.96,17.12
2020-09-08 22:3:44.6150,-11.33,4.49,-11.58,16.81
2020-09-08 22:3:44.7140,-11.13,4.36,-11.7,16.73
2020-09-08 22:3:44.8140,-11.21,4.31,-11.65,16.73
2020-09-08 22:3:44.9170,-11.26,4.45,-11.61,16.77
2020-09-08 22:3:45.0120,-11.71,4.2,-11.74,17.1
2020-09-08 22:3:45.1170,-11.37,4.28,-11.75,16.91
2020-09-08 22:3:45.2160,-11.55,4.3,-11.8,17.06
2020-09-08 22:3:45.3140,-11.02,4.33,-11.74,16.68
2020-09-08 22:3:45.4130,-11.34,4.36,-11.76,16.91
2020-09-08 22:3:45.5150,-11.68,4.31,-11.71,17.09
2020-09-08 22:3:45.6150,-11.4,4.3,-11.72,16.91
2020-09-08 22:3:45.7140,-11.53,4.33,-11.66,16.96
2020-09-08 22:3:45.8140,-11.57,4.38,-11.78,17.08
2020-09-08 22:3:45.9130,-11.5,4.6,-11.78,17.1
2020-09-08 22:3:46.0120,-11.38,4.47,-11.84,17.02
2020-09-08 22:3:46.1120,-11.29,4.3,-11.83,16.91
2020-09-08 22:3:46.2110,-11.35,4.23,-11.8,16.91
2020-09-08 22:3:46.3180,-11.47,4.3,-11.69,16.93
2020-09-08 22:3:46.4090,-11.21,4.34,-11.68,16.76
2020-09-08 22:3:46.5090,-11.22,4.44,-11.69,16.8
2020-09-08 22:3:46.6120,-11.39,4.41,-11.7,16.91
2020-09-08 22:3:46.7080,-11.26,4.36,-11.68,16.8
2020-09-08 22:3:46.8070,-11.31,4.53,-11.87,17.01
2020-09-08 22:3:46.9150,-11.14,4.42,-11.82,16.84
2020-09-08 22:3:47.0050,-11.27,4.44,-11.71,16.85
2020-09-08 22:3:47.1050,-11.08,4.45,-11.64,16.67
2020-09-08 22:3:47.2040,-11.16,4.32,-11.88,16.87
2020-09-08 22:3:47.3050,-11.34,4.61,-11.75,16.96
2020-09-08 22:3:47.4050,-11.31,4.43,-11.81,16.94
2020-09-08 22:3:47.5050,-11.4,4.14,-11.85,16.96
2020-09-08 22:3:47.6050,-11.64,4.14,-11.64,16.97
2020-09-08 22:3:47.7050,-11.38,4.05,-11.88,16.94
2020-09-08 22:3:47.8050,-11.63,4.4,-11.47,16.92
