time,Bx,By,Bz,Btotal
2020-09-08 16:59:16.6710,10.8,-9.0,-47.2,49.24
2020-09-08 16:59:16.7710,10.35,-9.26,-47.25,49.25
2020-09-08 16:59:16.8740,10.64,-9.33,-47.35,49.42
2020-09-08 16:59:16.9730,10.62,-9.24,-47.07,49.13
2020-09-08 16:59:17.0740,10.96,-9.44,-47.3,49.46
2020-09-08 16:59:17.1720,10.98,-9.42,-47.27,49.43
2020-09-08 16:59:17.2720,10.84,-9.11,-46.93,49.02
2020-09-08 16:59:17.3680,11.0,-9.01,-47.07,49.17
2020-09-08 16:59:17.4650,10.95,-8.9,-47.17,49.24
2020-09-08 16:59:17.5680,10.51,-9.05,-47.07,49.07
2020-09-08 16:59:17.6640,11.02,-9.24,-47.26,49.4
2020-09-08 16:59:17.7630,10.79,-9.05,-47.04,49.1
2020-09-08 16:59:17.8630,10.8,-9.08,-47.28,49.34
2020-09-08 16:59:17.9710,10.63,-9.26,-47.32,49.38
2020-09-08 16:59:18.0660,10.85,-9.12,-47.2,49.28
2020-09-08 16:59:18.1640,10.5,-9.24,-47.28,49.3
2020-09-08 16:59:18.2640,10.6,-9.11,-47.42,49.44
2020-09-08 16:59:18.3640,10.74,-9.15,-47.14,49.21
2020-09-08 16:59:18.4640,10.88,-9.2,-47.1,49.2
2020-09-08 16:59:18.5640,10.93,-9.26,-47.07,49.2
2020-09-08 16:59:18.6640,11.16,-9.09,-47.3,49.44
2020-09-08 16:59:18.7640,11.05,-9.32,-47.24,49.41
2020-09-08 16:59:18.8640,10.89,-9.41,-47.25,49.39
2020-09-08 16:59:18.9640,10.73,-9.19,-47.3,49.36
2020-09-08 16:59:19.0650,10.58,-9.29,-47.36,49.41
2020-09-08 16:59:19.1640,10.95,-9.31,-47.31,49.44
2020-09-08 16:59:19.2640,10.62,-9.31,-47.23,49.3
2020-09-08 16:59:19.3650,10.98,-9.43,-47.33,49.5
2020-09-08 16:59:19.4640,10.81,-9.43,-47.29,49.42
2020-09-08 16:59:19.5640,10.91,-9.24,-47.33,49.45
2020-09-08 16:59:19.6650,10.54,-9.24,-47.46,49.49
2020-09-08 16:59:19.7650,10.48,-9.12,-47.32,49.31
2020-09-08 16:59:19.8640,10.91,-9.27,-47.26,49.38
2020-09-08 16:59:19.9650,10.48,-9.09,-47.42,49.41
2020-09-08 16:59:20.0640,10.22,-8.97,-47.23,49.15
