time,Bx,By,Bz,Btotal
2020-09-07 15:44:35.4980,-4.4,15.54,25.07,29.82
2020-09-07 15:44:35.5980,-4.37,15.87,24.77,29.74
2020-09-07 15:44:35.6980,-4.62,15.74,24.9,29.82
2020-09-07 15:44:35.7980,-4.51,15.78,24.76,29.7
2020-09-07 15:44:35.8980,-4.49,15.83,24.87,29.82
2020-09-07 15:44:35.9980,-4.41,15.69,24.82,29.69
2020-09-07 15:44:36.0980,-4.54,15.82,24.81,29.77
2020-09-07 15:44:36.1980,-4.53,15.8,25.04,29.96
2020-09-07 15:44:36.2980,-4.33,15.67,24.64,29.52
2020-09-07 15:44:36.3980,-4.46,15.62,24.78,29.63
2020-09-07 15:44:36.4980,-4.35,15.66,24.75,29.61
2020-09-07 15:44:36.5980,-4.36,15.81,24.96,29.86
2020-09-07 15:44:36.6980,-4.43,15.7,24.95,29.81
2020-09-07 15:44:36.7980,-4.32,15.62,24.79,29.62
2020-09-07 15:44:36.8990,-4.84,15.91,24.64,29.73
2020-09-07 15:44:36.9990,-4.38,15.9,24.76,29.75
2020-09-07 15:44:37.0980,-4.77,15.51,24.78,29.62
2020-09-07 15:44:37.1990,-4.37,15.64,24.84,29.68
2020-09-07 15:44:37.2990,-4.82,15.63,25.11,29.96
2020-09-07 15:44:37.3990,-4.36,15.82,24.65,29.61
2020-09-07 15:44:37.4990,-4.31,15.49,24.7,29.48
2020-09-07 15:44:37.5990,-4.35,15.7,24.69,29.58
2020-09-07 15:44:37.6990,-4.33,15.54,24.75,29.55
2020-09-07 15:44:37.7990,-4.4,15.7,24.67,29.57
2020-09-07 15:44:37.8990,-4.37,15.46,24.91,29.64
2020-09-07 15:44:37.9990,-4.25,15.47,24.81,29.54
2020-09-07 15:44:38.1130,-4.31,15.48,24.86,29.6
2020-09-07 15:44:38.2190,-4.54,15.74,24.69,29.63
2020-09-07 15:44:38.3160,-4.47,15.54,24.91,29.69
2020-09-07 15:44:38.4150,-4.35,15.77,24.75,29.66
2020-09-07 15:44:38.5150,-4.45,15.7,24.66,29.57
2020-09-07 15:44:38.6140,-4.39,15.5,24.64,29.44
2020-09-07 15:44:38.7130,-4.72,15.47,24.8,29.6
2020-09-07 15:44:38.8140,-4.58,15.58,24.54,29.43
2020-09-07 15:44:38.9130,-4.5,15.5,24.89,29.67
2020-09-07 15:44:39.0130,-5.01,15.61,24.53,29.51
2020-09-07 15:44:39.1090,-4.64,15.66,24.62,29.54
2020-09-07 15:44:39.2060,-4.46,15.91,24.67,29.69
2020-09-07 15:44:39.3080,-4.36,15.54,24.96,29.72
2020-09-07 15:44:39.4040,-4.41,15.77,24.89,29.79
2020-09-07 15:44:39.5130,-4.18,15.67,24.75,29.59
2020-09-07 15:44:39.6060,-4.39,15.62,24.59,29.46
2020-09-07 15:44:39.7060,-4.34,15.79,24.71,29.64
2020-09-07 15:44:39.8060,-4.83,15.83,24.65,29.69
2020-09-07 15:44:39.9050,-4.27,15.65,24.83,29.66
2020-09-07 15:44:40.0050,-4.42,15.56,24.66,29.49
2020-09-07 15:44:40.1050,-4.46,15.78,24.82,29.75
2020-09-07 15:44:40.2060,-4.55,15.86,24.89,29.86
2020-09-07 15:44:40.3050,-4.81,15.84,24.79,29.81
2020-09-07 15:44:40.4000,-4.55,15.87,24.81,29.8
2020-09-07 15:44:40.5020,-4.49,15.82,24.65,29.63
2020-09-07 15:44:40.6020,-4.64,16.01,24.93,29.99
2020-09-07 15:44:40.7000,-4.43,15.77,24.68,29.62
2020-09-07 15:44:40.8010,-4.69,15.77,24.93,29.87
