time,Bx,By,Bz,Btotal
2020-09-08 16:20:43.3070,16.68,0.88,-1.04,16.74
2020-09-08 16:20:43.4070,16.92,1.05,-0.73,16.97
2020-09-08 16:20:43.5070,17.05,1.14,-0.99,17.11
2020-09-08 16:20:43.6070,17.12,1.03,-0.84,17.18
2020-09-08 16:20:43.7070,17.37,0.92,-1.15,17.43
2020-09-08 16:20:43.8070,17.38,1.03,-1.04,17.44
2020-09-08 16:20:43.9070,16.72,1.18,-0.87,16.78
2020-09-08 16:20:44.0070,17.26,1.26,-0.92,17.33
2020-09-08 16:20:44.1080,16.84,1.34,-0.6,16.9
2020-09-08 16:20:44.2070,17.01,1.48,-0.62,17.09
2020-09-08 16:20:44.3070,16.79,1.31,-0.75,16.86
2020-09-08 16:20:44.4080,17.18,1.23,-0.88,17.24
2020-09-08 16:20:44.5080,17.06,1.04,-0.9,17.11
2020-09-08 16:20:44.6080,17.17,1.19,-0.99,17.24
2020-09-08 16:20:44.7080,17.17,1.12,-1.03,17.23
2020-09-08 16:20:44.8080,16.7,1.27,-0.95,16.78
2020-09-08 16:20:44.9080,17.04,1.18,-0.87,17.11
2020-09-08 16:20:45.0080,17.01,1.17,-1.08,17.09
2020-09-08 16:20:45.1080,17.12,1.14,-0.84,17.17
2020-09-08 16:20:45.2080,17.02,1.02,-0.86,17.07
2020-09-08 16:20:45.3080,17.28,0.85,-1.1,17.33
2020-09-08 16:20:45.4080,17.11,0.89,-0.8,17.15
2020-09-08 16:20:45.5090,17.1,0.75,-1.04,17.15
2020-09-08 16:20:45.6080,17.12,1.03,-1.05,17.18
2020-09-08 16:20:45.7090,17.25,0.77,-1.01,17.3
2020-09-08 16:20:45.8090,17.09,1.05,-0.84,17.14
2020-09-08 16:20:45.9080,17.18,0.67,-0.88,17.21
2020-09-08 16:20:46.0090,17.14,0.77,-0.72,17.17
2020-09-08 16:20:46.1090,17.15,0.89,-0.9,17.2
2020-09-08 16:20:46.2090,17.12,1.02,-0.91,17.18
2020-09-08 16:20:46.3090,17.15,0.9,-0.81,17.19
