time,Bx,By,Bz,Btotal
2020-09-08 22:4:36.7940,-32.08,-2.17,-14.97,35.47
2020-09-08 22:4:36.8940,-31.92,-1.9,-15.08,35.36
2020-09-08 22:4:36.9950,-31.85,-2.3,-14.84,35.21
2020-09-08 22:4:37.0950,-32.33,-2.11,-14.89,35.66
2020-09-08 22:4:37.1950,-31.86,-2.32,-14.87,35.24
2020-09-08 22:4:37.2950,-32.09,-2.32,-14.82,35.42
2020-09-08 22:4:37.3950,-31.91,-2.29,-14.65,35.19
2020-09-08 22:4:37.4950,-32.13,-2.06,-14.75,35.42
2020-09-08 22:4:37.5950,-32.21,-2.18,-15.1,35.64
2020-09-08 22:4:37.6950,-32.0,-2.16,-14.89,35.36
2020-09-08 22:4:37.7950,-32.06,-2.14,-14.81,35.38
2020-09-08 22:4:37.8950,-32.06,-2.2,-14.86,35.4
2020-09-08 22:4:37.9950,-32.12,-2.14,-14.97,35.5
2020-09-08 22:4:38.0950,-32.46,-2.11,-14.87,35.76
2020-09-08 22:4:38.1950,-31.99,-2.27,-14.96,35.39
2020-09-08 22:4:38.2950,-32.17,-2.24,-14.85,35.51
2020-09-08 22:4:38.3950,-32.01,-2.12,-15.13,35.47
2020-09-08 22:4:38.4960,-32.35,-2.04,-14.95,35.7
2020-09-08 22:4:38.5950,-32.16,-2.19,-14.86,35.49
2020-09-08 22:4:38.6960,-32.07,-2.08,-14.87,35.41
2020-09-08 22:4:38.7960,-32.05,-2.12,-14.87,35.4
2020-09-08 22:4:38.8960,-32.05,-2.07,-14.87,35.39
2020-09-08 22:4:38.9960,-32.02,-2.12,-14.98,35.41
2020-09-08 22:4:39.0960,-31.91,-2.24,-15.05,35.35
2020-09-08 22:4:39.1960,-31.97,-2.16,-15.15,35.44
2020-09-08 22:4:39.2960,-32.09,-2.27,-14.98,35.49
2020-09-08 22:4:39.3960,-32.61,-2.11,-14.9,35.92
2020-09-08 22:4:39.4960,-32.12,-2.22,-15.03,35.53
2020-09-08 22:4:39.5970,-32.01,-2.35,-14.96,35.41
2020-09-08 22:4:39.6960,-31.95,-2.25,-15.06,35.39
2020-09-08 22:4:39.7960,-31.88,-2.38,-14.82,35.24
2020-09-08 22:4:39.8970,-31.94,-2.2,-15.2,35.44
2020-09-08 22:4:39.9970,-32.06,-2.24,-15.05,35.49
2020-09-08 22:4:40.0960,-31.84,-2.26,-15.01,35.27
2020-09-08 22:4:40.1960,-31.83,-2.21,-15.08,35.29
2020-09-08 22:4:40.2960,-31.84,-2.36,-14.97,35.27
2020-09-08 22:4:40.3960,-32.09,-2.13,-15.07,35.52
2020-09-08 22:4:40.4960,-31.95,-2.26,-15.13,35.42
2020-09-08 22:4:40.5960,-32.42,-2.06,-14.92,35.75
2020-09-08 22:4:40.6960,-32.45,-2.32,-14.86,35.77
2020-09-08 22:4:40.7970,-32.21,-2.27,-14.99,35.6
2020-09-08 22:4:40.8970,-32.15,-2.35,-14.95,35.53
2020-09-08 22:4:41.0160,-32.15,-2.28,-15.13,35.61
2020-09-08 22:4:41.1110,-31.92,-2.42,-15.03,35.37
2020-09-08 22:4:41.2150,-31.75,-2.1,-15.1,35.22
2020-09-08 22:4:41.3140,-31.81,-2.17,-14.88,35.18
2020-09-08 22:4:41.4160,-31.98,-2.32,-14.99,35.4
