time,Bx,By,Bz,Btotal
2020-09-08 21:55:17.4570,-5.91,19.77,-23.4,31.2
2020-09-08 21:55:17.5570,-6.19,19.67,-23.44,31.22
2020-09-08 21:55:17.6580,-5.88,19.79,-23.51,31.29
2020-09-08 21:55:17.7580,-6.08,19.69,-23.57,31.3
2020-09-08 21:55:17.8580,-6.15,19.8,-23.46,31.3
2020-09-08 21:55:17.9580,-6.31,19.57,-23.43,31.17
2020-09-08 21:55:18.0580,-6.42,19.65,-23.61,31.38
2020-09-08 21:55:18.1580,-6.21,19.53,-23.49,31.18
2020-09-08 21:55:18.2580,-6.17,19.89,-23.46,31.36
2020-09-08 21:55:18.3580,-6.16,20.0,-23.41,31.4
2020-09-08 21:55:18.4580,-6.29,19.62,-23.62,31.35
2020-09-08 21:55:18.5580,-6.41,19.61,-23.43,31.22
2020-09-08 21:55:18.6580,-6.22,19.6,-23.47,31.21
2020-09-08 21:55:18.7580,-6.22,19.68,-23.68,31.41
2020-09-08 21:55:18.8580,-6.08,19.7,-23.51,31.27
2020-09-08 21:55:18.9580,-5.93,19.96,-23.39,31.32
2020-09-08 21:55:19.0580,-6.35,19.95,-23.53,31.5
2020-09-08 21:55:19.1580,-6.37,19.72,-23.44,31.29
2020-09-08 21:55:19.2580,-6.27,19.83,-23.35,31.27
2020-09-08 21:55:19.3580,-6.03,19.8,-23.34,31.19
2020-09-08 21:55:19.4580,-6.32,20.15,-23.33,31.47
2020-09-08 21:55:19.5580,-6.21,19.49,-23.78,31.37
2020-09-08 21:55:19.6580,-6.17,19.69,-23.45,31.24
2020-09-08 21:55:19.7580,-6.33,19.82,-23.4,31.31
2020-09-08 21:55:19.8590,-6.34,19.8,-23.55,31.41
2020-09-08 21:55:19.9760,-6.39,19.75,-23.51,31.36
2020-09-08 21:55:20.0750,-6.18,19.66,-23.64,31.36
2020-09-08 21:55:20.1740,-6.14,19.55,-23.56,31.23
2020-09-08 21:55:20.2750,-6.36,19.65,-23.58,31.35
2020-09-08 21:55:20.3740,-6.24,19.81,-23.55,31.39
2020-09-08 21:55:20.4720,-6.45,19.94,-23.35,31.37
2020-09-08 21:55:20.5750,-6.17,19.7,-23.61,31.36
2020-09-08 21:55:20.6760,-6.34,19.65,-23.7,31.43
2020-09-08 21:55:20.7740,-6.18,19.78,-23.4,31.25
2020-09-08 21:55:20.8720,-6.58,19.71,-23.58,31.43
2020-09-08 21:55:20.9720,-5.99,19.78,-23.38,31.21
2020-09-08 21:55:21.0720,-5.89,19.75,-23.58,31.32
2020-09-08 21:55:21.1660,-5.89,19.55,-23.63,31.23
2020-09-08 21:55:21.2670,-6.18,19.63,-23.73,31.41
2020-09-08 21:55:21.3670,-6.18,19.59,-23.57,31.26
2020-09-08 21:55:21.4690,-6.1,19.89,-23.6,31.46
2020-09-08 21:55:21.5660,-5.92,19.82,-23.66,31.43
2020-09-08 21:55:21.6670,-6.26,19.75,-23.49,31.32
