time,Bx,By,Bz,Btotal
2020-09-08 22:9:27.4490,112.13,-82.75,14.89,140.15
2020-09-08 22:9:27.5510,111.76,-82.84,15.03,139.93
2020-09-08 22:9:27.6490,111.85,-82.71,14.93,139.91
2020-09-08 22:9:27.7490,112.1,-82.8,14.95,140.16
2020-09-08 22:9:27.8530,111.94,-82.72,14.85,139.97
2020-09-08 22:9:27.9520,111.93,-82.9,14.81,140.07
2020-09-08 22:9:28.0520,111.99,-82.75,14.77,140.02
2020-09-08 22:9:28.1510,111.71,-82.78,14.72,139.82
2020-09-08 22:9:28.2510,111.84,-82.78,15.08,139.95
2020-09-08 22:9:28.3500,111.95,-82.61,15.06,139.94
2020-09-08 22:9:28.4500,111.94,-82.91,14.93,140.1
2020-09-08 22:9:28.5490,112.01,-82.93,14.96,140.17
2020-09-08 22:9:28.6470,111.93,-82.96,14.75,140.1
2020-09-08 22:9:28.7470,111.88,-82.85,14.79,140.0
2020-09-08 22:9:28.8470,111.88,-82.67,14.81,139.9
2020-09-08 22:9:28.9470,111.8,-83.0,14.68,140.01
2020-09-08 22:9:29.0470,112.09,-82.67,14.64,140.04
2020-09-08 22:9:29.1470,112.02,-82.73,14.65,140.03
2020-09-08 22:9:29.2470,112.04,-82.64,15.0,140.02
2020-09-08 22:9:29.3470,111.94,-82.4,14.74,139.78
2020-09-08 22:9:29.4470,112.39,-82.58,14.81,140.25
2020-09-08 22:9:29.5470,112.34,-82.65,14.7,140.24
2020-09-08 22:9:29.6470,112.16,-82.62,14.77,140.09
2020-09-08 22:9:29.7470,112.15,-82.75,14.8,140.16
2020-09-08 22:9:29.8470,111.99,-82.64,14.72,139.96
2020-09-08 22:9:29.9470,112.09,-82.55,14.77,139.98
2020-09-08 22:9:30.0480,111.98,-82.73,14.62,139.99
2020-09-08 22:9:30.1480,111.99,-82.75,14.8,140.03
2020-09-08 22:9:30.2480,112.18,-82.68,14.76,140.14
2020-09-08 22:9:30.3480,112.37,-82.59,14.73,140.23
2020-09-08 22:9:30.4480,112.21,-82.64,14.78,140.13
2020-09-08 22:9:30.5480,112.28,-82.72,14.8,140.25
2020-09-08 22:9:30.6480,111.96,-82.58,14.76,139.91
2020-09-08 22:9:30.7480,112.18,-82.73,14.96,140.19
2020-09-08 22:9:30.8480,112.15,-82.83,14.8,140.21
2020-09-08 22:9:30.9480,111.72,-82.64,14.8,139.75
2020-09-08 22:9:31.0480,111.81,-82.71,14.81,139.86
2020-09-08 22:9:31.1480,112.09,-82.65,14.85,140.06
2020-09-08 22:9:31.2480,112.14,-82.65,14.99,140.11
2020-09-08 22:9:31.3480,111.66,-82.86,14.72,139.82
2020-09-08 22:9:31.4480,111.56,-82.67,14.95,139.66
2020-09-08 22:9:31.5480,111.99,-82.73,14.88,140.02
2020-09-08 22:9:31.6480,112.15,-82.69,14.66,140.1
2020-09-08 22:9:31.7480,111.92,-82.85,14.75,140.03
2020-09-08 22:9:31.8480,111.97,-82.76,14.71,140.01
2020-09-08 22:9:31.9480,111.97,-82.83,14.79,140.06
2020-09-08 22:9:32.0480,111.65,-82.55,14.77,139.64
2020-09-08 22:9:32.1490,112.05,-82.61,14.64,139.98
2020-09-08 22:9:32.2480,111.9,-82.68,14.79,139.91
2020-09-08 22:9:32.3490,111.96,-82.62,14.72,139.92
