time,Bx,By,Bz,Btotal
2020-09-08 17:2:03.4580,22.48,3.52,-1.76,22.83
2020-09-08 17:2:03.5580,22.6,3.11,-2.12,22.91
2020-09-08 17:2:03.6560,22.73,3.16,-2.07,23.04
2020-09-08 17:2:03.7550,22.31,3.18,-2.18,22.64
2020-09-08 17:2:03.8580,22.48,3.35,-2.16,22.83
2020-09-08 17:2:03.9570,22.79,3.13,-1.94,23.08
2020-09-08 17:2:04.0560,22.85,3.2,-1.96,23.16
2020-09-08 17:2:04.1560,22.83,3.1,-1.85,23.12
2020-09-08 17:2:04.2560,22.59,2.96,-1.99,22.87
2020-09-08 17:2:04.3490,22.61,3.34,-1.42,22.9
2020-09-08 17:2:04.4490,22.37,3.53,-1.72,22.71
2020-09-08 17:2:04.5490,22.75,3.11,-2.03,23.06
2020-09-08 17:2:04.6490,22.97,3.37,-1.9,23.3
2020-09-08 17:2:04.7490,22.81,3.32,-1.93,23.13
2020-09-08 17:2:04.8500,22.73,3.09,-1.73,23.0
2020-09-08 17:2:04.9490,22.95,3.04,-2.0,23.24
2020-09-08 17:2:05.0490,22.84,3.18,-1.7,23.12
2020-09-08 17:2:05.1500,22.89,3.16,-2.06,23.19
2020-09-08 17:2:05.2490,22.78,3.15,-1.9,23.08
2020-09-08 17:2:05.3500,22.61,3.21,-1.82,22.91
2020-09-08 17:2:05.4540,22.73,3.23,-2.02,23.04
2020-09-08 17:2:05.5510,23.06,3.19,-2.02,23.36
2020-09-08 17:2:05.6500,22.87,3.1,-2.0,23.17
2020-09-08 17:2:05.7500,22.98,3.02,-2.08,23.27
2020-09-08 17:2:05.8500,22.91,3.07,-2.07,23.21
2020-09-08 17:2:05.9500,22.96,3.09,-2.2,23.27
2020-09-08 17:2:06.0500,22.86,3.04,-2.16,23.16
2020-09-08 17:2:06.1500,22.5,3.16,-2.01,22.81
2020-09-08 17:2:06.2500,22.83,3.09,-2.03,23.13
2020-09-08 17:2:06.3500,22.88,3.16,-2.02,23.18
2020-09-08 17:2:06.4500,22.55,3.38,-1.89,22.88
2020-09-08 17:2:06.5500,22.56,2.98,-1.84,22.83
2020-09-08 17:2:06.6500,22.82,3.26,-2.0,23.14
