time,Bx,By,Bz,Btotal
2020-09-08 21:4:44.7000,54.46,15.75,-5.21,56.93
2020-09-08 21:4:44.8000,54.73,15.73,-5.04,57.17
2020-09-08 21:4:44.9000,54.59,15.78,-5.01,57.05
2020-09-08 21:4:45.0010,54.83,15.79,-5.19,57.29
2020-09-08 21:4:45.1010,54.64,15.64,-4.98,57.05
2020-09-08 21:4:45.2010,54.81,15.78,-5.24,57.28
2020-09-08 21:4:45.3010,54.57,15.58,-5.05,56.98
2020-09-08 21:4:45.4010,54.41,15.48,-5.02,56.8
2020-09-08 21:4:45.5010,54.6,15.73,-5.22,57.06
2020-09-08 21:4:45.6010,54.44,15.47,-5.32,56.84
2020-09-08 21:4:45.7010,54.7,15.51,-5.38,57.11
2020-09-08 21:4:45.8010,54.67,15.61,-5.15,57.09
2020-09-08 21:4:45.9010,54.67,15.37,-5.26,57.03
2020-09-08 21:4:46.0010,54.6,15.73,-5.13,57.05
2020-09-08 21:4:46.1010,54.84,15.72,-5.17,57.28
2020-09-08 21:4:46.2010,54.35,15.65,-5.16,56.79
2020-09-08 21:4:46.3010,54.53,15.89,-5.19,57.03
2020-09-08 21:4:46.4010,54.61,15.81,-4.96,57.07
2020-09-08 21:4:46.5010,54.84,15.45,-5.2,57.21
2020-09-08 21:4:46.6010,54.59,15.75,-5.12,57.05
2020-09-08 21:4:46.7020,54.34,15.69,-5.14,56.79
2020-09-08 21:4:46.8020,54.46,15.43,-5.19,56.84
2020-09-08 21:4:46.9020,54.62,15.61,-5.17,57.04
2020-09-08 21:4:47.0010,54.33,15.57,-5.18,56.76
2020-09-08 21:4:47.1010,54.48,15.61,-5.17,56.91
2020-09-08 21:4:47.2020,54.33,15.53,-5.18,56.75
2020-09-08 21:4:47.3020,54.74,15.58,-5.1,57.15
2020-09-08 21:4:47.4020,54.69,15.46,-5.16,57.07
2020-09-08 21:4:47.5020,54.8,15.44,-5.35,57.19
2020-09-08 21:4:47.6020,54.52,15.47,-5.22,56.91
2020-09-08 21:4:47.7020,54.49,15.42,-5.13,56.86
2020-09-08 21:4:47.8020,54.78,15.54,-5.16,57.18
2020-09-08 21:4:47.9020,54.27,15.55,-5.17,56.69
2020-09-08 21:4:48.0020,54.5,15.5,-5.03,56.88
2020-09-08 21:4:48.1030,54.16,15.72,-5.18,56.63
2020-09-08 21:4:48.2020,54.32,15.74,-5.1,56.79
2020-09-08 21:4:48.3020,54.61,15.73,-4.98,57.05
2020-09-08 21:4:48.4020,54.74,15.46,-5.28,57.12
2020-09-08 21:4:48.5020,54.66,15.83,-5.22,57.14
2020-09-08 21:4:48.6020,54.52,15.42,-5.27,56.91
2020-09-08 21:4:48.7030,54.49,15.49,-5.16,56.88
2020-09-08 21:4:48.8020,54.68,15.77,-5.26,57.15
2020-09-08 21:4:48.9030,54.5,15.72,-5.11,56.95
2020-09-08 21:4:49.0030,54.2,15.62,-5.23,56.65
2020-09-08 21:4:49.1020,54.65,15.74,-5.1,57.1
2020-09-08 21:4:49.2030,54.44,15.91,-5.16,56.95
2020-09-08 21:4:49.3170,54.45,15.55,-5.27,56.87
2020-09-08 21:4:49.4170,54.53,15.61,-5.08,56.95
2020-09-08 21:4:49.5160,54.66,15.7,-4.82,57.08
2020-09-08 21:4:49.6120,54.65,15.73,-5.16,57.1
2020-09-08 21:4:49.7190,54.15,15.61,-5.4,56.62
2020-09-08 21:4:49.8140,54.66,15.55,-5.07,57.05
2020-09-08 21:4:49.9130,54.85,15.38,-5.14,57.19
2020-09-08 21:4:50.0200,54.65,15.37,-5.2,57.0
2020-09-08 21:4:50.1180,54.25,15.69,-5.02,56.7
2020-09-08 21:4:50.2120,54.3,15.62,-5.35,56.76
2020-09-08 21:4:50.3190,54.94,15.38,-5.19,57.29
2020-09-08 21:4:50.4190,54.45,15.44,-4.96,56.82
