time,Bx,By,Bz,Btotal
2020-09-08 21:6:17.4700,38.05,12.17,-4.93,40.26
2020-09-08 21:6:17.5710,37.93,11.82,-5.52,40.11
2020-09-08 21:6:17.6700,38.18,11.75,-5.26,40.3
2020-09-08 21:6:17.7700,38.31,11.51,-5.58,40.39
2020-09-08 21:6:17.8710,38.2,11.59,-5.6,40.32
2020-09-08 21:6:17.9700,38.21,11.61,-5.37,40.3
2020-09-08 21:6:18.0700,38.3,11.62,-5.47,40.39
2020-09-08 21:6:18.1700,38.12,11.64,-5.49,40.24
2020-09-08 21:6:18.2700,38.21,11.74,-5.54,40.36
2020-09-08 21:6:18.3700,37.62,11.69,-5.6,39.79
2020-09-08 21:6:18.4710,38.1,11.71,-5.51,40.24
2020-09-08 21:6:18.5710,37.86,11.81,-5.68,40.06
2020-09-08 21:6:18.6710,38.14,11.57,-5.4,40.22
2020-09-08 21:6:18.7710,38.38,11.65,-5.57,40.49
2020-09-08 21:6:18.8710,38.57,11.52,-5.67,40.65
2020-09-08 21:6:18.9710,38.17,11.79,-5.4,40.31
2020-09-08 21:6:19.0710,38.23,11.53,-5.38,40.29
2020-09-08 21:6:19.1710,38.23,11.56,-5.7,40.35
2020-09-08 21:6:19.2930,38.21,11.65,-5.54,40.33
2020-09-08 21:6:19.3830,38.3,11.78,-5.5,40.44
2020-09-08 21:6:19.4850,38.38,11.7,-5.58,40.51
2020-09-08 21:6:19.5840,38.27,11.58,-5.59,40.38
2020-09-08 21:6:19.6900,38.08,11.64,-5.54,40.2
2020-09-08 21:6:19.7890,38.02,11.96,-5.67,40.26
2020-09-08 21:6:19.8820,38.2,11.84,-5.49,40.36
2020-09-08 21:6:19.9870,38.26,11.8,-5.45,40.41
2020-09-08 21:6:20.0800,38.23,11.56,-5.65,40.34
2020-09-08 21:6:20.1860,38.24,11.52,-5.46,40.31
2020-09-08 21:6:20.2820,38.0,11.69,-5.77,40.18
2020-09-08 21:6:20.3780,38.09,11.8,-5.45,40.25
2020-09-08 21:6:20.4810,38.38,11.65,-5.35,40.46
2020-09-08 21:6:20.5760,38.2,11.77,-5.72,40.38
2020-09-08 21:6:20.6780,38.01,11.86,-5.34,40.18
2020-09-08 21:6:20.7810,37.92,11.67,-5.52,40.06
2020-09-08 21:6:20.8760,38.18,11.71,-5.46,40.31
2020-09-08 21:6:20.9740,38.3,11.81,-5.51,40.46
2020-09-08 21:6:21.0810,38.11,11.63,-5.48,40.22
2020-09-08 21:6:21.1780,38.06,11.89,-5.5,40.25
2020-09-08 21:6:21.2780,38.01,11.67,-5.58,40.15
2020-09-08 21:6:21.3770,37.9,11.87,-5.5,40.1
2020-09-08 21:6:21.4770,37.95,11.63,-5.52,40.07
2020-09-08 21:6:21.5730,38.15,11.59,-5.58,40.26
2020-09-08 21:6:21.6730,38.02,11.75,-5.7,40.2
2020-09-08 21:6:21.7720,38.34,11.53,-5.6,40.43
2020-09-08 21:6:21.8720,38.19,11.54,-5.43,40.26
2020-09-08 21:6:21.9720,38.09,12.01,-5.41,40.3
2020-09-08 21:6:22.0720,38.15,11.98,-5.17,40.33
2020-09-08 21:6:22.1720,38.5,11.75,-5.54,40.63
2020-09-08 21:6:22.2720,38.24,11.79,-5.62,40.41
2020-09-08 21:6:22.3730,38.05,12.04,-5.48,40.28
2020-09-08 21:6:22.4730,38.25,11.9,-5.47,40.43
2020-09-08 21:6:22.5730,38.23,11.87,-5.55,40.41
2020-09-08 21:6:22.6730,38.52,11.73,-5.56,40.65
2020-09-08 21:6:22.7730,38.37,11.71,-5.49,40.48
2020-09-08 21:6:22.8730,37.89,11.68,-5.35,40.01
2020-09-08 21:6:22.9730,38.45,11.87,-5.67,40.64
2020-09-08 21:6:23.0730,38.42,11.74,-5.33,40.53
2020-09-08 21:6:23.1730,38.1,11.93,-5.65,40.33
