time,Bx,By,Bz,Btotal
2020-09-08 22:51:41.8460,-8.67,-7.61,-6.24,13.11
2020-09-08 22:51:41.9460,-8.65,-7.69,-6.24,13.14
2020-09-08 22:51:42.0460,-8.82,-7.76,-6.41,13.38
2020-09-08 22:51:42.1600,-8.67,-7.82,-6.18,13.21
2020-09-08 22:51:42.2660,-8.45,-7.78,-6.2,13.05
2020-09-08 22:51:42.3630,-8.54,-7.83,-6.22,13.15
2020-09-08 22:51:42.4640,-8.4,-7.74,-6.13,12.97
2020-09-08 22:51:42.5620,-8.47,-7.72,-6.15,13.01
2020-09-08 22:51:42.6620,-8.6,-7.83,-6.0,13.08
2020-09-08 22:51:42.7610,-8.54,-7.65,-6.17,13.02
2020-09-08 22:51:42.8580,-8.52,-7.59,-6.27,13.02
2020-09-08 22:51:42.9580,-8.43,-7.87,-6.45,13.21
2020-09-08 22:51:43.0530,-8.56,-7.78,-6.15,13.1
2020-09-08 22:51:43.1560,-8.51,-7.97,-6.09,13.16
2020-09-08 22:51:43.2560,-8.4,-7.76,-6.24,13.03
2020-09-08 22:51:43.3510,-8.34,-7.99,-6.3,13.15
2020-09-08 22:51:43.4550,-8.34,-7.71,-6.43,13.05
2020-09-08 22:51:43.5540,-8.56,-7.77,-6.08,13.06
2020-09-08 22:51:43.6540,-8.53,-7.69,-6.22,13.06
2020-09-08 22:51:43.7530,-8.58,-7.77,-5.98,13.03
2020-09-08 22:51:43.8550,-8.35,-7.91,-6.09,13.02
2020-09-08 22:51:43.9520,-8.62,-7.86,-6.16,13.19
2020-09-08 22:51:44.0530,-8.55,-7.91,-6.23,13.21
2020-09-08 22:51:44.1520,-8.46,-7.73,-6.24,13.05
2020-09-08 22:51:44.2520,-8.17,-7.85,-6.33,12.98
2020-09-08 22:51:44.3510,-8.38,-7.82,-6.3,13.08
2020-09-08 22:51:44.4470,-8.53,-7.79,-6.29,13.16
2020-09-08 22:51:44.5500,-8.61,-7.93,-6.01,13.16
