time,Bx,By,Bz,Btotal
2020-09-08 22:14:42.1970,25.59,7.16,-21.34,34.09
2020-09-08 22:14:42.2970,26.01,7.34,-21.35,34.44
2020-09-08 22:14:42.3950,26.09,7.55,-21.36,34.55
2020-09-08 22:14:42.4990,25.8,7.65,-21.07,34.18
2020-09-08 22:14:42.5990,25.94,7.32,-21.3,34.36
2020-09-08 22:14:42.6990,25.82,7.13,-21.31,34.23
2020-09-08 22:14:42.7980,25.95,7.34,-20.99,34.17
2020-09-08 22:14:42.8980,26.02,7.16,-21.4,34.44
2020-09-08 22:14:42.9940,26.04,7.18,-21.4,34.47
2020-09-08 22:14:43.0940,25.97,7.34,-21.32,34.39
2020-09-08 22:14:43.1930,25.79,7.02,-21.23,34.13
2020-09-08 22:14:43.2930,25.82,7.06,-21.22,34.16
2020-09-08 22:14:43.3930,25.8,7.17,-21.29,34.21
2020-09-08 22:14:43.4930,26.22,7.1,-21.43,34.6
2020-09-08 22:14:43.5930,26.05,7.19,-21.13,34.3
2020-09-08 22:14:43.6930,25.85,7.43,-21.36,34.35
2020-09-08 22:14:43.7930,25.83,7.28,-21.22,34.22
2020-09-08 22:14:43.8930,26.14,7.35,-21.32,34.52
2020-09-08 22:14:43.9930,25.87,7.47,-21.24,34.29
2020-09-08 22:14:44.0930,25.93,7.2,-21.31,34.32
2020-09-08 22:14:44.1930,26.08,7.33,-21.37,34.5
2020-09-08 22:14:44.2930,25.96,7.58,-21.46,34.53
2020-09-08 22:14:44.3930,25.9,7.4,-21.36,34.38
2020-09-08 22:14:44.4930,26.03,7.28,-21.34,34.43
2020-09-08 22:14:44.5930,26.14,7.35,-21.34,34.54
2020-09-08 22:14:44.6930,25.95,7.33,-21.34,34.39
2020-09-08 22:14:44.7930,26.24,7.0,-21.52,34.65
2020-09-08 22:14:44.8940,25.94,7.15,-21.35,34.35
2020-09-08 22:14:44.9940,25.76,7.15,-21.45,34.28
2020-09-08 22:14:45.0940,25.81,7.3,-21.35,34.28
2020-09-08 22:14:45.1940,25.85,7.17,-21.33,34.27
2020-09-08 22:14:45.2940,26.21,7.31,-21.39,34.61
2020-09-08 22:14:45.3940,25.95,7.26,-21.52,34.48
2020-09-08 22:14:45.4940,26.11,7.11,-21.12,34.33
2020-09-08 22:14:45.5940,26.45,7.38,-21.38,34.79
2020-09-08 22:14:45.6940,26.15,7.33,-21.28,34.5
2020-09-08 22:14:45.7940,26.28,7.22,-21.4,34.65
2020-09-08 22:14:45.8940,26.11,7.29,-21.46,34.57
2020-09-08 22:14:45.9940,26.34,7.25,-21.48,34.75
2020-09-08 22:14:46.0940,26.14,7.18,-21.36,34.51
2020-09-08 22:14:46.1940,26.18,7.43,-21.52,34.69
2020-09-08 22:14:46.2940,25.92,7.11,-21.47,34.4
2020-09-08 22:14:46.3940,25.89,7.42,-21.15,34.24
2020-09-08 22:14:46.4940,25.96,7.13,-21.25,34.3
2020-09-08 22:14:46.5940,25.94,7.14,-21.37,34.36
2020-09-08 22:14:46.6950,25.95,7.09,-21.44,34.4
2020-09-08 22:14:46.7950,25.97,7.1,-21.53,34.47
2020-09-08 22:14:46.8950,26.15,6.8,-21.14,34.31
2020-09-08 22:14:46.9950,26.39,7.18,-21.42,34.74
2020-09-08 22:14:47.0950,26.07,7.2,-21.53,34.57
2020-09-08 22:14:47.1950,25.82,7.09,-21.19,34.14
2020-09-08 22:14:47.2950,26.2,7.13,-21.34,34.53
2020-09-08 22:14:47.4140,25.75,7.51,-21.12,34.14
2020-09-08 22:14:47.5100,26.13,7.15,-21.31,34.46
2020-09-08 22:14:47.6110,26.22,7.21,-21.32,34.56
