time,Bx,By,Bz,Btotal
2020-09-08 16:11:22.6790,19.82,13.86,2.07,24.27
2020-09-08 16:11:22.7790,19.6,13.79,1.85,24.04
2020-09-08 16:11:22.8790,19.19,13.76,2.19,23.72
2020-09-08 16:11:22.9790,19.91,13.74,2.04,24.28
2020-09-08 16:11:23.0790,19.64,13.82,2.31,24.13
2020-09-08 16:11:23.1790,19.39,13.66,1.96,23.8
2020-09-08 16:11:23.2790,19.78,13.64,2.15,24.13
2020-09-08 16:11:23.3800,19.58,13.58,1.78,23.9
2020-09-08 16:11:23.4790,19.78,13.63,1.83,24.09
2020-09-08 16:11:23.5800,19.86,13.45,1.96,24.07
2020-09-08 16:11:23.6800,19.69,13.71,1.75,24.06
2020-09-08 16:11:23.7800,19.58,13.78,1.94,24.02
2020-09-08 16:11:23.8800,19.81,13.66,1.85,24.14
2020-09-08 16:11:23.9800,19.66,13.83,2.08,24.13
2020-09-08 16:11:24.0800,19.85,13.69,1.88,24.19
2020-09-08 16:11:24.1800,19.78,13.56,2.12,24.07
2020-09-08 16:11:24.2800,19.55,13.95,2.02,24.1
2020-09-08 16:11:24.3800,19.67,13.77,1.91,24.08
2020-09-08 16:11:24.4800,19.81,13.71,1.97,24.17
2020-09-08 16:11:24.5800,19.89,13.61,2.04,24.19
2020-09-08 16:11:24.6800,19.5,13.94,2.13,24.06
2020-09-08 16:11:24.7800,19.76,13.45,1.88,23.97
2020-09-08 16:11:24.8800,19.76,13.73,1.92,24.14
2020-09-08 16:11:24.9800,19.96,13.76,1.82,24.31
2020-09-08 16:11:25.0800,20.13,13.82,1.64,24.47
2020-09-08 16:11:25.1800,19.91,13.69,1.59,24.21
2020-09-08 16:11:25.2810,19.74,13.68,1.87,24.09
2020-09-08 16:11:25.3810,19.66,13.58,1.8,23.96
2020-09-08 16:11:25.4800,19.78,13.69,1.89,24.13
2020-09-08 16:11:25.5810,20.0,13.54,1.87,24.23
2020-09-08 16:11:25.6810,19.8,13.49,1.75,24.02
2020-09-08 16:11:25.7810,19.81,13.57,1.72,24.07
2020-09-08 16:11:25.8810,19.87,13.44,1.84,24.06
2020-09-08 16:11:25.9810,19.83,13.76,1.88,24.21
2020-09-08 16:11:26.1010,19.92,13.64,1.72,24.2
2020-09-08 16:11:26.1970,19.96,13.61,1.99,24.24
