time,Bx,By,Bz,Btotal
2020-09-08 21:10:32.3490,25.56,9.27,-1.27,27.22
2020-09-08 21:10:32.4490,25.21,9.04,-1.22,26.81
2020-09-08 21:10:32.5500,25.34,9.25,-1.2,27.0
2020-09-08 21:10:32.6500,25.5,9.08,-1.32,27.1
2020-09-08 21:10:32.7500,25.43,8.98,-1.31,27.0
2020-09-08 21:10:32.8500,25.13,9.18,-1.37,26.79
2020-09-08 21:10:32.9500,25.52,9.05,-1.31,27.11
2020-09-08 21:10:33.0500,25.06,9.16,-1.39,26.72
2020-09-08 21:10:33.1500,25.27,9.26,-1.25,26.95
2020-09-08 21:10:33.2500,25.19,9.49,-1.17,26.95
2020-09-08 21:10:33.3500,25.45,9.09,-1.13,27.05
2020-09-08 21:10:33.4500,24.79,9.26,-1.44,26.5
2020-09-08 21:10:33.5500,25.09,9.07,-1.24,26.7
2020-09-08 21:10:33.6500,25.11,9.41,-1.25,26.85
2020-09-08 21:10:33.7500,25.29,9.05,-1.29,26.9
2020-09-08 21:10:33.8500,25.39,8.85,-1.24,26.92
2020-09-08 21:10:33.9500,25.38,8.92,-1.32,26.93
2020-09-08 21:10:34.0500,25.37,9.33,-1.2,27.06
2020-09-08 21:10:34.1500,25.07,9.17,-1.31,26.73
2020-09-08 21:10:34.2500,25.3,9.05,-1.34,26.91
2020-09-08 21:10:34.3510,25.17,8.91,-1.44,26.74
2020-09-08 21:10:34.4660,25.19,9.21,-1.12,26.85
2020-09-08 21:10:34.5700,25.1,9.26,-1.32,26.78
2020-09-08 21:10:34.6690,25.48,8.91,-1.14,27.02
2020-09-08 21:10:34.7700,25.39,9.0,-1.35,26.97
2020-09-08 21:10:34.8660,25.31,8.96,-1.26,26.88
2020-09-08 21:10:34.9650,25.43,9.11,-1.36,27.05
2020-09-08 21:10:35.0610,25.5,9.23,-1.28,27.15
2020-09-08 21:10:35.1610,25.4,9.05,-1.42,27.0
2020-09-08 21:10:35.2630,25.23,8.97,-1.58,26.82
2020-09-08 21:10:35.3590,25.36,9.16,-1.43,27.0
2020-09-08 21:10:35.4580,25.32,8.96,-1.29,26.89
2020-09-08 21:10:35.5590,25.32,8.9,-1.45,26.88
2020-09-08 21:10:35.6580,25.53,8.88,-1.5,27.08
2020-09-08 21:10:35.7560,25.22,8.74,-1.39,26.73
2020-09-08 21:10:35.8610,25.5,8.8,-1.42,27.01
2020-09-08 21:10:35.9600,25.37,8.78,-1.41,26.89
2020-09-08 21:10:36.0540,25.32,8.91,-1.32,26.88
2020-09-08 21:10:36.1530,25.07,9.08,-1.27,26.69
2020-09-08 21:10:36.2600,25.07,8.95,-1.31,26.65
2020-09-08 21:10:36.3580,25.46,8.79,-1.34,26.97
2020-09-08 21:10:36.4550,25.37,8.96,-1.27,26.93
2020-09-08 21:10:36.5540,25.18,8.88,-1.49,26.74
2020-09-08 21:10:36.6520,25.25,8.89,-1.38,26.8
2020-09-08 21:10:36.7510,25.22,9.19,-1.05,26.87
2020-09-08 21:10:36.8510,25.5,8.95,-1.22,27.05
2020-09-08 21:10:36.9520,25.25,8.96,-1.28,26.83
2020-09-08 21:10:37.0520,25.23,9.12,-1.17,26.85
2020-09-08 21:10:37.1570,25.41,8.87,-1.38,26.95
2020-09-08 21:10:37.2520,25.4,9.04,-1.32,26.99
2020-09-08 21:10:37.3520,25.41,8.88,-1.23,26.94
2020-09-08 21:10:37.4520,25.32,8.89,-1.16,26.86
2020-09-08 21:10:37.5520,25.37,8.73,-1.4,26.87
2020-09-08 21:10:37.6520,25.49,8.91,-1.32,27.03
2020-09-08 21:10:37.7520,25.37,9.02,-1.28,26.96
2020-09-08 21:10:37.8530,25.43,8.94,-1.38,26.99
2020-09-08 21:10:37.9520,25.33,9.17,-1.27,26.97
