time,Bx,By,Bz,Btotal
2020-09-08 16:37:57.9700,18.47,7.25,3.35,20.12
2020-09-08 16:37:58.0700,18.48,7.25,3.54,20.16
2020-09-08 16:37:58.1700,18.48,7.3,3.41,20.16
2020-09-08 16:37:58.2700,18.17,7.19,3.48,19.85
2020-09-08 16:37:58.3700,18.31,7.24,3.18,19.94
2020-09-08 16:37:58.4700,18.33,7.46,3.67,20.13
2020-09-08 16:37:58.5700,18.27,7.43,3.63,20.06
2020-09-08 16:37:58.6700,18.55,7.07,3.35,20.14
2020-09-08 16:37:58.7700,18.74,7.17,3.35,20.34
2020-09-08 16:37:58.8710,18.65,7.26,3.42,20.3
2020-09-08 16:37:58.9710,18.38,7.18,3.37,20.02
2020-09-08 16:37:59.0710,18.31,7.12,3.39,19.93
2020-09-08 16:37:59.1710,18.54,7.38,3.58,20.27
2020-09-08 16:37:59.2710,18.67,7.45,3.22,20.36
2020-09-08 16:37:59.3710,18.42,7.28,3.61,20.13
2020-09-08 16:37:59.4710,18.64,7.15,3.57,20.28
2020-09-08 16:37:59.5710,18.29,7.36,3.46,20.02
2020-09-08 16:37:59.6710,18.66,7.27,3.67,20.36
2020-09-08 16:37:59.7710,18.47,7.55,3.64,20.28
2020-09-08 16:37:59.8710,18.61,7.43,3.63,20.36
2020-09-08 16:37:59.9710,18.57,7.17,3.35,20.18
2020-09-08 16:38:00.0710,18.39,7.2,3.38,20.04
2020-09-08 16:38:00.1710,18.39,7.46,3.44,20.14
2020-09-08 16:38:00.2710,18.51,7.17,3.51,20.16
2020-09-08 16:38:00.3710,18.85,7.18,3.29,20.43
2020-09-08 16:38:00.4720,18.61,7.25,3.45,20.27
2020-09-08 16:38:00.5910,18.7,7.08,3.14,20.24
2020-09-08 16:38:00.6860,18.98,7.24,3.26,20.57
2020-09-08 16:38:00.7900,18.6,7.14,3.31,20.19
2020-09-08 16:38:00.8900,18.44,7.06,3.53,20.06
2020-09-08 16:38:00.9860,18.32,7.23,3.63,20.03
