time,Bx,By,Bz,Btotal
2020-09-08 21:48:38.5050,91.41,-9.33,-1.47,91.9
2020-09-08 21:48:38.6060,91.31,-9.1,-1.43,91.78
2020-09-08 21:48:38.7060,91.65,-9.02,-1.44,92.1
2020-09-08 21:48:38.8080,91.01,-9.11,-1.19,91.47
2020-09-08 21:48:38.9060,91.21,-9.04,-1.27,91.66
2020-09-08 21:48:39.0060,91.12,-9.13,-1.32,91.58
2020-09-08 21:48:39.1060,91.21,-9.16,-1.28,91.68
2020-09-08 21:48:39.2060,91.43,-9.14,-1.36,91.9
2020-09-08 21:48:39.3060,91.33,-8.9,-1.1,91.77
2020-09-08 21:48:39.4060,91.2,-9.07,-0.95,91.66
2020-09-08 21:48:39.5060,91.09,-9.17,-1.27,91.56
2020-09-08 21:48:39.6060,91.52,-9.23,-1.41,91.99
2020-09-08 21:48:39.7060,91.55,-9.31,-1.29,92.03
2020-09-08 21:48:39.8060,91.3,-9.34,-1.23,91.79
2020-09-08 21:48:39.9060,91.05,-9.15,-1.36,91.52
2020-09-08 21:48:40.0060,91.21,-8.86,-1.19,91.65
2020-09-08 21:48:40.1060,91.64,-9.09,-1.43,92.1
2020-09-08 21:48:40.2060,91.48,-9.0,-1.44,91.93
2020-09-08 21:48:40.3060,91.44,-9.18,-1.34,91.91
2020-09-08 21:48:40.4060,91.56,-9.16,-1.14,92.03
2020-09-08 21:48:40.5070,91.48,-9.11,-1.49,91.95
2020-09-08 21:48:40.6070,91.34,-9.29,-1.39,91.82
2020-09-08 21:48:40.7070,91.56,-9.36,-1.29,92.04
2020-09-08 21:48:40.8070,91.44,-9.26,-1.34,91.92
2020-09-08 21:48:40.9070,91.49,-9.26,-1.26,91.96
2020-09-08 21:48:41.0070,91.51,-9.43,-1.28,92.0
2020-09-08 21:48:41.1070,91.55,-9.18,-1.03,92.02
2020-09-08 21:48:41.2070,91.42,-9.36,-1.38,91.91
2020-09-08 21:48:41.3070,91.53,-9.2,-1.32,92.0
2020-09-08 21:48:41.4070,91.54,-9.12,-1.21,92.0
2020-09-08 21:48:41.5070,91.65,-9.31,-1.31,92.13
2020-09-08 21:48:41.6070,91.56,-9.3,-1.17,92.03
2020-09-08 21:48:41.7070,91.21,-9.18,-1.32,91.68
2020-09-08 21:48:41.8070,91.18,-9.36,-1.29,91.66
2020-09-08 21:48:41.9070,91.33,-9.17,-1.41,91.8
2020-09-08 21:48:42.0070,91.29,-9.38,-1.51,91.78
2020-09-08 21:48:42.1070,91.42,-9.29,-1.33,91.9
2020-09-08 21:48:42.2070,91.2,-9.17,-1.29,91.67
2020-09-08 21:48:42.3070,91.08,-9.33,-1.34,91.56
2020-09-08 21:48:42.4070,91.34,-9.27,-1.36,91.82
2020-09-08 21:48:42.5070,91.22,-9.17,-1.35,91.69
2020-09-08 21:48:42.6080,91.28,-9.16,-1.34,91.75
2020-09-08 21:48:42.7080,91.02,-9.09,-1.12,91.48
2020-09-08 21:48:42.8080,91.54,-9.23,-1.48,92.02
2020-09-08 21:48:42.9080,91.48,-8.96,-1.48,91.93
2020-09-08 21:48:43.0080,91.45,-9.14,-1.3,91.92
2020-09-08 21:48:43.1080,91.34,-9.33,-1.34,91.83
2020-09-08 21:48:43.2290,91.24,-9.37,-1.37,91.73
2020-09-08 21:48:43.3260,91.38,-9.23,-1.38,91.86
2020-09-08 21:48:43.4260,91.31,-9.34,-1.46,91.8
2020-09-08 21:48:43.5250,91.28,-9.13,-1.42,91.74
2020-09-08 21:48:43.6250,91.62,-9.1,-1.66,92.08
2020-09-08 21:48:43.7210,91.37,-9.25,-1.43,91.85
2020-09-08 21:48:43.8210,91.55,-9.21,-1.33,92.02
2020-09-08 21:48:43.9170,91.46,-9.31,-1.12,91.94
2020-09-08 21:48:44.0200,91.32,-9.36,-1.25,91.81
2020-09-08 21:48:44.1190,91.32,-9.23,-1.11,91.79
2020-09-08 21:48:44.2190,91.24,-9.29,-1.18,91.72
2020-09-08 21:48:44.3180,91.61,-9.34,-1.41,92.1
2020-09-08 21:48:44.4180,91.79,-9.33,-1.49,92.27
2020-09-08 21:48:44.5170,91.51,-9.29,-1.31,91.99
2020-09-08 21:48:44.6190,91.55,-9.25,-1.41,92.02
2020-09-08 21:48:44.7190,91.7,-9.42,-1.52,92.19
2020-09-08 21:48:44.8180,91.73,-9.33,-1.47,92.21
2020-09-08 21:48:44.9140,91.43,-9.24,-1.44,91.91
