time,Bx,By,Bz,Btotal
2020-09-07 15:39:05.4180,-5.16,14.93,10.88,19.18
2020-09-07 15:39:05.5180,-5.33,14.87,11.03,19.26
2020-09-07 15:39:05.6180,-5.22,15.02,10.98,19.32
2020-09-07 15:39:05.7180,-5.25,14.94,10.98,19.27
2020-09-07 15:39:05.8180,-5.0,14.98,10.97,19.23
2020-09-07 15:39:05.9180,-5.15,14.97,11.03,19.3
2020-09-07 15:39:06.0180,-5.01,14.83,11.07,19.17
2020-09-07 15:39:06.1180,-5.04,14.89,10.95,19.16
2020-09-07 15:39:06.2180,-4.69,14.85,10.95,19.04
2020-09-07 15:39:06.3180,-5.05,14.94,11.0,19.23
2020-09-07 15:39:06.4180,-4.88,14.97,10.85,19.12
2020-09-07 15:39:06.5180,-5.2,14.92,10.97,19.23
2020-09-07 15:39:06.6190,-4.89,14.93,10.78,19.05
2020-09-07 15:39:06.7190,-4.75,15.02,10.83,19.11
2020-09-07 15:39:06.8190,-4.71,14.8,10.84,18.95
2020-09-07 15:39:06.9190,-4.7,14.87,10.89,19.02
2020-09-07 15:39:07.0190,-4.96,14.86,10.87,19.07
2020-09-07 15:39:07.1190,-5.01,15.17,10.99,19.4
2020-09-07 15:39:07.2190,-4.83,14.98,10.87,19.13
2020-09-07 15:39:07.3200,-4.88,14.74,10.94,19.0
2020-09-07 15:39:07.4190,-4.97,15.05,10.82,19.19
2020-09-07 15:39:07.5190,-4.89,14.82,10.94,19.06
2020-09-07 15:39:07.6190,-4.76,14.78,10.86,18.94
2020-09-07 15:39:07.7190,-4.91,14.64,10.98,18.95
2020-09-07 15:39:07.8190,-4.82,14.77,10.67,18.85
2020-09-07 15:39:07.9190,-4.67,14.92,10.59,18.88
2020-09-07 15:39:08.0190,-4.93,15.14,10.82,19.25
2020-09-07 15:39:08.1190,-5.17,15.13,11.04,19.43
2020-09-07 15:39:08.2190,-4.82,14.85,10.77,18.97
2020-09-07 15:39:08.3190,-4.8,14.81,10.86,18.99
2020-09-07 15:39:08.4190,-5.01,14.72,10.93,19.01
2020-09-07 15:39:08.5190,-5.43,15.19,10.85,19.44
2020-09-07 15:39:08.6190,-5.3,14.82,10.97,19.19
2020-09-07 15:39:08.7190,-5.02,14.89,10.98,19.17
2020-09-07 15:39:08.8190,-5.56,15.19,11.34,19.75
2020-09-07 15:39:08.9190,-5.08,15.17,10.88,19.34
2020-09-07 15:39:09.0200,-4.98,15.23,11.16,19.52
2020-09-07 15:39:09.1190,-4.93,14.87,10.63,18.93
2020-09-07 15:39:09.2190,-5.09,14.93,10.68,19.05
2020-09-07 15:39:09.3200,-4.89,14.94,10.67,19.0
2020-09-07 15:39:09.4190,-4.95,15.01,10.82,19.15
2020-09-07 15:39:09.5190,-5.2,15.08,10.78,19.25
2020-09-07 15:39:09.6200,-4.81,15.07,10.73,19.11
2020-09-07 15:39:09.7190,-5.24,14.78,10.97,19.14
2020-09-07 15:39:09.8200,-5.15,15.05,10.65,19.15
